Axis1,Axis2,Axis3,Axis4,Axis5,Axis6,Label,Timestamp0.069580,0.099121,0.877930,8.519084,6.885496,-20.885496,1,1445335817.771709
0.059326,0.096924,0.867920,23.938931,21.068703,60.259541,1,1445335817.861287
0.053955,0.100830,0.883545,18.442749,0.534351,15.465649,1,1445335817.865442
0.055176,0.120605,0.884521,29.786259,-14.061069,-1.099237,1,1445335817.865907
0.054688,0.131104,0.889404,-0.519084,0.396947,5.114504,1,1445335817.892105
-0.011230,0.104980,0.833008,-2.900763,1.526718,5.984733,1,1445335817.922153
0.049316,0.146973,0.946289,-17.404581,-47.251907,0.152672,1,1445335817.951735
0.178955,0.165039,1.537354,0.656489,2.396947,-8.702291,1,1445335818.011223
-0.018799,0.087646,0.022461,-8.290076,138.396942,-8.763359,1,1445335818.015466
-0.001953,-0.254395,1.795166,-47.068703,-56.351147,35.587788,1,1445335818.042087
0.504395,-1.213135,3.555420,-22.885496,250.129776,139.068695,1,1445335818.071704
1.796631,0.372314,2.065186,-149.068695,250.129776,250.129776,1,1445335818.101782
1.697021,0.848145,0.818115,-40.396946,237.633591,250.129776,1,1445335818.132019
1.794434,1.099854,0.445557,-51.862595,195.267181,5.007634,1,1445335818.161782
0.616455,0.129395,-0.674805,29.114504,2.961832,-65.496185,1,1445335818.192165
0.353516,-1.195312,-1.322510,17.022902,15.633588,31.175573,1,1445335818.221644
0.772705,-0.002930,0.493652,9.160305,15.633588,127.175575,1,1445335818.251713
0.723389,0.426514,1.380371,2.167939,15.633588,104.030533,1,1445335818.281823
0.388428,0.064941,1.943604,-36.946564,-223.206100,69.908394,1,1445335818.311764
0.240234,0.460938,1.409912,-58.961834,-103.129768,47.541985,1,1445335818.341971
0.181885,0.468262,0.081787,-73.114502,-156.656494,37.465649,1,1445335818.371790
-0.758545,0.863281,-3.487793,2.671756,-46.946564,13.877863,1,1445335818.401879
-0.227783,0.598145,0.985107,-73.679390,-44.793892,81.328247,1,1445335818.431855
-0.397949,0.398682,1.352783,-12.900764,-94.809158,59.923664,1,1445335818.461795
-0.716797,0.396240,0.973877,-31.923664,-83.648857,43.496181,1,1445335818.491720
-0.951172,0.020264,1.347168,26.809160,36.824429,22.564886,1,1445335818.611597
0.294189,-0.020020,0.448975,67.984734,-83.160309,28.366413,1,1445335818.641897
0.091553,0.111816,0.908203,34.778625,27.236641,-3.786260,1,1445335818.671854
0.103027,0.147217,0.857422,15.358779,5.526718,-6.183206,1,1445335818.701990
