-0.031982,0.052979,0.058594,-1.648855,-7.603054,-4.992366,1444892918.315492,1
-0.031982,0.052002,0.931152,-1.664122,-8.473283,-2.396947,1444892918.344966,1
-0.031738,0.056152,0.934326,-3.465649,1.572519,-6.351145,1444892918.374961,1
-0.031738,0.050537,0.930664,0.320611,-5.297710,-8.702291,1444892918.404672,1
-0.032471,0.055908,0.931641,1.404580,10.290076,-1.099237,1444892918.434836,1
-0.028564,0.058105,0.059326,1.358779,2.687023,-0.122137,1444892918.494268,1
-0.029297,0.057373,0.936523,0.473282,0.595420,-0.748092,1444892918.495488,1
0.498535,0.057129,0.934082,0.351145,0.183206,-1.312977,1444892918.524884,1
-0.033447,0.061035,0.935791,2.320611,-2.641221,0.351145,1444892918.584237,1
-0.033936,0.065430,0.932373,0.396947,10.229008,-2.977099,1444892918.585169,1
-0.031982,0.062012,0.937012,3.267176,-1.404580,31.160305,1444892918.674248,1
-0.032959,0.069092,0.929688,4.900764,1.389313,-9.465649,1444892918.675222,1
-0.033203,0.075439,0.934570,11.206107,0.946565,-1.083969,1444892918.734257,1
-0.034912,0.082764,0.929199,7.709924,9.496183,-4.503817,1444892918.735193,1
-0.036621,0.082031,0.059082,5.221374,0.305344,-4.213740,1444892918.765174,1
-0.040771,0.088867,0.931396,1.267176,4.122138,-0.152672,1444892918.824320,1
-0.037354,0.087158,0.934326,-0.030534,2.732824,-3.022901,1444892918.825431,1
-0.043945,0.091064,0.933105,-3.694656,3.496183,-0.427481,1444892918.854865,1
-0.045898,0.086426,0.928223,-2.122137,-4.931298,-1.206107,1444892918.884877,1
-0.043945,0.092285,0.929199,-3.511450,0.198473,1.450382,1444892918.914871,1
-0.040283,0.086914,0.927734,-4.152672,-0.473282,-6.015267,1444892918.945105,1
-0.044434,0.085205,0.929688,-3.267176,6.885496,-1.221374,1444892918.974872,1
-0.043945,0.085693,0.930176,31.068703,7.450382,0.305344,1444892919.004709,1
-0.042236,0.081787,0.928955,-3.969466,1.755725,1.206107,1444892919.034785,1
-0.043945,0.080811,0.930176,-14.656488,6.977099,-16.366413,1444892919.064812,1
-0.053223,0.078857,0.935791,-13.435115,-0.916031,-7.526718,1444892919.094989,1
-0.042969,0.055664,0.060059,-26.992367,1.343511,-7.374046,1444892919.154230,1
-0.041504,0.064697,0.931152,-43.145039,-6.122138,9.603053,1444892919.155374,1
0.002930,0.028809,0.579590,-1.740458,141.358780,-3.709924,1444892919.184849,1
-0.131836,0.013428,0.984619,14.229008,-48.946564,9.694656,1444892919.215192,1
-0.080811,0.100098,1.320801,28.335878,106.152672,-0.030534,1444892919.274278,1
-0.183105,0.018066,2.012695,14.412213,99.877861,8.534351,1444892919.275283,1
1.387695,-0.297119,3.999878,151.557251,250.129776,-20.366413,1444892919.304708,1
0.462891,0.077393,0.993896,-96.534348,250.129776,-54.167938,1444892919.334843,1
0.682861,-0.275635,-0.164795,-102.793892,190.977097,-40.503819,1444892919.365166,1
0.417969,-0.214844,-0.266846,-39.587788,-68.229004,3.007634,1444892919.394848,1
0.471191,0.092041,0.321045,-29.068703,-148.320618,27.893129,1444892919.424888,1
0.514893,0.026123,0.612549,-14.229008,-140.442749,42.763359,1444892919.454913,1
0.496582,0.529053,0.493164,-38.396946,-139.511444,56.045803,1444892919.484906,1
0.542969,0.661377,0.386963,-26.137405,-167.862595,70.015266,1444892919.514883,1
0.673096,0.963867,0.543701,-12.732824,-233.755722,50.992367,1444892919.544848,1
0.646484,1.002441,0.869629,7.557252,15.633588,28.091602,1444892919.575021,1
0.317139,0.769287,1.240723,3.312977,15.633588,0.167939,1444892919.604792,1
0.232178,0.712646,1.697021,13.145039,-243.572525,-22.503817,1444892919.634840,1
-0.774414,0.089111,0.048340,4.091603,-61.465649,15.877863,1444892919.694987,1
-2.295898,-1.044189,1.519531,81.236641,5.145038,15.633588,1444892919.724934,1
-2.971191,-1.844971,0.743164,-64.274811,-28.793894,-178.916031,1444892919.754896,1
-1.566895,-0.328125,1.368652,27.618320,136.015274,-9.587787,1444892919.784933,1
0.016846,0.016113,0.886963,44.229008,-10.992367,-9.343512,1444892919.844366,1
-0.055420,0.072266,0.940186,3.328244,-1.160305,1.038168,1444892919.848342,1
-0.045654,0.064941,0.944092,6.748092,-5.221374,-6.656488,1444892919.904532,1
-0.040283,0.067383,0.929443,5.679389,3.267176,-4.854962,1444892919.905461,1
-0.037842,0.070068,0.059570,6.564886,4.167939,-4.549618,1444892919.934933,1
