Axis1,Axis2,Axis3,Axis4,Axis5,Axis6,Time,Label
-0.31347657,-0.68066407,-0.69384766,0.03053436,0.32061068,7.34351159,1443013923.068615,1
-0.30957032,-0.67944336,-0.69506836,-2.01526714,0.96183205,8.18320656,1443013923.098261,1
-0.31420899,-0.68212891,-0.6994629,-0.45801527,1.37404585,-2.59541989,1443013923.127641,1
-0.3178711,-0.6772461,-0.69458008,-1.23664117,-1.67938936,2.50381685,1443013923.189412,1
-0.31079102,-0.67578125,-0.69799805,-3.09923673,3.31297708,-0.50381679,1443013923.191569,1
-0.31372071,-0.68188477,-0.69970704,0.12213741,1.61832059,3.23664117,1443013923.248961,1
-0.31616211,-0.67578125,-0.69628907,-2.87022901,-0.13740458,1.02290082,1443013923.250806,1
-0.31616211,-0.68066407,-0.69970704,-0.91603053,1.41984737,-1.7709924,1443013923.278580,1
0.23120118,-0.67871094,-0.69799805,-3.46564889,3.52671767,-4.7480917,1443013923.309256,1
-0.31054688,-0.68017579,-0.69702149,31.19083977,-0.68702293,-0.50381679,1443013923.338160,1
-0.3112793,-0.67919922,-0.70507813,-1.74045802,0.32061068,5.31297732,1443013923.369692,1
-0.31323243,-0.67871094,-0.69995118,-2.50381685,2.41221381,10.2442751,1443013923.398623,1
-0.3088379,-0.67797852,-0.70141602,-0.77862597,-1.08396948,1.83206106,1443013923.427947,1
-0.31103516,-0.67797852,0.20654297,-4.64122153,5.41984749,3.43511463,1443013923.460878,1
-0.30566407,-0.67407227,-0.69726563,-1.64885498,2.42748094,4.29007626,1443013923.487622,1
-0.30810547,-0.67919922,-0.70141602,2.12213731,1.81679392,-3.60305334,1443013923.549105,1
-0.30541993,-0.67822266,-0.70141602,-0.09160306,0.65648854,-0.68702293,1443013923.581598,1
-0.30981446,-0.67333985,-0.70605469,-0.27480916,-0.13740458,3.08396936,1443013923.606750,1
-0.30957032,-0.67651368,0.20678711,1.129771,3.37404585,2.35114503,1443013923.636954,1
-0.30615235,-0.68139649,0.20605469,3.26717568,0.10687023,-1.14503813,1443013923.667000,1
-0.30615235,-0.67456055,-0.70019532,5.52671767,-3.49618316,-3.98473287,1443013923.697052,1
-0.30664063,-0.68139649,-0.70581055,0.94656492,1.26717556,2.12213731,1443013923.726920,1
-0.30664063,-0.68017579,-0.70605469,2.27480913,2.16793895,4.13740445,1443013923.756803,1
-0.30590821,-0.68090821,-0.69848633,1.03816796,-0.48854962,5.03816796,1443013923.787052,1
-0.30761719,-0.67871094,-0.69897461,-0.06106871,-0.5801527,-2.27480913,1443013923.816656,1
-0.29980469,-0.67895508,-0.70410157,0.07633588,-0.83969468,4.15267182,1443013923.876521,1
-0.30834961,-0.68017579,-0.70336915,1.17557252,0.41221375,2.93129778,1443013923.906627,1
-0.29956055,-0.68212891,-0.7019043,1.58778632,0.01526718,5.03816796,1443013923.907183,1
-0.30566407,-0.68066407,-0.69140625,-2.18320609,0.67175574,7.35877848,1443013923.936756,1
-0.30712891,-0.67797852,-0.69921875,2.7175572,0.87022901,8.68702317,1443013923.996984,1
-0.3046875,-0.67944336,-0.69604493,2.16793895,-1.54198468,3.26717568,1443013923.997544,1
-0.30688477,-0.68432618,-0.6953125,1.90839696,-0.33587787,1.3587786,1443013924.026791,1
-0.30786133,-0.68554688,-0.69555665,3.17557264,-1.38931299,0.45801527,1443013924.086628,1
-0.30175782,-0.68408204,-0.69677735,1.22137404,-2.82442737,7.61832047,1443013924.087307,1
-0.3088379,-0.6862793,-0.70141602,1.34351147,-0.4427481,-2.80916024,1443013924.146847,1
-0.30786133,-0.6796875,-0.69824219,-0.09160306,2.10687018,0.50381679,1443013924.176807,1
-0.3046875,-0.68310547,-0.7019043,-0.41221375,-1.38931299,10.18320656,1443013924.206574,1
-0.30517579,-0.6838379,-0.7019043,-1.78625954,0.5648855,5.4961834,1443013924.236933,1
-0.31103516,-0.6796875,-0.69458008,0.4427481,1.37404585,-2.07633591,1443013924.296662,1
-0.30834961,-0.68164063,0.20629883,3.66412211,-0.79389316,-3.28244281,1443013924.297336,1
-0.31054688,-0.68212891,-0.69921875,-0.45801527,-2.58015276,-3.74045802,1443013924.326720,1
0.2307129,-0.67895508,-0.69921875,-0.59541983,-1.38931299,9.03816796,1443013924.356582,1
-0.30761719,-0.68017579,-0.69628907,0.76335878,0.10687023,11.19083977,1443013924.387017,1
-0.31103516,-0.67773438,-0.69848633,-3.78625966,1.90839696,4.87022925,1443013924.416633,1
-0.30590821,-0.6796875,-0.69750977,1.26717556,-0.68702293,3.78625966,1443013924.446723,1
-0.30908204,-0.68334961,-0.69995118,0.5801527,-0.73282445,5.64885474,1443013924.476628,1
-0.30810547,-0.67871094,-0.69433594,0.82442749,-0.4427481,-1.43511451,1443013924.506756,1
-0.29711915,-0.68139649,-0.70507813,1.70992363,0.61068702,-3.19083977,1443013924.596523,1
-0.31103516,-0.68066407,-0.69848633,-0.64122135,-1.22137404,-2.90076328,1443013924.626735,1
-0.31103516,-0.67822266,-0.69970704,-3.55725194,-0.68702293,-1.64885498,1443013924.627455,1
-0.30834961,-0.68090821,-0.7006836,-1.45038164,-0.47328246,2.07633591,1443013924.629775,1
-0.29736329,-0.68286133,-0.69726563,-0.87022901,2.91603065,-1.55725194,1443013924.656772,1
-0.31030274,-0.68041993,-0.69555665,0.50381679,-0.73282445,5.32824421,1443013924.686719,1
-0.31347657,-0.68017579,-0.6940918,0.41221375,0.06106871,7.00763369,1443013924.716706,1
-0.31079102,-0.68579102,-0.69555665,2.35114503,1.41984737,-4.61068726,1443013924.747170,1
-0.31103516,-0.68457032,-0.69824219,1.40458012,-1.80152667,-0.83969468,1443013924.776770,1
-0.30859375,0.20751954,-0.69848633,-1.67938936,-0.18320612,8.6717558,1443013924.806568,1
-0.30908204,-0.6862793,-0.69189454,-1.55725194,4.53435135,-1.54198468,1443013924.836800,1
-0.30981446,-0.68652344,-0.69213868,-0.18320612,-2.62595416,-0.68702293,1443013924.866851,1
-0.30834961,-0.68310547,-0.70434571,2.85496188,-1.83206106,8.77862549,1443013924.896845,1
-0.30859375,-0.68432618,-0.70092774,-1.46564889,-1.38931299,31.17557335,1443013924.956564,1
-0.30688477,-0.68310547,-0.69824219,-0.87022901,0.27480916,3.5114503,1443013924.957150,1
-0.3100586,-0.68286133,-0.70166016,1.89312983,-1.38931299,2.09160305,1443013924.986738,1
-0.30932618,-0.68164063,-0.7006836,0.04580153,-1.63358784,3.72519088,1443013925.016793,1
