Label,Axis1,Axis2,Axis3,time
2,-9.781062,-0.5518635,-0.24196401,68639
2,-9.852888,-1.0259154,-0.038456865,68639
2,-9.59192,-0.65242,-1.1062708,68639
2,-9.460239,-1.0307038,-0.10788871,68639
2,-9.730783,-1.1959038,-0.055216275,68639
2,-9.675717,-1.1575965,-0.18210897,68639
2,-9.766697,-1.174356,0.019003976,68639
2,-9.769091,-1.2198458,-0.06958149,68639
2,-9.60868,-1.2916719,-0.2347814,68639
2,-9.797822,0.712275,-0.5196914,68640
2,-9.764302,0.7745243,-0.5340566,68640
2,-9.797822,0.688333,-0.49814358,68640
2,-9.690083,0.6548142,-0.5316624,68640
2,-9.769091,0.6404489,-0.6657377,68640
2,-9.747543,0.6596026,-0.5364508,68640
2,-9.785851,0.6452374,-0.58433485,68640
2,-9.730783,0.5327099,-0.5196914,68640
2,-9.737967,0.58538234,-0.60348845,68640
2,-9.826552,0.40102878,-0.56996965,68640
2,-9.783457,0.25498247,-0.6298247,68640
2,-9.704448,1.1599907,-0.5436334,68641
2,-9.742755,1.1145009,-0.49574938,68641
2,-9.685294,1.1791444,-0.46701896,68641
2,-9.699659,1.0809821,-0.47899,68641
2,-9.702053,1.0714053,-0.43828854,68641
2,-9.673323,1.0043676,-0.5292682,68641
2,-9.769091,1.0043676,-0.5292682,68641
2,-9.735572,0.9828198,-0.5220856,68641
2,-9.737967,0.90620536,-0.4885668,68641
2,-9.754725,0.81283146,-0.5196914,68641
2,-9.694871,0.8295909,-0.46462476,68641
2,-9.778668,0.79367787,-0.55560446,68641
2,-9.764302,0.7026982,-0.5220856,68641
2,-9.764302,0.748188,-0.5292682,68641
2,-9.3525,1.899799,-2.1932385,68642
2,-9.570373,1.8614918,-2.0663457,68642
2,-9.541642,1.9405005,-2.2195747,68642
2,-9.50094,1.62686,-2.1285949,68642
2,-9.670929,1.4664485,-2.032827,68642
2,-9.338135,1.7465701,-1.4845546,68642
2,-9.819369,1.0043676,-1.33372,68642
2,-9.11308,1.1456255,-1.5851111,68642
2,-9.606285,1.2557588,-0.8165724,68642
2,-9.644592,1.2773066,-0.739958,68642
2,-9.74036,1.3850456,-0.6537667,68642
2,-9.72839,1.22224,-0.57715225,68642
2,-7.832182,0.78410107,-2.2674587,68643
2,-8.141034,-3.4584243,-3.6848261,68643
2,-10.743531,-0.427365,-1.8987516,68643
2,-12.6972,3.4919431,-0.8668507,68643
2,-9.8481,2.292448,3.6366427,68643
2,-10.449044,3.3913867,1.1634324,68643
2,-9.445874,5.5820813,0.69656307,68643
2,-9.493758,4.969166,-2.2195747,68643
2,-11.416302,3.7193923,-5.391892,68643
2,-9.366865,1.6531962,-2.0304327,68643
2,-9.290251,2.0626047,-1.9801544,68643
2,-8.885631,2.6563668,-1.987337,68643
2,-9.431509,2.0242975,-2.2554877,68643
2,-13.592631,1.389834,-2.2195747,68644
2,-10.343699,0.51595044,-4.1325417,68644
2,-10.11625,0.700304,-3.2658408,68644
2,-9.821764,0.60932434,-3.1054292,68644
2,-9.63741,1.1408371,-2.6912324,68644
2,-9.405172,1.4640543,-2.3991396,68644
2,-9.263914,2.0290859,-2.1932385,68644
2,-9.117868,2.6132712,-1.7239748,68644
2,-9.366865,3.0226796,-1.8987516,68644
2,-9.793034,2.0386627,-1.4246997,68644
2,-10.2239895,2.2182279,-2.8803742,68644
2,-13.889512,-2.433706,-4.836437,68644
2,-9.278279,1.7753005,-2.8516438,68645
2,-10.118645,1.638831,-2.7247512,68645
2,-16.527922,0.003591303,4.010138,68645
2,-19.524864,-16.16924,-0.7662942,68645
2,-6.71409,-8.895657,-9.031078,68645
2,-16.922966,-5.4887075,-5.5451207,68645
2,-13.95655,-0.82480246,-2.5643396,68645
2,-9.63741,0.06584055,-2.1788733,68645
2,-6.800281,-0.9923966,-0.2563292,68645
2,-3.7285202,-1.2198458,0.44277766,68645
2,-9.0221,-2.3882163,-6.675184,68645
2,-17.061829,3.7457285,-10.225785,68645
2,-19.50631,-15.5994215,-12.8115225,68646
2,-10.085126,-9.566033,-4.3145013,68646
2,-6.57762,1.6699557,-0.9745897,68646
2,-1.8083705,2.5797524,0.52896893,68646
2,-9.062801,-1.1575965,-4.6903906,68646
2,-18.01472,2.043451,-8.568997,68646
2,-16.915783,2.4049757,-0.9386767,68646
2,-11.650933,0.35793316,-2.8636148,68646
2,-9.160964,1.6771383,-2.0136733,68646
2,-9.09632,2.8119898,-1.8484733,68646
2,-19.524864,-2.4073699,-7.326407,68647
2,-7.3988314,-0.38187516,-2.6601076,68647
2,-2.5218425,0.5398925,0.25363573,68647
2,-6.5464954,-0.439336,-2.7917888,68647
2,-12.460174,-2.1775265,-5.1548657,68647
2,-13.846416,2.2038627,-0.67770875,68647
2,-11.253496,0.59735334,-3.802142,68647
2,-10.365248,0.61890113,-2.30816,68647
2,-9.424326,0.94211835,-2.3297079,68647
2,-9.395596,1.2773066,-2.557157,68647
2,-9.74036,0.59735334,-1.1972505,68647
2,-12.206388,1.3443443,-2.9761424,68647
2,-9.919926,0.5686229,-2.5188498,68647
2,-11.854441,-5.400122,-0.42631754,68647
2,-12.369194,3.3554738,-10.089315,68647
2,-16.71467,1.3371617,-2.640954,68647
2,-8.713248,2.4648306,-1.8676269,68648
2,-9.354895,2.373851,-2.4829369,68648
2,-9.436297,1.875857,-2.4326587,68648
2,-9.503335,1.7441759,-2.4230819,68648
2,-9.295039,1.6651673,-2.5523686,68648
2,-9.467422,2.2373815,-2.1262007,68648
2,-9.409961,1.8614918,-2.198027,68648
2,-8.366089,2.3690627,-1.5851111,68648
2,-6.347777,4.507085,0.2057517,68648
2,-8.504952,-4.8901567,-2.0280385,68648
2,-13.405884,-11.464635,-2.674473,68648
2,-4.283975,2.8287494,-1.9849428,68649
2,1.6488568,10.171766,-3.1221886,68649
2,-13.73389,-7.404069,4.110695,68649
2,-12.1106205,-3.6044707,-1.546804,68649
2,-5.461922,3.930082,-1.0559926,68649
2,-9.156176,-1.021127,-4.2259154,68649
2,-11.138575,2.5007436,-6.878691,68649
2,-10.56636,0.2908955,-1.6329952,68649
2,-11.909508,-0.736217,-1.108665,68649
2,-9.939079,0.94690675,-1.2068273,68649
2,-9.421932,1.887828,-1.9131168,68649
2,-9.354895,2.172738,-0.69446814,68650
2,-9.565584,1.4544775,-0.751929,68650
2,-9.814581,1.0785879,-1.0823288,68650
2,-9.656564,1.0522517,-1.0559926,68650
2,-9.96781,0.70509243,-1.2547113,68650
2,-9.14181,-0.3866636,0.4595371,68650
2,-9.536854,1.899799,-1.120636,68651
2,-9.460239,1.9045875,-1.132607,68651
2,-9.541642,1.9165585,-1.2044331,68651
2,-9.575161,1.8926164,-1.1637317,68651
2,-9.572766,1.8926164,-1.1804911,68651
2,-9.565584,1.9333179,-1.1613375,68651
2,-9.582343,1.9141643,-1.0009259,68651
2,-9.589526,1.8806454,-0.9745897,68651
2,-9.467422,2.208651,-1.1780969,68651
2,-9.436297,2.12246,-0.9530419,68651
2,-9.572766,1.8136078,-0.9698013,68651
2,-9.544036,2.2421699,-1.309778,68651
2,-9.556007,1.9261353,-1.1996447,68652
2,-9.5177,1.8662802,-1.2427403,68652
2,-9.582343,1.899799,-1.2235867,68652
2,-9.560796,1.9405005,-1.2666824,68652
2,-9.548824,1.8710686,-1.1804911,68652
2,-9.567978,1.9261353,-1.2307693,68652
2,-9.498547,1.9021933,-1.2116157,68652
2,-9.529671,2.1200657,-1.1397897,68653
2,-9.512912,2.0841527,-1.1302128,68653
2,-9.529671,2.1583729,-1.120636,68653
2,-9.498547,2.1583729,-1.1565491,68653
2,-9.493758,2.172738,-1.0871172,68653
2,-9.5177,2.2038627,-1.1182418,68653
2,-9.481787,2.134431,-1.1014824,68653
2,-9.541642,2.148796,-1.1517607,68653
2,-9.493758,2.184709,-1.2020389,68653
2,-9.48897,2.1631613,-1.1589433,68653
2,-9.479393,2.172738,-1.1637317,68653
2,-9.5177,2.1990743,-1.1996447,68653
2,-9.476998,2.1942859,-1.1517607,68653
2,-9.503335,2.112883,-1.0895114,68653
2,-9.5177,2.019509,-1.0559926,68653
2,-9.5177,2.0171149,-1.096694,68653
2,-9.541642,2.0482395,-1.1230302,68653
2,-9.567978,1.9357121,-1.1350013,68653
2,-9.510517,1.9381063,-1.2116157,68653
2,-9.584738,1.8495208,-1.3959693,68654
2,-8.8569,1.5861586,-1.8197429,68654
2,-9.74036,1.4377182,-2.461389,68654
2,-10.032454,0.6739678,-1.0392332,68654
2,-10.312575,-2.883816,2.9375358,68654
2,-7.4850225,3.645172,-9.143606,68654
2,-7.310246,2.2852654,-4.795736,68654
2,-9.438691,-0.5710171,1.2831424,68654
2,-13.537564,-0.19991584,4.330961,68654
2,-10.434679,0.37229836,-0.20844519,68654
2,-9.654169,1.567005,-1.1589433,68654
2,-9.465028,1.7705121,-1.0009259,68654
2,-9.520094,1.9859903,-1.1350013,68654
2,-9.465028,2.1176715,-0.91473466,68654
2,-9.596708,1.9955671,-0.9793781,68654
2,-9.421932,2.1535845,-0.99613756,68654
2,-9.493758,2.0458453,-1.1134534,68654
2,-9.527277,2.0578163,-1.04881,68654
2,-9.512912,2.112883,-1.060781,68654
2,-9.503335,2.1152773,-1.1373955,68654
2,-9.934291,-1.5837644,-0.11267712,68655
2,-9.0221,-1.7393875,-0.73038113,68655
2,-11.454609,1.6053122,-0.4765958,68655
2,-9.627833,3.264494,-0.13183074,68655
2,-9.330953,3.2118216,0.057311203,68655
2,-9.182511,3.2932243,-0.09831191,68655
2,-9.127445,2.8886044,-0.16774376,68655
2,-9.570373,2.3116016,-0.55799866,68655
2,-9.386019,3.2309752,-1.7407342,68655
2,-9.256732,2.7593174,-1.4630069,68655
2,-9.192088,2.823961,-1.4989198,68655
2,-8.962245,3.7337575,-1.9226936,68655
2,-9.6589575,-0.5758055,-1.4151229,68656
2,-9.943868,0.2885013,-1.3002012,68656
2,-6.005406,1.7633295,-0.03127426,68656
2,-9.860071,15.719131,8.298154,68656
2,-10.990134,0.10654198,-2.2674587,68656
2,-9.010129,0.044292733,-1.1565491,68656
2,-9.493758,2.2373815,-1.2307693,68657
2,-9.493758,2.2589293,-1.2547113,68657
2,-9.484181,2.2397757,-1.1062708,68657
2,-9.455451,2.2158337,-1.0895114,68657
2,-9.469816,2.1942859,-1.1254244,68657
2,-9.5153055,2.0147207,-1.04881,68657
2,-9.577555,1.9285295,-1.036839,68657
2,-9.558401,1.9357121,-1.0775404,68657
2,-9.567978,1.9237411,-0.9386767,68657
2,-9.546431,1.839944,-0.9554361,68657
2,-9.335741,1.9668367,-0.30181906,68657
2,-9.618257,1.7776948,-0.9554361,68657
2,-9.613468,1.7322049,-0.7902362,68657
2,-9.685294,1.7250223,-0.6681319,68657
2,-9.642199,1.6938977,-0.6513725,68657
2,-9.668534,1.4496891,-0.5220856,68657
2,-9.685294,1.5502456,-0.3544915,68657
2,-9.448268,2.3546975,-0.41913494,68657
2,-9.874436,1.009156,-0.6609493,68657
2,-9.86486,0.5590461,-0.7471406,68657
2,-10.020482,-0.049081136,-0.6394015,68657
2,-9.5631895,1.9835961,-0.9745897,68658
2,-9.579949,1.9620483,-0.8788217,68658
2,-9.541642,1.9045875,-0.9434651,68658
2,-9.510517,1.9644425,-0.9338883,68658
2,-9.520094,2.005144,-0.9243115,68658
2,-9.467422,2.1080947,-0.9434651,68658
2,-9.476998,2.079364,-1.0296564,68658
2,-9.536854,2.1080947,-1.1182418,68658
2,-9.5177,2.1176715,-0.98416656,68658
2,-9.47221,2.1296425,-1.0440216,68658
2,-9.508123,2.2062569,-1.1637317,68658
2,-9.467422,2.2637177,-1.1230302,68658
2,-9.527277,2.2230163,-1.2331635,68658
2,-9.632622,1.7010803,-0.60588264,68659
2,-9.682899,1.7250223,-0.5436334,68659
2,-9.644592,1.8830396,-0.6274305,68659
2,-9.551219,1.9333179,-0.71841013,68659
2,-9.599103,1.8327614,-0.7854478,68659
2,-9.582343,1.8112136,-0.88600427,68659
2,-9.644592,1.8662802,-0.6705261,68659
2,-9.560796,2.0147207,-0.8285434,68659
2,-9.558401,1.9979613,-0.8668507,68659
2,-9.572766,1.9835961,-0.9386767,68659
2,-9.567978,2.0410569,-0.8596681,68659
2,-9.651775,-1.258153,-0.03127426,68660
2,-9.091532,-1.282095,-0.88361007,68660
2,-9.093926,-1.2437878,-0.69925654,68660
2,-9.678111,-1.4760253,0.36616322,68660
2,-10.049212,-0.6835446,0.52657473,68660
2,-10.130615,-0.020350715,-0.4837784,68660
2,-9.87683,0.52073884,-0.20844519,68660
2,-9.795427,1.0402806,-0.2323872,68660
2,-9.656564,1.5334862,-0.44786537,68660
2,-9.558401,-0.34356794,-2.0376153,68661
2,-10.154557,-0.3890578,-1.4366707,68661
2,-13.86557,-2.6324248,-0.7447464,68661
2,-8.1937065,0.5231331,-0.68728554,68661
2,-9.108292,0.2621651,-0.27787703,68661
2,-9.627833,-0.89902276,-0.16056114,68661
2,-10.664522,-3.228581,-0.4885668,68661
2,-10.992528,-0.62847793,-1.0631752,68661
2,-11.703606,2.110489,-0.5484218,68661
2,-9.639804,-0.17836803,-0.021697452,68661
2,-9.955839,0.034715924,-0.3568857,68661
2,-9.766697,0.130484,0.045340195,68661
2,-9.668534,-0.7649474,0.28236616,68661
2,-9.115474,1.7896658,-2.5499744,68662
2,-9.263914,1.7154455,-2.415899,68662
2,-9.314193,1.7848774,-2.6696846,68662
2,-9.441086,1.435324,-2.569128,68662
2,-9.23279,1.8590976,-2.4925137,68662
2,-9.292645,1.5047557,-2.5284266,68662
2,-9.421932,1.5574282,-2.557157,68662
2,-9.390807,1.3730747,-2.461389,68662
2,-9.302222,1.1504139,-2.2052095,68662
2,-9.460239,0.6859388,-1.963395,68662
2,-9.601497,0.7266402,-2.1477485,68662
2,-10.027665,0.10414778,-1.7503111,68662
2,-9.618257,-0.2861071,-1.5946879,68662
2,-9.702053,-0.4249708,-1.3959693,68662
2,-9.867253,3.309984,-1.6808792,68663
2,-13.990068,1.7345991,-0.9793781,68663
2,-7.468263,-7.9571295,-4.9824834,68663
2,-14.717906,-6.4607534,-5.93777,68663
2,-12.790574,0.7433996,-0.119859725,68663
2,-11.550377,-0.6907272,2.499397,68663
2,-8.579173,1.6101006,3.842544,68663
2,-9.412355,1.2892777,3.2296286,68663
2,-11.076325,1.8734628,-7.836372,68663
2,-10.109068,0.7721301,-5.9808655,68663
2,-10.4227085,0.52073884,-3.3448493,68663
2,-10.125827,0.6955156,-3.5603275,68663
2,-9.570373,1.8351556,-3.1772554,68663
2,-9.249549,1.3826514,-2.7151744,68663
2,-13.0898485,2.328361,-3.457377,68664
2,-10.331729,1.0019734,-3.7398927,68664
2,-9.838523,0.94451255,-2.782212,68664
2,-8.461857,2.6755204,-2.224363,68664
2,-8.825776,3.0370448,-2.1788733,68664
2,-9.21603,2.6755204,-2.1453543,68664
2,-9.129839,2.9604304,-2.059163,68664
2,-9.151387,2.8048072,-1.6377836,68664
2,-9.5177,2.220622,-1.4582185,68664
2,-9.093926,2.7617116,-1.45343,68664
2,-9.433903,2.4911668,-1.5132852,68664
2,-9.103503,2.31639,-1.8341081,68665
2,-9.115474,1.3874398,-1.285836,68665
2,-9.560796,0.997185,-2.6577134,68665
2,-9.888802,0.7146692,-0.6537667,68665
2,-10.772262,-1.1145009,-0.79981303,68665
2,-8.761132,2.3642743,-0.119859725,68665
2,-9.20406,3.0298622,-2.0854993,68665
2,-17.619678,-11.230003,-16.187347,68665
2,-6.9750576,0.81043726,-0.6417957,68665
2,-6.71409,-5.613206,0.21293432,68665
2,-3.036596,-1.6220716,2.4610896,68665
2,-7.8513355,0.08499416,-1.8580501,68665
2,-12.043583,-0.415394,-9.493159,68665
2,-6.4890347,2.5917234,-2.7415106,68666
2,-7.8489413,-4.9883194,-4.905869,68666
2,-10.80578,1.1791444,-4.312107,68666
2,-13.05633,1.353921,-2.5954642,68666
2,-11.607838,0.89423436,-2.9067104,68666
2,-9.512912,1.3108255,-2.7199628,68666
2,-9.450663,1.6005238,-2.2387283,68666
2,-9.656564,1.5885528,-1.8005893,68666
2,-8.509741,3.4272997,-2.248305,68666
2,-8.971822,2.9628246,-2.0280385,68666
2,-9.524882,2.134431,-2.1573253,68666
2,-9.101109,2.6874914,-1.3983635,68666
2,-9.196877,3.0418332,-1.8532617,68666
2,-9.733178,2.134431,-1.8149545,68666
2,-8.765921,2.5773582,-1.4390649,68667
2,-9.955839,1.7681179,-2.0878935,68667
2,-9.208848,1.447295,-1.1541549,68667
2,-9.544036,1.7178397,-1.6258126,68667
2,-9.302222,2.7497406,-0.40955812,68667
2,-15.103373,1.2725182,-1.3648446,68667
2,-14.97648,-0.51595044,-0.42392334,68667
2,-9.14181,-4.983531,-4.673631,68667
2,-12.769026,-9.709685,-9.749339,68667
2,-17.76812,2.1679497,-4.800524,68667
2,-11.334899,0.997185,-1.1158476,68667
2,-7.236026,1.2174516,-0.44786537,68667
2,-17.30125,-16.32726,-4.709544,68668
2,-19.524864,-5.141548,-0.89318687,68668
2,-3.3861494,-12.61864,-1.9250878,68668
2,-19.524864,1.7465701,-4.563498,68668
2,-9.960628,0.90381116,-0.38322192,68668
2,-4.3390417,2.7641058,1.7356466,68668
2,-7.382072,3.3123782,-2.4302645,68668
2,-11.492916,6.317101,-6.758981,68668
2,-16.377089,5.54138,-0.0911293,68668
2,-12.867188,1.5813702,-3.364003,68668
2,-9.575161,1.2797008,-2.0160675,68668
2,-9.086743,1.6460136,-1.7000328,68668
2,-10.631003,5.8502316,-6.842778,68669
2,-13.585448,1.4449008,-2.545186,68669
2,-10.894366,0.676362,-3.0216322,68669
2,-9.812187,0.70509243,-2.5547628,68669
2,-9.74036,1.4305356,-1.7742531,68669
2,-9.9295025,0.5566519,-1.2786534,68669
2,-8.188918,1.7729063,-1.084723,68669
2,-8.866477,2.7665,-0.7782652,68669
2,-12.479327,-3.879804,1.80029,68669
2,-3.0772974,4.1575313,2.6574142,68670
2,-9.704448,1.2988545,-4.601805,68670
2,-12.661286,9.431957,-3.6465187,68670
2,-13.867965,1.1599907,-2.5954642,68670
2,-11.377995,-0.075417355,-1.4462475,68670
2,-9.350106,1.2150574,-1.9011458,68670
2,-9.20406,1.9428947,-1.9538182,68670
2,-9.297434,0.6667852,-1.2211925,68670
2,-8.667758,1.9859903,-0.72559273,68670
2,-10.516082,2.3786395,0.03815759,68670
2,-11.983727,9.654618,-10.915316,68670
2,-16.621296,19.509153,16.756868,68670
2,-8.5839615,-17.852365,-12.871378,68670
2,-19.524864,4.4759603,-7.6328645,68670
2,-13.47771,1.1671734,0.014215573,68670
2,-7.018153,1.0570401,-0.27308863,68670
2,-4.3701663,3.0969,-3.1078234,68670
2,-11.653328,-3.5350387,-3.8069303,68670
2,-9.184906,1.9955671,-1.0655694,68671
2,-10.7890215,1.3754689,-1.8652327,68671
2,-11.770644,2.100912,-3.2299278,68671
2,-6.2448263,7.621941,-9.792435,68671
2,0.4134487,-19.71685,-4.0080433,68671
2,-5.256021,-19.549854,-12.713361,68671
2,-19.524864,2.5845408,-11.415704,68671
2,-14.559889,0.93972415,0.7899369,68671
2,-9.386019,1.6364368,0.028580783,68671
2,-14.512005,2.2182279,-2.30816,68672
2,-12.012458,0.5686229,-1.1014824,68672
2,-9.548824,1.435324,-1.7167922,68672
2,-9.553613,1.7585411,-1.8867806,68672
2,-19.524864,-9.357738,-6.0311437,68673
2,-19.524864,1.5813702,-4.1421185,68673
2,-8.267926,1.4257472,-1.9729718,68673
2,-1.7413328,2.7617116,1.359757,68673
2,-9.034071,2.0242975,-4.4342113,68673
2,-16.233437,4.406528,-6.938546,68673
2,-17.009157,3.5996823,1.539322,68673
2,-12.994081,0.51116204,-1.6138415,68673
2,-9.584738,2.5438392,-1.6736966,68673
2,-8.8545065,2.835932,-1.4055461,68673
2,-9.819369,2.3810337,-1.8724154,68673
2,-10.23596,2.1392193,-2.0184617,68673
2,-10.171317,1.7274165,-1.0416274,68673
2,-11.327717,1.4281414,-1.6377836,68673
2,-9.041254,3.168726,-2.2076037,68673
2,-5.935974,-18.144457,-0.41434655,68673
2,-5.0764556,-13.463793,-7.3695025,68673
2,-17.861492,-6.3889275,-9.076569,68673
2,-16.585382,0.89662856,2.0564697,68673
2,-9.907955,0.415394,0.36376902,68673
2,0.11656769,4.631583,1.4698902,68673
2,-8.96464,-1.7082629,-5.691167,68673
2,-13.463345,-3.5565867,-10.388591,68673
2,-9.661352,7.8996687,-4.956147,68674
2,-13.13055,1.5622166,-2.0998645,68674
2,-11.083508,1.2629414,-2.071134,68674
2,-9.318981,1.7250223,-2.1645079,68674
2,-9.838523,1.5574282,-1.9202994,68674
2,-8.94788,1.377863,-0.538845,68674
2,-11.13618,1.8974048,-3.1006408,68674
2,-14.03077,-0.8846575,-2.806154,68674
2,-8.327782,9.106346,-8.736591,68674
2,4.071789,2.871845,3.6821325,68674
2,-1.1906664,-13.372813,-3.1437364,68674
2,-12.414684,0.7529764,-2.722357,68675
2,-10.279057,0.688333,-1.7934067,68675
2,-9.47221,1.6077064,-1.8388965,68675
2,-9.254337,2.457648,-1.8891748,68675
2,-9.785851,1.1767502,-1.6042647,68675
2,-8.8784485,2.433706,-1.0895114,68675
2,-10.439467,3.882198,-2.296189,68675
2,-12.644527,13.27944,-9.797223,68675
2,-19.524864,19.509153,19.096003,68675
2,-10.714801,-14.869189,-14.717307,68675
2,-19.524864,3.6954503,-12.01186,68675
2,-13.891907,1.4041992,0.4786907,68675
2,-7.7316256,1.4903905,-0.56039286,68675
2,-3.831471,2.2517467,-2.6002526,68675
2,-11.938238,-2.055422,-4.1995792,68675
2,-9.376442,10.562021,-16.022148,68676
2,3.5737948,9.192537,1.7691654,68676
2,-1.1595418,-13.3225355,-2.8755858,68676
2,-19.524864,-8.052897,-1.3792099,68676
2,-17.863888,2.1080947,-3.991284,68676
2,-9.407567,-0.19512744,-1.8029835,68676
2,-1.3822026,2.7593174,0.68459207,68676
2,-7.0325184,1.578976,-4.5347676,68676
2,-17.713053,4.1982327,0.37574002,68676
2,-6.1969423,1.6531962,-1.7215806,68677
2,-4.997447,3.6619315,-4.0822635,68677
2,-9.184906,-2.7952304,-4.122965,68677
2,-12.235119,7.94037,-2.3728034,68677
2,-12.601432,0.5781997,-1.510891,68677
2,-10.858453,0.34596214,-2.1453543,68677
2,-9.735572,1.4377182,-1.963395,68677
2,-12.318916,3.6978445,-2.8109424,68677
2,-9.165752,1.7298107,-1.297807,68677
2,-9.532065,1.7776948,-1.3983635,68677
2,-9.460239,1.9524715,-0.88361007,68677
