,Axis1,Axis2,Axis3
343,1.37817383,0.90576172,-1.65820313
344,0.74365235,-1.875,-1.39550782
345,0.05078125,1.00317383,-0.33520508
346,-1.875,-1.99145508,1.47338868
347,-1.875,-0.49243165,1.10327149
348,-1.875,-1.875,-1.875
349,1.42529297,-1.03588868,0.18554688
350,1.49438477,-1.80859375,1.59179688
351,1.6538086,1.0769043,1.84082032
352,1.63867188,1.05541993,1.89208985
353,1.63671875,1.07592774,1.86621094
354,1.64208985,1.0690918,1.83764649
355,1.6394043,1.07324219,1.84155274
356,1.64746094,1.05908204,1.82788086
357,1.63061524,1.08276368,1.83886719
358,1.61938477,-1.80737305,1.82153321
359,1.64672852,1.09082032,1.81982422
360,1.53320313,1.09545899,1.89013672
361,1.37841797,0.93261719,-1.90454102
362,-1.78320313,0.46850586,1.92993165
363,1.20288086,-1.875,-1.72192383
364,-1.14916993,0.17480469,-6.104e-05
365,-0.49707032,-0.2722168,-1.24145508
366,1.78100586,1.12084961,-1.50610352
367,1.41528321,1.11181641,-1.21655274
368,1.22680665,1.61035157,-0.9897461
369,0.77465821,-1.80834961,-0.77075196
370,0.23022461,-1.875,-1.28271485
371,-1.875,-1.875,-0.9506836
372,-1.875,1.5913086,1.89257813
373,-1.875,-1.57934571,1.73925782
374,0.89453125,-1.27465821,0.8190918
375,-1.45629883,1.2866211,-6.104e-05
376,1.25390625,1.9338379,-1.80615235
377,1.62036133,1.0078125,1.8713379
378,1.61645508,1.03271485,1.87475586
379,1.65747071,1.08056641,-1.75878907
380,1.62744141,1.06738282,1.86230469
381,1.63110352,1.08374024,1.83105469
382,-1.7734375,1.07739258,1.84277344
383,1.62060547,-1.80639649,1.83911133
384,1.61230469,1.08691407,1.8400879
385,1.62646485,1.08642579,1.84179688
386,1.60522461,1.08618165,1.82421875
387,1.5065918,1.05541993,1.91577149
388,1.43237305,0.97583008,-1.92333985
389,1.54345704,0.7697754,1.92993165
390,-1.80029297,-1.875,-1.63867188
391,-0.80444336,-1.875,-0.3203125
392,-1.0925293,-6.104e-05,1.90087891
393,1.86035157,0.71020508,-1.78613282
394,1.60595704,0.89550782,-1.39404297
395,1.30175782,1.2475586,-1.48266602
396,0.96606446,0.50634766,-1.13476563
397,0.2944336,-1.875,-0.57885743
398,0.00512696,1.47436524,1.88085938
399,-1.875,1.50463868,1.08520508
400,1.60620118,1.08447266,1.84643555
401,1.61938477,-1.80688477,1.85449219
402,1.6069336,1.11035157,1.82934571
403,1.61499024,1.10913086,1.82739258
404,-1.77416993,1.11499024,1.81591797
405,1.49340821,1.11083985,1.9428711
406,1.32080079,0.8503418,-1.75488282
407,1.77465821,0.75122071,1.86425782
408,0.88208008,-1.875,-1.59692383
409,1.53051758,-1.75610352,-1.4675293
410,1.62158204,-1.875,-1.86816407
411,1.6369629,0.47265625,-1.96777344
412,1.33984375,1.07080079,-1.26171875
413,0.97265625,0.84716797,-0.84204102
414,0.39916993,0.82641602,-0.98242188
415,0.08740235,0.19702149,-1.88427735
416,1.00170899,1.92333985,-1.76757813
417,0.77001954,1.1850586,1.56054688
418,0.37109375,1.27050782,1.5432129
419,0.37207032,-1.51245118,1.64331055
420,1.85058594,-1.77001954,1.30493165
421,1.07324219,-1.875,1.65185547
422,1.73999024,1.7944336,1.7619629
423,1.59716797,1.04833985,1.72241211
424,1.62719727,1.04516602,1.93896485
425,1.64404297,1.06591797,1.93310547
426,1.6616211,1.05419922,1.87231446
427,1.6616211,1.08007813,1.88842774
428,1.63671875,1.05615235,1.86816407
429,1.62353516,1.09082032,1.85449219
430,1.62646485,1.11181641,-1.75927735
431,1.63500977,1.08203125,1.85864258
432,1.52441407,1.03759766,1.95214844
433,1.56103516,1.06347657,1.9765625
434,1.51464844,-1.82885743,-1.79760743
435,1.7084961,1.18237305,1.4572754
436,0.98168946,-1.875,-1.81591797
437,1.63427735,-1.875,-1.51831055
438,-1.99389649,0.90014649,-1.34228516
439,1.85131836,0.59667969,-1.6303711
440,1.52319336,1.25463868,1.67895508
441,1.34863282,1.29345704,-1.84643555
442,-1.86181641,-1.875,0.87158204
443,-1.875,1.24169922,-1.27441407
444,-1.875,1.58374024,0.64526368
445,-1.875,-0.28393555,1.44213868
446,-6.104e-05,-6.104e-05,-1.875
447,1.31738282,1.65356446,-1.875
448,1.66455079,0.54663086,-1.8984375
449,1.64575196,1.12719727,1.7932129
450,-1.77172852,1.08398438,1.82202149
451,1.63085938,1.07983399,1.84936524
452,1.61035157,1.07373047,1.85864258
453,1.60351563,1.08129883,1.85498047
454,1.60888672,1.08984375,1.8503418
455,1.60791016,1.10522461,1.84814454
456,1.61083985,1.09521485,1.8581543
457,1.5847168,1.08251954,1.90429688
458,1.54199219,1.08789063,1.90234375
459,1.49340821,0.97436524,1.92797852
460,1.4453125,0.55322266,-1.79858399
461,1.92309571,1.84082032,1.44702149
462,1.28515625,-1.875,1.89526368
463,1.73413086,0.60522461,-6.104e-05
464,1.87841797,-1.80200196,-1.3803711
465,1.65429688,0.44311524,-1.91210938
466,1.48681641,1.55932618,1.57543946
467,1.20410157,0.53491211,-1.93457032
468,-1.875,-1.875,1.3515625
469,-1.875,0.7163086,1.51953125
470,-1.875,-1.06347657,0.92773438
471,0.20141602,1.83715821,1.58276368
472,-6.104e-05,1.1159668,0.19360352
473,-1.61230469,-1.875,0.33325196
474,1.52587891,-1.9819336,0.96069336
475,1.54052735,0.85083008,1.88623047
476,1.65209961,1.04833985,1.86450196
477,1.6369629,1.09960938,1.81567383
478,1.61938477,1.06396485,1.8647461
479,-1.7734375,1.08398438,1.84106446
480,1.61376954,1.08837891,1.86547852
481,1.60742188,1.09082032,1.8581543
482,1.60351563,1.09155274,1.86547852
483,1.59082032,1.0859375,1.8894043
484,1.53759766,-1.80786133,1.88891602
485,1.52734375,0.99194336,1.93579102
486,1.44702149,0.35742188,-1.82080079
487,1.70166016,1.77905274,1.52124024
488,1.37109375,-1.875,1.84570313
489,-1.875,-1.73046875,-6.104e-05
490,1.82348633,0.85546875,-1.18896485
491,-1.76660157,0.78295899,-1.83618165
492,1.61181641,1.52172852,1.67114258
493,1.34643555,0.78417969,-1.99731446
494,-1.78198243,-1.42626954,0.16894532
495,0.42895508,-1.875,1.85888672
496,0.02392579,1.46801758,1.01904297
497,0.23950196,-1.41577149,1.48828125
498,0.25805665,1.24194336,-1.52026368
499,1.66650391,-1.875,-1.875
500,1.67041016,1.04980469,-1.75903321
501,1.66235352,1.07080079,1.84277344
502,1.6694336,1.06860352,1.83935547
503,1.68920899,1.0859375,1.81860352
504,1.68115235,-1.80859375,1.83886719
505,1.68530274,1.0769043,1.82739258
506,1.6628418,1.0690918,-1.76220704
507,1.63574219,1.04663086,1.84741211
508,1.64941407,1.00610352,1.9116211
509,1.50561524,0.77807618,1.96484375
510,-1.72070313,1.02783204,1.57958985
511,1.66064454,-1.875,-1.19555665
512,0.01538086,-1.875,-1.33496094
513,-1.63598633,1.16308594,-1.7553711
514,1.88354493,1.32958985,1.4729004
515,1.75341797,1.26123047,1.72851563
516,1.75903321,0.73828125,1.90185547
517,1.39501954,-1.84326172,1.56860352
518,-0.21777344,-1.875,0.54370118
519,-1.83496094,1.23559571,1.76660157
520,0.67919922,1.15429688,1.06201172
521,-1.8269043,1.59643555,1.43554688
522,0.71215821,1.71972657,1.7241211
523,0.74121094,-1.83520508,-1.45043946
524,0.29809571,-1.875,1.57250977
525,0.67138672,-0.54077149,0.52246094
526,1.46801758,0.67358399,1.67822266
527,1.67700196,1.11230469,1.84155274
528,1.71801758,1.12280274,1.66113282
529,1.67309571,1.0834961,-1.75976563
530,-1.7709961,1.0522461,1.8425293
531,1.65112305,1.04907227,1.9025879
532,1.59887696,1.05175782,1.9025879
533,1.67431641,-1.80737305,1.86572266
534,1.65600586,1.0690918,1.87109375
535,1.65185547,1.07739258,1.86376954
536,1.65307618,1.0678711,-1.75952149
537,1.65527344,1.06835938,1.84204102
538,1.68676758,0.9272461,-1.97021485
539,1.59106446,0.60302735,-1.85375977
540,1.96337891,0.25878907,-1.97827149
541,-1.19653321,-1.875,-1.30004883
542,-6.104e-05,-1.90356446,-1.68164063
543,-1.54394532,0.84887696,1.76074219
544,1.88989258,0.67138672,1.29101563
545,1.58642579,0.69726563,1.6484375
546,-1.875,-1.875,-1.82617188
547,0.04589844,0.71777344,1.85888672
548,-1.875,-1.98608399,1.45410157
549,0.07739258,-0.88305665,1.42675782
550,-6.104e-05,-6.104e-05,0.71435547
551,0.4597168,-6.104e-05,-1.875
552,1.41845704,-1.83325196,1.92993165
553,1.62353516,1.00805665,1.91088868
554,1.66186524,1.06201172,1.88916016
555,1.63476563,1.08447266,1.86328125
556,1.65551758,1.07397461,1.87866211
557,1.63964844,1.10766602,1.87695313
558,1.63183594,1.0859375,1.86230469
559,1.6303711,1.0690918,1.85009766
560,1.66381836,1.11669922,1.82299805
561,1.6796875,1.13989258,1.82397461
562,1.4572754,0.66064454,-1.79858399
563,-1.95141602,0.67285157,-1.92016602
564,-1.96923829,-1.875,-1.98559571
565,-6.104e-05,-1.95532227,-0.49169922
566,1.87597657,1.2084961,-1.4350586
567,1.4428711,1.02709961,-1.57275391
568,1.24682618,1.14941407,-0.5769043
569,0.51538086,0.55761719,-0.74731446
570,0.25512696,0.95703125,-0.11425782
571,0.07006836,-1.80834961,-6.104e-05
572,-1.875,-0.8815918,1.97265625
573,-1.875,1.68188477,0.26074219
574,1.56030274,1.20458985,1.61767579
575,1.87329102,-1.83740235,1.67773438
576,1.53955079,0.98144532,1.9663086
577,1.60278321,1.05712891,1.88842774
578,1.63476563,1.10400391,1.83813477
579,1.62670899,1.07739258,1.86425782
580,1.61865235,1.06591797,1.85620118
581,1.62963868,1.04785157,1.84472657
582,1.6369629,1.09179688,1.83276368
583,1.5834961,-1.80737305,1.86157227
584,1.65063477,1.09228516,1.80639649
585,1.61962891,1.07104493,1.83007813
586,1.69067383,1.07299805,1.83691407
587,1.46435547,0.9675293,1.85888672
588,1.54956055,0.93481446,-1.99829102
589,1.60644532,0.71166993,-1.80908204
590,1.96704102,1.36572266,-1.17773438
591,1.30688477,1.34594727,1.78735352
592,1.60400391,1.04882813,1.59106446
593,1.6953125,1.14770508,1.83886719
594,1.53417969,1.2578125,-1.99414063
595,1.51513672,1.25366211,-1.75146485
596,1.45434571,0.95532227,1.8947754
597,1.4741211,1.11230469,1.8178711
598,1.40063477,0.95922852,1.9104004
599,1.4729004,1.13745118,-1.99438477
600,1.67749024,1.10791016,-1.76245118
601,1.62060547,1.03515625,1.88671875
602,1.65747071,1.0612793,-1.75732422
603,1.65087891,1.06420899,1.88378907
604,1.6147461,1.06420899,1.87158204
605,1.63623047,1.05590821,1.86425782
606,1.6525879,1.08056641,1.85107422
607,1.64404297,1.08447266,1.84497071
608,1.5859375,1.05517579,1.88183594
609,1.58544922,1.0131836,1.94067383
610,1.59204102,0.95410157,-1.86108399
611,1.41088868,0.49072266,1.92456055
612,-1.84057618,-1.875,-1.74340821
613,1.7734375,0.20019532,-1.49023438
614,-0.46044922,1.5144043,-0.93847657
615,-1.81738282,0.48632813,1.46142579
616,1.7890625,0.8671875,1.16186524
617,1.57202149,1.13403321,1.46289063
618,1.17993165,0.49389649,1.54785157
619,0.15527344,0.85327149,1.49731446
620,0.4453125,1.4519043,0.86035157
621,0.20166016,-1.08300782,1.21459961
622,-1.875,-1.4584961,1.7253418
623,-1.875,-1.875,0.36840821
624,-1.74316407,-0.72509766,-1.5222168
625,-1.78125,0.53686524,-1.96337891
626,1.65332032,1.12939454,1.77709961
627,1.64282227,1.04174805,1.99658204
628,1.66528321,-1.80639649,1.91113282
629,1.64746094,1.05078125,1.95507813
630,1.6538086,1.07617188,1.94042969
631,1.62866211,-1.80786133,1.86425782
632,1.63671875,1.08056641,1.88989258
633,1.5979004,0.99536133,1.8671875
634,1.55859375,1.04882813,1.92529297
635,1.5065918,0.66625977,-1.8022461
636,-1.62792969,1.34692383,1.32934571
637,-1.93261719,-1.875,1.98388672
638,-1.6171875,-1.57714844,-1.0847168
639,-1.19042969,1.22216797,1.90429688
640,1.69824219,0.73583985,0.97485352
641,1.71264649,1.1784668,1.64501954
642,1.14379883,-1.875,-1.97875977
643,0.19897461,0.94750977,1.98217774
644,-1.875,1.22143555,1.27246094
645,-1.875,-1.19433594,1.31445313
646,0.76757813,1.68139649,1.87695313
647,-6.104e-05,-0.39770508,1.25390625
648,-1.85986329,-1.875,0.05126954
649,1.46020508,1.33496094,1.73388672
650,1.64697266,0.97045899,1.93286133
651,1.66503907,1.0756836,1.88916016
652,1.65234375,1.07226563,1.87622071
653,1.68334961,1.05664063,1.91870118
654,1.65722657,1.06884766,1.88574219
655,1.69213868,1.0756836,1.87988282
656,1.66796875,1.08178711,1.85620118
657,-1.77148438,1.1015625,1.8815918
658,1.62939454,1.08618165,1.86303711
659,1.5900879,1.07714844,1.91845704
660,1.67578125,0.95483399,-1.84692383
661,1.58203125,-1.875,-1.92456055
662,1.30712891,-1.875,-1.75024415
663,1.19067383,-1.875,-0.79199219
664,-0.62506104,-0.08740235,-1.67407227
665,-1.69848633,0.81591797,-1.98095704
666,1.6928711,1.21557618,1.9975586
667,1.56933594,1.40161133,-1.89282227
668,-1.81079102,0.08862305,-1.6616211
669,-1.875,0.36914063,-1.32080079
670,0.10058594,0.95751954,1.16625977
671,-1.875,-0.94091797,0.74707032
672,-1.83764649,0.80493165,-1.72949219
673,-1.875,1.86425782,-0.10205079
674,0.57421875,-1.875,-1.91723633
675,1.6838379,1.7578125,1.89819336
676,-1.7697754,1.01953125,1.8671875
677,-1.76928711,1.09521485,1.98217774
678,1.63330079,1.08984375,1.8671875
679,1.65161133,1.08081055,1.88061524
680,1.60717774,1.10302735,1.87841797
681,1.63354493,1.08178711,1.85302735
