,Axis1,Axis2,Axis3
1386,1.57128907,1.08642579,1.77563477
1387,1.57348633,1.10205079,1.81518555
1388,1.53222657,1.1015625,1.82543946
1389,1.50927735,-1.80957032,1.82934571
1390,1.5053711,0.92919922,-1.7619629
1391,-1.77685547,1.05053711,1.78027344
1392,1.2644043,0.82421875,1.52734375
1393,1.57373047,0.85864258,1.07983399
1394,1.65185547,1.06469727,-1.8166504
1395,-1.69335938,0.16503907,-1.52441407
1396,1.92407227,1.07275391,1.77392579
1397,1.66455079,1.58691407,1.16699219
1398,1.52294922,1.09472657,1.18090821
1399,0.54028321,0.98632813,1.03735352
1400,1.62280274,1.01293946,1.81225586
1401,1.62109375,1.0522461,1.79638672
1402,1.61059571,1.08959961,1.79931641
1403,1.60107422,1.09204102,1.7854004
1404,1.61572266,1.09716797,1.81176758
1405,1.58496094,1.08544922,1.80566407
1406,1.61059571,1.07177735,1.83154297
1407,1.62036133,1.10180665,-1.76367188
1408,1.60742188,1.07739258,1.77294922
1409,1.6015625,1.0847168,1.79931641
1410,1.55419922,1.10668946,1.78808594
1411,1.5925293,1.10107422,1.80566407
1412,1.54638672,0.98925782,1.84838868
1413,1.55664063,0.9296875,1.80444336
1414,1.44384766,1.2890625,1.9182129
1415,0.55200196,-1.875,1.51245118
1416,1.54614258,-1.875,1.89794922
1417,-1.02392579,0.25952149,-1.74023438
1418,1.78857422,0.3947754,1.97387696
1419,1.53686524,-1.78735352,1.4140625
1420,1.50708008,1.3100586,1.20483399
1421,1.25097657,0.59057618,1.43579102
1422,-6.104e-05,-0.6015625,1.08764649
1423,1.1604004,1.84204102,1.66528321
1424,0.48413086,1.45507813,1.18676758
1425,-1.83496094,-1.51635743,1.75268555
1426,0.92456055,-1.7541504,-1.88330079
1427,-1.7487793,1.95434571,-1.85961915
1428,1.28759766,1.41772461,1.9921875
1429,1.52807618,1.19995118,1.79028321
1430,1.54467774,1.12719727,1.85620118
1431,1.62060547,1.08129883,1.76708985
1432,1.60766602,1.07006836,1.81176758
1433,1.5925293,1.10595704,1.79296875
1434,1.61840821,1.1081543,1.79125977
1435,1.61767579,1.10351563,1.7878418
1436,1.62475586,1.08105469,1.80639649
1437,1.62866211,1.09301758,1.81884766
1438,1.62963868,1.08740235,1.80151368
1439,-1.77514649,1.10107422,1.82299805
1440,1.61743165,-1.80615235,1.80615235
1441,1.57666016,-1.80761719,-1.7619629
1442,1.5859375,-1.80590821,1.82104493
1443,1.48242188,-1.81396485,1.83837891
1444,1.58422852,0.96850586,1.7709961
1445,1.49511719,1.1760254,1.66650391
1446,1.14013672,0.60595704,1.46582032
1447,1.43603516,-1.875,1.80029297
1448,1.55444336,1.61572266,-1.96826172
1449,-1.83154297,0.98657227,-1.7163086
1450,1.73046875,1.16357422,-1.75903321
1451,1.51367188,1.36157227,1.60327149
1452,1.19555665,0.53344727,1.53686524
1453,0.45703125,0.45263672,0.07641602
1454,1.14550782,-1.48486329,-1.77490235
1455,0.5859375,1.53833008,1.59838868
1456,0.47875977,1.84741211,1.96801758
1457,0.6459961,-1.94555665,-1.95483399
1458,-1.85913086,-1.875,1.81201172
1459,0.73632813,-1.875,1.11889649
1460,1.52246094,1.44238282,1.82495118
1461,1.61059571,1.12182618,1.77490235
1462,1.64770508,1.08251954,1.77954102
1463,-1.77319336,1.05249024,1.84716797
1464,1.61962891,1.08691407,1.79589844
1465,1.63867188,1.11547852,1.77319336
1466,1.60400391,1.09594727,1.80126954
1467,1.65600586,1.13134766,1.80053711
1468,1.60522461,1.07373047,1.79052735
1469,1.6147461,1.10864258,1.79833985
1470,1.6015625,1.0913086,1.81640625
1471,1.59936524,1.06225586,-1.7619629
1472,1.58764649,1.09277344,1.77197266
1473,1.63256836,-1.81079102,1.78857422
1474,-1.77905274,1.11279297,1.61987305
1475,1.86230469,0.56689454,1.19506836
1476,1.83837891,0.1484375,-1.96777344
1477,-1.81811524,1.18896485,-1.42944336
1478,1.86743165,1.16699219,-1.8647461
1479,1.51025391,1.00463868,1.82763672
1480,-1.78564454,0.85888672,-1.95410157
1481,1.73754883,-1.54711915,-1.5522461
1482,1.34960938,-1.4572754,-1.47973633
1483,0.8034668,0.49536133,-1.02075196
1484,0.52929688,0.96044922,-1.98876954
1485,-1.875,-1.96679688,1.63134766
1486,1.7163086,-1.87866211,1.53759766
1487,1.64550782,1.33837891,1.69726563
1488,-1.7722168,1.07788086,1.77783204
1489,1.67456055,1.06176758,1.79785157
1490,-1.7722168,1.08520508,1.7788086
1491,1.64404297,-1.80786133,1.8088379
1492,1.63452149,1.08813477,1.78613282
1493,1.66772461,1.10327149,1.75634766
1494,1.63549805,1.08642579,1.77783204
1495,1.66064454,1.10717774,1.75732422
1496,1.63647461,1.07250977,1.77514649
1497,1.64990235,1.10644532,1.76806641
1498,1.62402344,1.11157227,1.71801758
1499,1.65234375,1.11303711,1.66308594
1500,1.63110352,1.07397461,1.73339844
1501,1.65454102,1.16796875,1.73242188
1502,1.5847168,1.00122071,1.83276368
1503,1.5847168,-1.80664063,1.79882813
1504,1.5834961,1.09228516,1.79516602
1505,1.59301758,1.11230469,1.82958985
1506,1.55126954,1.08911133,1.7932129
1507,1.5690918,1.10375977,1.77807618
1508,1.54394532,1.14257813,1.82128907
1509,1.47900391,1.08032227,1.84643555
1510,1.48583985,0.83032227,1.8869629
1511,1.6159668,1.2109375,1.8322754
1512,1.09350586,0.61328125,1.18041993
1513,1.0209961,-1.875,1.4338379
1514,1.18164063,1.32910157,-1.9494629
1515,-1.95703125,0.6682129,-1.70874024
1516,1.96826172,1.51098633,-1.84960938
1517,1.4050293,0.98559571,1.69311524
1518,1.35205079,1.07275391,1.28564454
1519,0.96118165,0.56396485,1.45263672
1520,-1.875,0.5834961,-1.8647461
1521,0.61108399,0.9597168,1.36059571
1522,-1.875,-1.19384766,1.83374024
1523,-6.104e-05,-1.85327149,-1.98535157
1524,0.65161133,0.99584961,1.27050782
1525,-1.19799805,0.36987305,-1.5300293
1526,1.56152344,0.56762696,1.75366211
1527,1.61499024,1.07006836,1.76538086
1528,1.5703125,1.01049805,1.8894043
1529,1.61865235,1.10595704,1.79370118
1530,1.57910157,1.12060547,1.78564454
1531,1.58325196,1.13208008,1.80834961
1532,1.57910157,1.12597657,1.80737305
1533,1.55322266,1.11425782,1.78491211
1534,1.54150391,1.11450196,1.78857422
1535,1.50219727,1.11132813,1.79199219
1536,-1.78515625,1.07324219,1.81201172
1537,1.50830079,0.88452149,1.84765625
1538,1.75732422,1.26538086,1.8479004
1539,0.88427735,0.51367188,1.14208985
1540,0.39868165,-1.875,1.29492188
1541,0.19262696,0.90332032,-1.56689454
1542,1.83129883,1.75683594,-1.35058594
1543,1.84521485,1.26831055,1.87646485
1544,1.44702149,1.47583008,1.36499024
1545,1.30053711,1.10180665,1.2487793
1546,0.96411133,0.86035157,1.42016602
1547,1.07299805,-1.49560547,1.00292969
1548,-1.875,1.77807618,1.62841797
1549,0.12353516,-1.41113282,1.96557618
1550,-1.79052735,-0.81054688,-1.35742188
1551,1.65209961,-1.80151368,1.36938477
1552,-1.67626954,1.41577149,1.91699219
1553,1.61621094,1.17504883,1.67871094
1554,-1.77416993,1.11987305,1.78833008
1555,1.58422852,-1.80615235,1.85302735
1556,1.60668946,1.0600586,1.78735352
1557,1.5678711,1.04101563,1.81542969
1558,1.55761719,1.13647461,1.83837891
1559,1.57250977,1.08911133,1.79492188
1560,1.57177735,1.11499024,1.79028321
1561,1.53222657,1.10449219,1.80932618
1562,-1.77905274,1.0979004,1.83178711
1563,1.48168946,1.08789063,1.82983399
1564,1.50390625,1.02270508,1.83422852
1565,1.62231446,1.09716797,1.80664063
1566,1.28076172,0.92895508,1.65112305
1567,1.48413086,0.14404297,1.51245118
1568,1.27246094,-1.875,1.70776368
1569,-1.76611329,1.35839844,-1.80859375
1570,1.76269532,0.52685547,-1.78857422
1571,1.8737793,1.1953125,1.73999024
1572,1.60278321,1.28320313,1.08666993
1573,1.29638672,0.35644532,1.28344727
1574,-1.875,-1.875,-1.95166016
1575,-1.875,0.64208985,-1.7631836
1576,-1.875,-1.10473633,-1.89086915
1577,0.57739258,-1.52929688,-1.19042969
1578,-1.85766602,-1.03955079,-1.76025391
1579,0.3635254,1.32788086,-1.86157227
1580,1.68017579,1.33496094,1.95410157
1581,1.58398438,0.89160157,1.84985352
1582,1.61328125,1.00830079,1.82128907
1583,1.60351563,1.09814454,1.8203125
1584,-1.7734375,1.0834961,1.77929688
1585,1.61181641,1.1003418,1.82788086
1586,1.51708985,1.02856446,1.76806641
1587,1.62280274,1.09716797,1.80517579
1588,1.58740235,1.09887696,1.80859375
1589,1.59106446,1.11889649,1.78735352
1590,1.52026368,1.10644532,1.80859375
1591,1.49389649,1.0744629,-1.76074219
1592,1.50268555,0.87109375,1.86816407
1593,1.67089844,1.11108399,1.77441407
1594,1.15991211,0.88671875,1.47924805
1595,1.31835938,1.39428711,1.74145508
1596,1.54858399,1.12402344,1.93701172
1597,-1.69311524,0.37719727,-1.65405274
1598,1.8334961,0.73242188,-1.94067383
1599,1.65454102,1.27124024,1.71655274
1600,1.60327149,1.08276368,1.78833008
1601,1.65551758,1.07202149,1.84570313
1602,1.62744141,1.07983399,1.80200196
1603,1.63525391,1.10253907,1.77954102
1604,1.57763672,1.0925293,1.75463868
1605,1.48657227,1.11547852,1.75976563
1606,1.49389649,1.16015625,1.80078125
1607,1.43164063,1.11621094,-1.76098633
1608,1.51831055,1.15234375,1.81469727
1609,1.70214844,1.09863282,1.75683594
1610,1.7331543,1.03051758,-1.76391602
1611,1.56835938,1.16113282,-1.77416993
1612,-1.78320313,1.1940918,1.48217774
1613,1.32592774,1.21557618,1.55517579
1614,1.25756836,1.29125977,1.66796875
1615,1.30981446,1.37475586,1.85473633
1616,-1.78808594,1.17089844,-1.85522461
1617,1.57788086,1.22851563,-1.91552735
1618,1.46582032,0.02954102,-1.48339844
1619,-1.93603516,0.69848633,-1.97998047
1620,1.43481446,1.20678711,1.75756836
1621,1.6213379,1.15576172,1.69604493
1622,1.51733399,1.11914063,1.76049805
1623,1.60107422,1.09106446,1.7788086
1624,1.62036133,1.08618165,1.76098633
1625,1.6057129,1.12866211,1.71850586
1626,1.6303711,1.13134766,-1.76757813
1627,1.61914063,1.10595704,1.73217774
1628,1.61547852,1.10742188,1.74853516
1629,1.61083985,1.10302735,1.73413086
1630,1.61938477,1.11450196,1.76391602
1631,1.6015625,1.09887696,1.7631836
1632,1.60644532,1.10620118,1.76123047
1633,1.5979004,1.0991211,1.79541016
1634,1.58398438,1.11206055,1.8010254
1635,1.57299805,-1.80395508,1.82641602
1636,1.56030274,1.10717774,1.81567383
1637,-1.77856446,1.09350586,1.79272461
1638,1.53051758,1.11743165,-1.75878907
1639,1.5546875,1.11303711,-1.76147461
1640,1.51879883,1.11621094,1.82006836
1641,1.4807129,1.08520508,1.83886719
1642,1.50219727,1.08740235,1.82177735
1643,1.38574219,1.0588379,1.79028321
1644,1.69482422,-1.79028321,1.70654297
1645,1.00683594,0.67797852,1.55810547
1646,0.96728516,1.30957032,1.64526368
1647,1.28344727,0.85644532,1.71435547
1648,1.7734375,1.1640625,-1.81469727
1649,1.91455079,1.33398438,-1.70678711
1650,1.57055665,1.3400879,1.82177735
1651,1.18041993,0.8425293,1.04956055
1652,1.08276368,0.6225586,1.57958985
1653,1.01757813,0.80297852,1.39941407
1654,1.01220704,1.53320313,1.70092774
1655,0.91259766,1.8010254,1.47094727
1656,0.41210938,-1.50634766,1.90576172
1657,-1.23144532,1.76123047,1.9284668
1658,1.96533204,1.86523438,1.90771485
1659,-1.78979493,1.46386719,-1.99438477
1660,1.48291016,1.67041016,1.74731446
1661,1.58691407,1.13720704,1.8203125
1662,1.61547852,1.06933594,1.81689454
1663,1.60180665,1.05834961,1.84277344
1664,1.62402344,1.10205079,1.77856446
1665,1.60913086,1.09692383,1.80200196
1666,1.62695313,1.0822754,1.82250977
1667,1.60351563,1.10083008,1.82128907
1668,1.59765625,1.08984375,-1.76342774
1669,1.55908204,1.08764649,1.81420899
1670,1.55078125,1.06884766,1.78344727
1671,1.51806641,1.09082032,1.80078125
1672,1.46484375,0.91699219,1.83715821
1673,1.68847657,1.05834961,1.78076172
1674,1.06713868,0.70214844,1.69238282
1675,1.21728516,0.27563477,1.71484375
1676,1.44897461,-1.875,1.54052735
1677,-1.97998047,-1.9025879,1.9506836
1678,1.88964844,0.62109375,-1.87695313
1679,1.70410157,1.10668946,1.58300782
1680,1.60058594,1.47143555,1.21044922
1681,1.22216797,0.46215821,1.16577149
1682,1.06054688,-1.89111329,1.58544922
1683,0.45654297,1.12597657,1.80761719
1684,-1.875,1.47436524,1.65307618
1685,0.65478516,-0.7944336,-1.74609375
1686,1.08984375,-1.875,-1.875
1687,0.60424805,-1.875,1.06542969
1688,1.44091797,0.89868165,1.3869629
1689,1.61791993,1.23217774,1.75610352
1690,1.67163086,1.19799805,1.74560547
1691,1.63793946,1.09985352,1.79882813
1692,1.6213379,1.06591797,1.79785157
1693,1.60473633,1.08862305,1.79614258
1694,1.59545899,1.06982422,1.82641602
1695,1.61914063,1.11523438,1.80688477
1696,1.52636719,1.02685547,1.75756836
1697,1.57543946,1.11523438,1.79492188
1698,1.53710938,1.10595704,1.80444336
1699,1.48608399,-1.80859375,1.83398438
1700,1.59472657,1.0666504,1.82495118
1701,1.60498047,1.02075196,1.84863282
1702,1.6328125,1.07373047,1.81689454
1703,1.63061524,1.11401368,1.77612305
1704,1.63891602,1.10546875,1.79077149
1705,1.60229493,1.11499024,1.77807618
1706,1.60205079,1.08691407,1.79150391
1707,1.58325196,1.13598633,1.79516602
1708,-1.78247071,1.14550782,1.84472657
1709,-1.7775879,1.14208985,1.80712891
1710,-1.7800293,1.10644532,1.81201172
1711,1.48046875,0.91845704,1.79882813
1712,1.59277344,0.97631836,1.73046875
1713,1.25463868,0.8112793,1.74511719
1714,1.06567383,0.88330079,-1.78076172
1715,1.62646485,0.69458008,1.5390625
1716,1.35400391,1.33666993,-1.9260254
1717,-1.92773438,1.34863282,1.79125977
1718,1.74926758,0.98364258,1.47827149
1719,1.58251954,1.28295899,-1.79956055
1720,1.4116211,1.14501954,1.24584961
1721,0.77661133,0.80371094,1.55126954
1722,-1.875,-1.79736329,-1.96459961
1723,0.00366211,-1.31079102,1.50170899
1724,0.33007813,-0.91308594,1.75756836
1725,-1.26635743,-1.875,-1.875
1726,1.04272461,-1.875,-1.79248047
1727,0.92578125,0.30786133,-1.76123047
1728,1.57763672,1.39575196,1.80834961
1729,1.68334961,1.11157227,1.84106446
1730,1.62329102,1.04174805,1.77368165
1731,1.58862305,1.01757813,1.85278321
1732,1.60302735,1.09960938,1.77514649
1733,1.58520508,1.12304688,1.79931641
1734,1.56494141,1.13208008,1.80249024
1735,1.5756836,1.10717774,1.79858399
1736,1.55151368,1.0913086,1.79882813
1737,1.54223633,1.09497071,1.79663086
1738,1.52685547,1.11132813,1.80541993
1739,1.51879883,1.11572266,1.82153321
1740,1.47973633,1.1237793,1.8244629
1741,1.46679688,1.11181641,1.81445313
1742,1.48339844,0.95581055,1.83618165
1743,-1.77587891,1.0822754,1.8178711
1744,1.03247071,0.56347657,1.35400391
1745,1.5366211,1.30126954,1.33032227
1746,0.95800782,1.1940918,-1.30249024
1747,1.83935547,1.45922852,-1.40771485
1748,1.81054688,1.26782227,1.8828125
1749,1.50390625,1.65185547,1.34960938
1750,1.3647461,1.04370118,1.37158204
1751,1.49462891,0.69653321,1.31054688
1752,0.28930665,-1.875,-1.76708985
1753,1.03833008,0.49145508,-1.55712891
1754,0.68847657,0.97851563,1.56860352
1755,0.3947754,1.82592774,1.7006836
1756,0.23217774,-1.7409668,-1.84155274
1757,-0.49658204,-1.875,1.82592774
1758,1.36157227,0.43164063,-1.78173829
1759,1.11279297,0.73413086,-1.89160157
1760,1.42675782,1.42871094,1.9128418
1761,1.59326172,1.24169922,1.79541016
1762,1.6225586,-1.80297852,1.74853516
1763,1.58959961,1.07006836,1.81689454
1764,1.6003418,1.09692383,1.78515625
1765,1.59301758,1.10498047,1.80615235
1766,1.57641602,1.08422852,1.80541993
1767,1.58129883,1.10229493,1.78930665
1768,1.56445313,1.10253907,1.8178711
1769,1.59497071,1.14257813,-1.7619629
1770,1.52978516,1.12866211,1.80981446
1771,1.5390625,-1.80517579,1.80712891
1772,1.51806641,1.1315918,1.81738282
1773,1.48168946,1.10742188,1.83032227
1774,1.4909668,1.02978516,1.82104493
1775,1.53759766,0.93286133,1.78564454
1776,1.66699219,1.05004883,1.78271485
1777,0.9519043,0.94702149,1.17407227
1778,1.16113282,0.73217774,1.42309571
1779,1.37988282,0.72167969,1.8635254
1780,1.45703125,1.52465821,-1.94238282
1781,-1.77392579,1.17700196,1.93115235
1782,1.63842774,1.1237793,1.80712891
1783,1.48291016,1.40478516,1.60253907
1784,1.28808594,0.75122071,-1.78344727
1785,0.38647461,-1.875,-1.90649415
1786,0.59326172,0.41015625,-1.07226563
1787,0.14428711,0.92651368,1.53051758
1788,0.20874024,-1.97167969,1.66528321
1789,-0.83642579,1.26416016,1.82958985
1790,1.33276368,1.49438477,1.72094727
1791,0.95678711,-1.82421875,-1.82714844
1792,1.5546875,1.06689454,1.77929688
1793,1.66674805,1.15307618,1.69726563
1794,1.63989258,1.11938477,1.77075196
1795,-1.76879883,1.06420899,1.80322266
1796,1.63452149,1.09960938,-1.76245118
1797,1.63061524,1.06054688,-1.76342774
1798,1.61914063,1.09765625,1.80786133
1799,1.64257813,1.08105469,1.81469727
1800,1.5131836,0.65039063,1.66674805
1801,1.59594727,1.18701172,1.76855469
1802,1.53881836,1.06420899,1.82617188
1803,-1.77319336,1.08447266,1.75610352
1804,1.60498047,1.0847168,1.80419922
1805,1.5847168,1.08154297,1.78344727
1806,-1.77368165,1.09716797,1.79785157
1807,1.61694336,1.11450196,1.79907227
1808,1.61816407,1.09106446,1.80151368
1809,1.61816407,1.08398438,1.80908204
1810,0.93481446,1.63110352,-1.54077149
1811,1.61865235,1.08911133,1.83618165
1812,-1.77392579,1.08544922,1.81835938
1813,1.56518555,1.11425782,1.83081055
1814,1.57495118,1.1081543,1.81494141
1815,1.56713868,1.10107422,1.81347657
1816,1.52563477,1.03833008,1.81689454
1817,1.50219727,0.98901368,1.78833008
1818,1.46313477,1.12109375,1.78295899
1819,1.41333008,1.19604493,1.72875977
1820,1.52954102,0.5925293,1.28344727
1821,1.44433594,0.03271485,1.65039063
1822,1.2421875,1.22192383,-1.66894532
1823,1.99487305,1.8190918,-1.79174805
1824,-1.75024415,1.4675293,-1.96997071
1825,1.16235352,0.97363282,1.78686524
1826,1.03051758,0.88134766,1.74560547
1827,0.09277344,-1.875,-1.95581055
1828,1.42456055,0.96850586,1.75390625
1829,1.29833985,1.08813477,1.78027344
1830,1.33886719,1.25683594,1.72387696
1831,1.41723633,1.3010254,1.72460938
1832,1.43652344,1.29052735,1.79248047
1833,1.20996094,1.32617188,-1.79956055
1834,1.37158204,1.20532227,-1.80419922
1835,1.3815918,1.40893555,-1.71313477
1836,1.04833985,1.07299805,-1.92089844
1837,1.22827149,1.46484375,0.76513672
1838,0.38232422,1.16625977,-0.77490235
1839,-1.61401368,-1.875,-0.32836915
1840,1.88916016,-1.86035157,1.78686524
1841,1.52441407,0.98657227,1.88525391
1842,1.56396485,0.96044922,1.88891602
1843,1.66015625,1.06640625,1.74414063
1844,1.66967774,-1.80615235,1.72607422
1845,1.63305665,1.05712891,1.78710938
1846,1.65722657,1.08642579,1.75634766
1847,1.65283204,-1.80664063,1.79345704
1848,1.61889649,-1.80859375,1.79638672
1849,1.65087891,1.09643555,1.75146485
1850,1.57788086,1.08642579,1.75512696
1851,1.61743165,1.08618165,1.7463379
1852,1.63012696,1.08862305,1.76147461
1853,1.63110352,1.09204102,1.76684571
1854,1.62890625,1.08520508,1.7644043
1855,1.62988282,1.06445313,1.76782227
1856,1.6225586,1.07617188,1.75952149
1857,1.65429688,1.0859375,1.73901368
1858,1.64575196,1.09985352,-1.76513672
1859,1.63110352,1.07934571,1.74145508
1860,1.68212891,1.11572266,1.8347168
1861,1.79028321,0.97631836,-1.77392579
1862,1.54858399,1.04785157,1.93457032
1863,1.58203125,0.79174805,1.99780274
1864,1.70654297,1.03100586,-1.76049805
1865,1.82250977,0.99560547,1.71020508
1866,1.97802735,1.12402344,1.80688477
1867,1.70751954,0.82714844,1.80541993
1868,1.92675782,1.04589844,1.86523438
1869,1.79052735,0.97973633,-1.99462891
1870,1.76416016,0.78686524,-1.9741211
1871,1.83666993,1.06372071,-1.88476563
1872,1.80517579,-1.80322266,-1.74389649
1873,1.44921875,0.60351563,-1.88476563
1874,1.42456055,1.02148438,-1.97753907
1875,1.38476563,1.4025879,-1.54028321
1876,1.0275879,0.54833985,-1.8737793
1877,1.31372071,1.32739258,1.97973633
1878,1.1081543,1.08886719,-1.98339844
1879,1.01538086,1.0756836,-1.99804688
1880,1.11914063,1.44995118,1.60766602
1881,1.37426758,-1.93847657,-1.93603516
1882,0.93188477,0.78051758,0.41235352
1883,1.14013672,0.94970704,-1.62182618
1884,1.74438477,0.41333008,-1.9260254
1885,1.71557618,-1.7932129,1.65478516
1886,1.59619141,1.10009766,1.80273438
1887,1.57617188,1.09155274,1.83398438
1888,1.6015625,1.11376954,1.76660157
1889,1.59716797,1.10717774,1.78515625
1890,1.54541016,0.99340821,1.79492188
1891,1.5913086,1.08984375,-1.76367188
1892,1.60913086,1.1171875,1.78515625
1893,1.59204102,-1.80737305,1.7944336
1894,1.55639649,1.10546875,1.77856446
1895,1.55175782,1.10180665,1.81054688
1896,1.50195313,1.04101563,1.82128907
1897,1.51904297,0.96801758,1.81835938
1898,-1.77368165,-1.81079102,1.72729493
1899,1.31616211,0.62426758,1.60620118
1900,1.58959961,1.09326172,1.81738282
1901,1.58300782,1.10424805,1.8359375
1902,1.58105469,1.10888672,1.82128907
1903,1.58056641,1.10253907,1.81372071
1904,1.56933594,1.09594727,1.82128907
1905,-1.77929688,1.10668946,1.80444336
1906,1.52929688,1.12597657,1.83764649
1907,1.51171875,1.0366211,1.83203125
1908,-1.77905274,0.93286133,1.78833008
1909,1.59228516,1.18920899,1.8046875
1910,1.28735352,0.4104004,1.34667969
1911,1.61083985,-1.875,-1.79345704
1912,1.42651368,0.95678711,-1.69018555
1913,-1.94702149,0.6850586,-1.71899415
1914,1.90991211,-1.79785157,1.79125977
1915,1.62426758,1.52050782,1.2722168
1916,1.4453125,0.92407227,1.39770508
1917,1.36547852,0.6303711,1.40136719
1918,1.39453125,1.86865235,1.18017579
1919,-1.875,-1.875,-1.72216797
1920,0.36523438,1.59985352,1.59277344
1921,0.48828125,-1.20214844,1.83251954
1922,-0.7319336,1.30712891,1.42675782
1923,1.18066407,0.7709961,-1.96386719
1924,1.20092774,0.69653321,1.8034668
1925,1.25122071,0.91430665,1.53466797
1926,1.63769532,1.26049805,1.81079102
1927,1.62060547,1.17431641,1.75585938
1928,1.59106446,1.10302735,1.79833985
1929,1.5822754,1.09667969,1.80371094
1930,1.58935547,1.09228516,1.83081055
1931,1.56542969,1.09667969,1.82617188
1932,-1.77514649,-1.80664063,-1.76049805
1933,1.55908204,1.12768555,1.84838868
1934,1.55419922,1.09960938,1.83764649
1935,1.54125977,1.11547852,1.83642579
1936,1.53637696,1.08642579,-1.75952149
1937,1.52905274,1.11547852,1.82958985
1938,1.50292969,1.11547852,1.83789063
1939,1.49829102,1.01367188,-1.75952149
1940,1.56103516,0.9182129,1.83081055
1941,1.57324219,1.23095704,1.72509766
1942,1.12597657,0.5822754,1.21435547
1943,0.97705079,0.24926758,1.03100586
1944,1.3713379,1.29150391,1.67871094
1945,1.69238282,1.57104493,-1.6538086
1946,1.89184571,1.01269532,-1.7800293
1947,1.58789063,1.00341797,1.89550782
1948,1.38842774,1.41503907,1.5065918
1949,1.17773438,-1.83813477,1.70019532
1950,0.1225586,-1.875,-1.50561524
1951,0.71606446,0.9140625,-1.52563477
1952,0.39550782,1.04663086,1.86499024
1953,0.40820313,-1.65063477,1.95678711
1954,0.70214844,-1.57885743,-1.99926758
1955,1.05615235,1.88183594,1.88403321
1956,1.6213379,1.31201172,1.7006836
1957,1.27416993,0.81372071,1.62475586
1958,1.56860352,0.86499024,1.66455079
1959,1.63842774,1.06420899,1.69799805
1960,1.59863282,1.04980469,1.85473633
1961,1.61303711,1.05566407,1.82202149
1962,1.62329102,1.1069336,1.78344727
1963,1.61303711,1.06835938,1.82275391
1964,1.62768555,1.0991211,1.82080079
1965,1.61938477,1.08422852,1.82275391
1966,1.62304688,1.08691407,1.82202149
1967,1.61621094,1.09667969,1.81860352
1968,1.59887696,1.09643555,1.82177735
1969,1.55322266,1.08886719,1.84106446
1970,1.56396485,1.11743165,1.80664063
1971,1.52709961,-1.8088379,1.85205079
1972,1.4807129,0.8984375,1.80566407
1973,1.67309571,1.04248047,1.71972657
1974,1.1640625,-1.85351563,1.62646485
1975,1.11914063,-1.86621094,0.78979493
1976,0.75634766,1.17114258,-1.15649415
1977,1.96362305,1.36108399,-1.42626954
1978,1.70043946,0.92285157,1.77246094
1979,1.56152344,1.57250977,1.16650391
1980,1.56860352,1.05737305,1.44384766
1981,-1.78955079,0.85107422,1.48413086
1982,1.13452149,0.82226563,1.66918946
1983,0.89355469,0.94848633,1.74511719
1984,0.53076172,1.35229493,1.31738282
1985,0.53979493,-1.67993165,1.82739258
1986,0.74169922,-1.9350586,-1.8959961
1987,1.07519532,-1.875,1.14013672
1988,1.15917969,-1.875,1.33325196
1989,-1.79199219,0.50317383,1.96801758
1990,1.08251954,0.57397461,1.5546875
1991,1.58813477,1.27832032,1.67504883
1992,1.62646485,1.12622071,1.75732422
1993,-1.77368165,1.06713868,1.80493165
1994,1.63085938,1.11450196,1.75439454
1995,1.61132813,1.08007813,1.79833985
1996,1.59741211,1.06347657,1.83886719
1997,1.63012696,1.0769043,1.8166504
1998,1.62231446,1.04614258,-1.76049805
1999,1.63476563,-1.80615235,1.80419922
2000,1.29882813,-1.81982422,1.3112793
2001,1.68115235,1.14624024,1.66796875
2002,1.58203125,1.19140625,1.83544922
2003,1.60473633,1.11669922,1.74145508
2004,1.58984375,1.04882813,1.82299805
2005,1.60620118,1.11035157,1.78051758
2006,1.61083985,1.07641602,1.7944336
2007,1.59765625,1.08813477,1.8046875
2008,1.60180665,1.08007813,1.79394532
2009,1.59692383,1.09838868,1.81640625
2010,1.58959961,1.1015625,1.79077149
2011,1.58422852,1.10083008,1.80151368
2012,1.5834961,1.1081543,1.80517579
2013,1.55395508,1.12109375,1.82006836
2014,1.51782227,1.07470704,1.8022461
2015,1.47680665,1.00732422,1.86132813
2016,1.54125977,0.92749024,1.74658204
2017,1.4206543,1.27514649,1.88623047
2018,1.23608399,0.31738282,1.56933594
2019,0.88745118,-1.875,1.45043946
2020,1.17553711,1.6640625,-1.49267579
2021,-1.87402344,1.25585938,-1.75292969
2022,1.81713868,1.1328125,1.59350586
2023,1.65014649,1.33105469,1.22680665
2024,1.31079102,0.49389649,1.25854493
2025,1.2565918,0.8881836,1.46484375
2026,0.10522461,0.97851563,-1.72363282
2027,0.3713379,0.98046875,1.38720704
2028,0.70629883,-1.69238282,1.7385254
2029,0.73999024,1.96264649,-1.79199219
2030,-1.41894532,0.46142579,1.76464844
2031,-1.78955079,-1.96337891,1.72119141
2032,1.72851563,1.5847168,-1.7541504
2033,-1.80126954,0.78637696,1.6381836
2034,1.36767579,-1.81518555,1.83666993
2035,1.58715821,1.04492188,-1.76660157
2036,1.56542969,1.07080079,1.84594727
2037,1.56469727,1.08374024,1.8425293
2038,1.59350586,1.09082032,1.83398438
2039,1.55004883,1.08642579,1.8322754
2040,1.57543946,1.07714844,1.82421875
