Label,Axis1,Axis2,Axis3,time
0,5.5151935,-3.68318,1.0221745,75600
0,10.535834,3.1450832,-6.641665,75600
0,13.377751,1.0166379,-5.308095,75600
0,12.147132,2.8505964,-0.4837784,75600
0,11.613225,0.64553666,-1.8772038,75600
0,10.449643,0.38935706,-1.7742531,75600
0,9.597307,0.1643021,-1.3552678,75600
0,9.731382,-1.5140333,-0.7806594,75600
0,9.647585,-1.7726071,-0.72319853,75600
0,9.719412,-1.9665375,-0.8716391,75600
0,9.58773,-1.8707694,-0.021697452,75600
0,8.285285,-0.15173253,0.07646482,75600
0,16.097565,1.1339538,0.564882,75601
0,11.26846,0.54976857,-1.1780969,75601
0,10.713005,0.7365163,-1.2594998,75601
0,10.24853,0.48512512,-1.3983635,75601
0,9.312397,-1.8133085,-0.4861726,75601
0,9.470414,-1.605013,0.14829087,75601
0,9.807997,-0.15173253,0.062099606,75601
0,10.408941,1.3398551,-0.021697452,75601
0,18.987366,-11.751639,-7.9848123,75601
0,9.784055,10.765827,-8.523508,75601
0,19.703232,1.9192519,-8.413374,75601
0,12.247688,-0.30735564,-1.8700212,75601
0,6.5590653,0.19542672,-0.11507132,75601
0,9.84391,-1.2410944,-0.5412392,75602
0,9.683498,-2.1125836,0.1961749,75602
0,14.651467,9.805753,-0.39040452,75602
0,8.70427,6.8393364,5.288642,75602
0,7.732224,-0.23074119,-1.8819922,75602
0,5.6109614,-1.9904795,1.0652701,75602
0,5.0890255,-0.5802946,-6.794894,75602
0,12.879758,-1.1357495,-6.641665,75602
0,9.700258,-1.3727754,-0.811784,75603
0,9.606884,-1.367987,-1.2403461,75603
0,14.675409,6.9829884,2.2719479,75603
0,9.501539,-13.537714,6.782624,75603
0,9.353099,9.590274,-14.008624,75603
0,19.703232,1.4260464,-2.0902877,75603
0,17.04567,5.5153427,-9.758916,75603
0,10.629208,-0.7885902,-0.9769839,75603
0,4.5646954,-0.13018471,-0.42631754,75603
0,14.821455,-0.11342531,-2.9282584,75603
0,0.7674913,0.43005848,-4.3168955,75603
0,13.873351,-0.6832453,-4.170849,75603
0,18.580353,-1.8109143,2.0588639,75603
0,14.268394,0.10684125,-0.847697,75603
0,10.926089,0.15711948,-1.5875053,75603
0,9.760113,0.07571663,-0.80460143,75603
0,9.69547,-0.2594716,-0.8524854,75603
0,9.767296,-0.9561843,-0.03127426,75603
0,13.243676,-0.084694885,-5.274576,75604
0,16.415993,-1.8683752,1.2352585,75604
0,12.889335,-0.16609775,-2.2650645,75604
0,11.110442,0.56652796,-1.0105027,75604
0,9.992351,0.48512512,-1.5635633,75604
0,9.381829,-0.26904842,-1.2475287,75604
0,9.403377,-0.8747814,-0.68249714,75604
0,9.853487,-0.3935469,-0.34012628,75605
0,10.095301,0.35344404,-0.45744216,75605
0,19.703232,-4.4229884,-15.414021,75605
0,13.351416,8.321347,-2.2794297,75605
0,13.959542,8.479364,-8.470836,75605
0,17.23481,-0.2451064,-2.437447,75605
0,9.197475,-1.6744448,-1.9131168,75605
0,6.0036106,-0.37439328,0.70853406,75605
0,-0.6139631,0.7269395,-4.795736,75605
0,9.64998,-0.9083003,-0.7902362,75606
0,9.666739,-0.4007295,-0.8093898,75606
0,9.810391,-0.7670424,-0.33773208,75606
0,7.0139637,-4.727052,-3.5986347,75606
0,10.648362,-8.21301,9.121758,75606
0,8.742578,8.826524,-14.327053,75606
0,19.703232,0.33429042,0.7947253,75606
0,10.985944,-0.35045126,-0.5172972,75606
0,5.982063,0.36541504,-0.38801032,75606
0,3.8847418,-3.182792,0.600795,75606
0,10.873417,-0.13976152,-3.7782,75606
0,13.995456,-0.17088614,2.0516813,75606
0,13.095236,1.5673043,-0.89318687,75606
0,10.837503,-0.58747727,-2.0064907,75606
0,8.747366,-1.7342999,-0.27069443,75606
0,9.604489,-0.9537901,-0.45265377,75606
0,9.76969,-0.22595279,-0.41434655,75606
0,6.724265,-1.8827404,-2.7079918,75607
0,11.888558,3.1594484,-1.5851111,75607
0,10.119243,11.812094,-8.049456,75607
0,19.703232,4.543297,-6.4094276,75607
0,11.476755,-0.34087446,-1.939453,75607
0,6.101773,1.3326725,-1.357662,75607
0,4.00924,-3.419818,2.157026,75607
0,7.976433,-2.8116906,2.9566894,75607
0,13.45676,-1.6145898,-4.099023,75607
0,13.135938,1.5050551,-0.99374336,75607
0,10.782437,1.0812813,-1.1733085,75607
0,10.112061,0.24091655,-1.7455226,75607
0,9.772084,-0.45579615,-1.1637317,75607
0,10.114454,-0.46537295,-0.6681319,75608
0,8.77849,-1.2387002,-14.276774,75608
0,9.836727,0.36062664,-0.9362825,75608
0,9.506328,9.683648,-15.507394,75608
0,19.703232,3.853767,-1.5252562,75608
0,11.297191,1.4044986,0.07167641,75608
0,6.405836,-0.20679916,1.8026842,75608
0,2.8001685,-0.75746554,-0.5316624,75608
0,12.97792,-2.2682068,-5.0423384,75608
0,16.353745,-3.9465423,1.254412,75608
0,11.512669,1.124377,-2.0854993,75608
0,11.632379,-0.29299045,-1.6353894,75608
0,10.155156,0.4516063,-2.0495863,75608
0,9.760113,0.1786673,-1.5683517,75608
0,9.817574,-0.71436995,-0.89558107,75608
0,9.831939,-1.4469956,-0.43110594,75608
0,5.5535007,0.056563016,1.3741221,75609
0,3.008464,-2.0431519,-2.1214123,75609
0,13.26283,0.3390788,-3.5220203,75609
0,15.305084,-1.3847464,0.27039516,75609
0,11.414506,0.7245453,-1.8580501,75609
0,10.370634,0.6048352,-1.8652327,75609
0,10.0569935,0.6120178,-1.6138415,75609
0,9.84391,-0.17567454,-1.4725837,75609
0,9.898976,0.7556699,-1.4199113,75609
0,9.614066,2.3310547,-3.5986347,75610
0,11.361834,1.3254899,-0.28745383,75610
0,6.3866825,0.11162966,-0.47180736,75610
0,6.865523,-2.4788966,2.963872,75610
0,12.640338,0.9615713,-4.324078,75610
0,14.984261,-1.0256162,-0.2347814,75610
0,10.918906,1.3518262,-1.8580501,75610
0,10.001927,1.2536639,-1.4558243,75610
0,10.382606,0.5258266,-1.273865,75610
0,9.894188,0.40611646,-1.3169606,75610
0,9.932495,-1.2961609,-0.34730887,75610
0,9.420136,-2.5722704,1.098789,75610
0,8.498368,-1.2985551,-2.9282584,75610
0,12.223746,-13.018172,5.585523,75610
0,9.0059395,5.3908443,-15.337406,75610
0,19.703232,1.6941969,-2.1621137,75610
0,11.9915085,1.2273277,0.28476036,75610
0,2.6708817,-3.2330701,-0.60827684,75611
0,13.583653,-1.1142017,-4.3767505,75611
0,15.247623,-0.17806876,0.09322423,75611
0,11.076923,1.2273277,-1.6689082,75611
0,10.792014,0.3199252,-1.6808792,75611
0,10.085724,0.7269395,-1.5970821,75611
0,10.042628,-0.003292027,-1.4917372,75611
0,9.82715,0.023044191,-1.1709143,75611
0,9.42253,-1.0854712,-0.69925654,75611
0,10.41373,0.81552494,2.262371,75611
0,9.010728,3.9878423,6.978948,75611
0,12.7792015,6.4969654,-8.197896,75611
0,9.824757,-1.8923172,-0.6226421,75612
0,9.805603,-1.4254478,-1.1445781,75612
0,10.734553,1.4763247,-0.33054948,75612
0,15.017779,-15.615881,8.228722,75612
0,12.144738,9.853637,-4.0248027,75612
0,19.703232,-0.067935474,-5.68159,75612
0,7.8615108,4.521749,-0.002543839,75612
0,5.421819,-0.20919338,1.3932757,75612
0,14.677803,11.01243,-9.332747,75613
0,19.703232,2.7572224,-2.674473,75613
0,9.79842,0.4731541,-2.154931,75613
0,5.7330656,-0.33608606,1.6781857,75613
0,-0.08723872,0.12120646,-4.0702925,75613
0,13.722517,0.293589,-4.846014,75613
0,14.2205105,-2.3136966,-0.514903,75613
0,11.258883,1.3805566,-2.1621137,75613
0,10.073753,0.32950202,-1.9131168,75613
0,11.093683,1.3183073,-1.1517607,75613
0,9.614066,-0.60423666,-0.98416656,75613
0,9.63322,-1.5882535,-0.69446814,75613
0,1.6748937,-1.3153145,3.0165446,75614
0,13.528586,1.3302783,-5.880309,75614
0,14.859762,0.4563947,0.7827543,75614
0,11.165509,0.79876554,-1.9993081,75614
0,10.811168,0.37978023,-1.4246997,75614
0,10.282049,0.5066729,-1.7862241,75614
0,9.556605,-0.6760627,-1.3983635,75614
0,9.922918,0.14514847,-0.835726,75614
0,9.901371,0.49230772,-0.56518126,75614
0,9.049035,-2.6177602,-0.56039286,75614
0,19.703232,-0.37199908,-6.9313636,75614
0,10.341904,5.0412908,-2.9857192,75614
0,19.212421,3.4850597,-6.193949,75615
0,10.155156,2.34542,-1.7718589,75615
0,6.6213145,0.30556,0.4858733,75615
0,2.8839655,0.21697453,-1.0440216,75615
0,13.109601,-0.6688801,-4.673631,75615
0,17.842937,-3.3072903,1.2568063,75615
0,11.522245,0.8849568,-1.6880618,75615
0,10.674698,-0.022445641,-1.8436849,75615
0,10.497527,0.78200614,-1.3600562,75615
0,9.805603,-0.5443816,-1.0512042,75615
0,9.812785,-0.3863643,-0.6561609,75615
0,9.776873,-0.07990648,-0.38801032,75615
0,8.376265,0.0350152,-2.6194062,75615
0,8.278102,-12.247239,4.546439,75615
0,8.182334,7.3133883,-7.719056,75615
0,15.654637,3.9854481,-6.603358,75615
0,13.858986,1.3374609,-4.5084314,75615
0,9.032275,0.5186439,-1.4965256,75615
0,5.213524,-1.0088568,0.24884734,75615
0,9.793632,-0.11342531,-1.5061026,75616
0,9.906159,-0.3696049,-0.8716391,75616
0,10.0809355,-0.9130887,-0.19886838,75616
0,10.226982,2.905663,-3.0838814,75616
0,12.63555,-14.490606,10.191967,75616
0,10.554988,6.729203,-12.186636,75616
0,12.060941,1.0118495,-1.3552678,75617
0,10.483162,0.47554833,-1.4558243,75617
0,9.927707,0.054168813,-1.0775404,75617
0,9.822362,-0.7000047,-0.31618425,75617
0,9.796026,-0.8029554,-0.811784,75617
0,9.717017,-1.1525089,-0.9434651,75617
0,9.537452,3.592799,-3.2011974,75617
0,8.227824,3.3653498,5.3341317,75617
0,8.649203,11.350013,-10.841095,75617
0,14.414441,9.250298,-5.9329815,75617
0,11.881375,0.81791914,-0.28745383,75617
0,9.982774,0.6168062,-2.200421,75617
0,6.8870707,1.1507132,-0.91712886,75617
0,9.980379,0.28640637,-1.8173487,75617
0,12.815114,1.9527707,-1.0942998,75617
0,4.38513,-1.6792332,2.2312462,75617
0,13.198187,-0.46058455,-5.013608,75617
0,9.242966,-0.027234044,-3.3951275,75617
0,10.600477,0.56413376,-1.6138415,75617
0,9.79842,-1.8755578,-0.41195232,75618
0,9.362676,-0.1062427,1.3693337,75618
0,7.375488,-1.4757261,3.651008,75618
0,9.01791,10.904691,-10.71899,75618
0,19.078346,1.5266029,-7.826795,75618
0,9.970802,1.0693103,-3.3616087,75618
0,6.508787,1.4356232,-1.5084968,75618
0,3.9158666,-2.9026704,0.70853406,75618
0,9.614066,2.0652983,-6.0431147,75618
0,12.199804,-2.3711574,-5.988048,75618
0,12.862998,2.5632923,0.17462708,75618
0,9.001151,11.196783,-6.045509,75619
0,19.703232,7.117064,-6.569839,75619
0,14.826243,1.1171944,0.92161804,75619
0,8.622867,-0.64014965,-0.10788871,75619
0,4.4425907,-0.000898,1.0963948,75619
0,3.6046202,-2.0311809,-0.2371756,75619
0,13.514221,-2.9768906,-8.008755,75619
0,16.006584,0.41090485,0.13631986,75619
0,11.345075,-0.31693244,-0.88361007,75619
0,9.7242,-1.011251,-0.90515786,75619
0,9.640403,-0.5467758,-0.45265377,75619
0,9.69547,-1.2315176,-0.229993,75619
0,9.712229,-0.94900167,-0.71122754,75619
0,11.850251,1.2488755,-1.7550995,75620
0,7.7394066,0.3366846,-1.3073838,75620
0,4.5766664,-2.8332384,1.1083658,75620
0,10.2796545,2.3286605,-3.126977,75620
0,11.622802,-2.5339632,-3.5028667,75620
0,13.298743,1.6247652,-0.17732057,75620
0,11.498303,2.168249,-0.550816,75620
0,9.879823,0.051774614,-1.0919056,75620
0,9.638008,-1.214758,-0.6561609,75620
0,9.786449,0.15711948,-0.80220723,75620
0,9.922918,-0.8149264,-0.7926304,75620
0,9.796026,-1.5164275,-0.38561612,75620
0,17.469442,13.382689,1.0844238,75620
0,15.556476,-1.035193,2.465878,75621
0,12.807932,0.67426705,-1.4606127,75621
0,11.440843,-0.03441665,-1.7407342,75621
0,9.611672,-0.2498948,-0.8309376,75621
0,9.664345,-0.84126264,-0.58433485,75621
0,9.848699,-0.21158758,-0.7615058,75621
0,10.0091095,0.55216277,-1.0895114,75621
0,9.072977,-2.1317372,-0.68489134,75621
0,19.703232,-8.569746,-10.71899,75621
0,8.744971,15.080178,-10.122834,75621
0,19.413534,6.513725,-3.955371,75621
0,9.836727,-0.73831195,-0.90036947,75622
0,9.982774,0.1786673,-1.1541549,75622
0,9.585336,-1.4230536,-0.7423522,75622
0,9.2525425,-1.0280104,-1.0895114,75622
0,8.211064,-2.9314008,5.506514,75622
0,11.153539,14.05546,-9.215432,75622
0,18.04884,8.022072,-1.1876737,75622
0,11.1870575,0.5952584,-1.120636,75622
0,7.9716444,-1.0782886,-0.68489134,75622
0,4.6125793,-1.7678187,2.1019595,75622
0,9.96362,0.614412,-2.9857192,75622
0,9.64998,-1.0304046,-0.56757545,75623
0,9.238177,-0.47494975,-1.2259809,75623
0,19.703232,-7.4755955,-8.324789,75623
0,8.112902,11.084256,-4.1397243,75623
0,19.703232,3.4252048,-7.187543,75623
0,13.495068,-0.5300164,-3.103035,75623
0,7.9333367,-0.8939351,-2.5667338,75623
0,4.2247186,-1.3823522,1.6446669,75623
0,3.5711014,-0.45100775,-1.6162357,75623
0,12.836662,-0.046387658,-4.297742,75623
0,14.783148,1.6008232,1.0317513,75623
0,11.9125,1.6151884,-0.2228104,75623
0,10.023475,0.030226797,-0.99374336,75623
0,9.733777,-1.0519524,-0.72798693,75623
0,12.463166,8.16333,-11.698219,75624
0,19.703232,1.0932523,-5.085434,75624
0,9.58773,-0.7957728,0.81148475,75624
0,5.47928,-0.13257892,0.7779659,75624
0,-0.38651395,-1.6074072,-1.120636,75624
0,12.942007,0.7269395,-6.3926682,75624
0,17.814207,1.1076176,1.8457799,75624
0,13.449577,1.2680291,-1.2427403,75624
0,10.679486,-0.2427122,-1.73834,75624
0,9.444078,-0.8125322,-0.8429086,75624
0,9.688287,-0.118213706,-1.0081085,75624
0,9.925313,1.1076176,-1.0775404,75624
0,19.703232,3.5377324,-5.061492,75625
0,14.005033,-0.099060096,-2.971354,75625
0,8.967632,-1.3991116,-2.0424037,75625
0,5.8024974,-0.58987147,0.72529346,75625
0,5.1608515,-2.3950996,0.83542675,75625
0,12.949189,-2.2275054,-6.0383263,75625
0,16.325014,1.3877392,0.6510732,75625
0,10.418518,1.2488755,-1.1421839,75625
0,9.408165,-1.083077,-0.6394015,75625
0,9.702652,-0.9274539,-0.4861726,75625
0,9.628431,-0.5802946,-0.526874,75625
0,9.776873,-1.2865841,-0.80460143,75625
0,10.090512,-0.46537295,-0.98895496,75625
0,11.333103,7.6844897,1.6326959,75625
0,10.097695,-18.539202,5.7004447,75625
0,12.451196,-0.59465986,-4.9705124,75626
0,13.195792,5.2112794,2.3246202,75626
0,11.098472,0.9280524,-1.7072154,75626
0,9.125649,-0.08948329,-1.0919056,75626
0,9.578154,-0.85562783,-0.42631754,75626
0,9.673922,-0.9226655,-0.34012628,75626
0,9.535058,-1.9761143,0.39249945,75626
0,9.693075,-0.74070615,0.31827918,75626
0,9.458444,1.5744869,-2.154931,75626
0,8.716241,-2.5387516,-4.704756,75626
0,10.464008,3.094805,-2.391957,75626
0,8.864681,5.3309894,-11.801169,75626
0,9.6427965,0.90889883,-1.1038766,75627
0,10.023475,0.37738603,-0.9434651,75627
0,9.537452,-0.48931497,-1.108665,75627
0,9.776873,-0.101454295,-0.32336688,75627
0,9.745748,-0.33129767,-0.20126258,75627
0,10.519074,-0.6736685,-0.24196401,75627
0,10.205435,4.232051,2.5065796,75627
0,6.2669725,-2.5962124,-17.516129,75627
0,11.938836,-0.003292027,-11.566538,75627
0,12.1662855,0.21936873,-5.0782514,75627
0,10.969185,0.81313074,-1.345691,75627
0,7.329998,-0.32172084,2.0899885,75627
0,6.18557,-1.8947114,1.2448353,75627
0,9.570971,-0.86999303,-0.70883334,75628
0,9.772084,1.9024925,-1.7431284,75628
0,11.754483,2.156278,-0.9602245,75628
0,11.029039,7.555203,-7.240216,75628
0,9.53027,3.1331122,-5.502025,75628
0,13.164668,-1.0423756,-0.99374336,75628
0,9.982774,-1.9880853,-2.4757543,75628
0,8.733001,-0.42467153,-1.8005893,75628
0,8.187122,-5.5769935,-1.04881,75628
0,12.199804,-1.9665375,-1.8724154,75628
0,12.841451,0.013467385,0.8833108,75628
0,10.44246,0.5162497,-0.071975686,75628
0,9.992351,0.48991352,-0.5484218,75628
0,15.194951,0.79876554,-2.6505308,75629
0,9.647585,0.30556,-2.4566007,75629
0,5.8408046,-0.00808043,-0.88600427,75629
0,-2.0744262,-3.1396964,-1.9418472,75629
0,12.654703,1.385345,-6.593781,75629
0,17.471836,-1.166874,0.84021515,75629
0,11.996297,1.9072809,-1.2068273,75629
0,10.128819,0.37978023,-1.4151229,75629
0,10.047417,-0.7790134,-0.6346131,75629
0,9.197475,-0.54917,-0.6346131,75629
0,9.606884,-0.87238723,0.07407062,75629
0,9.690681,0.7053917,-6.0143843,75630
0,13.080871,-1.1142017,1.4004583,75630
0,13.495068,0.49709612,-1.4342765,75630
0,10.641179,0.14993688,-1.8628385,75630
0,9.556605,0.080505036,-1.4917372,75630
0,11.2109995,-0.5467758,0.25602993,75630
0,9.563788,-1.1261727,-0.40237552,75630
0,9.96362,-0.26426002,-0.6657377,75630
0,9.736171,-0.9322423,-0.59391165,75630
0,9.793632,-0.27144262,-1.6042647,75630
0,10.298808,-0.9753379,-3.1293712,75630
0,9.1807165,6.039673,-4.3073187,75630
0,13.241282,6.786664,-4.891504,75630
0,10.756101,0.032621,-2.2171805,75631
0,9.429713,-0.86999303,-0.72319853,75631
0,9.697864,-0.75985974,-0.47899,75631
0,9.7242,-0.51325697,-0.490961,75631
0,9.683498,-0.9274539,-1.1038766,75631
0,9.822362,-1.3631986,-0.27308863,75631
0,8.337957,-0.18046296,-3.1221886,75631
0,9.750536,-10.142736,4.058022,75631
0,7.789685,12.896667,-10.355072,75631
0,19.703232,8.582315,-4.276194,75631
0,10.272472,-1.4661492,-2.2698529,75631
0,7.306056,-0.5515642,-0.73038113,75631
0,4.7825675,-3.1923687,1.9271827,75631
0,9.822362,-1.0375872,-0.45265377,75632
0,10.140791,-5.3375735,7.723545,75632
0,10.102484,-6.8076134,8.437017,75632
0,7.7394066,9.240721,-12.392538,75632
0,19.703232,0.81791914,-2.1621137,75632
0,11.412112,0.030226797,-0.29463646,75632
0,6.2334538,0.003890578,-0.06718729,75632
0,4.107403,-3.419818,1.4004583,75632
0,8.783278,-0.099060096,-5.571457,75632
0,14.874127,-0.61141926,1.8218379,75632
0,13.538163,1.813907,-0.9674071,75632
0,7.9500966,-4.4708724,6.480954,75633
0,7.8686934,16.356289,-10.295217,75633
0,17.299454,2.9367876,-0.31139585,75633
0,11.110442,-0.17088614,-2.0136733,75633
0,7.6173024,-0.8173206,-1.5204678,75633
0,4.2989388,-1.6433202,1.2065281,75633
0,8.938902,1.6127942,-2.4278703,75633
0,12.2141695,-4.0327334,-0.2371756,75633
0,14.139108,2.4747066,-0.33054948,75633
0,10.988338,-0.067935474,-1.4031519,75633
0,9.532663,-0.60902506,-0.72798693,75633
0,9.728989,0.22415714,-0.56757545,75633
0,9.884611,-0.3648165,0.07885902,75633
0,9.743354,-1.6792332,-0.30181906,75633
0,14.493449,0.33429042,-0.14619595,75634
0,7.7609544,-0.5755062,0.19138649,75634
0,4.184017,-0.52043957,2.034922,75634
0,7.004387,-2.885911,1.6494553,75634
0,13.564499,-3.3312323,-1.4055461,75634
0,14.586823,2.7308862,-0.0839467,75634
0,10.964396,-0.2451064,-1.8149545,75634
0,9.343522,-0.9418191,-0.70165074,75634
0,9.559,-1.7558477,-0.46223056,75634
0,9.702652,-0.7957728,-0.20126258,75634
0,9.822362,-1.2195464,-0.18689737,75634
0,10.028263,-0.9729437,-0.27548283,75634
0,6.8104563,-8.392574,4.328567,75634
0,13.442395,1.6271594,-1.1110592,75635
0,12.554146,0.26246437,-1.060781,75635
0,10.073753,1.576881,-1.7622821,75635
0,9.398588,-1.7917607,-0.7423522,75635
0,9.491962,-1.7462709,-0.040851068,75635
0,9.64998,-2.0599113,-0.73038113,75635
0,9.870246,-1.1716624,-0.32097265,75635
0,9.997139,1.1698668,-0.88600427,75635
0,9.561394,-2.780566,9.251046,75635
0,9.238177,1.4164696,-5.36795,75635
0,19.703232,5.4985833,-7.754969,75635
0,9.578154,-1.1477205,0.026186582,75636
0,9.958832,-0.5707178,-0.73038113,75636
0,9.894188,-0.34805706,-0.5316624,75636
0,9.987562,1.2943653,-1.9897312,75636
0,9.269301,8.235156,1.4363713,75636
0,9.673922,16.535852,-9.569774,75636
