Axis1,Axis2,Axis3,Axis4,Axis5,Axis6,Timestamp,Label
0.096680,0.182861,0.855225,-2.870229,0.809160,-2.687023,1444915341.977864,0
0.097412,0.184570,0.857666,-7.374046,5.206107,2.778626,1444915342.067094,0
0.092041,0.179199,0.850098,-3.419847,9.221375,4.656488,1444915342.067738,0
0.090576,0.177979,0.858643,-2.244275,3.832061,0.748092,1444915342.068085,0
0.084961,0.177979,0.848633,-2.519084,1.770992,-0.488550,1444915342.097721,0
0.087646,0.175537,0.840088,-5.114504,2.274809,-8.916031,1444915342.127825,0
0.089844,0.175049,0.853760,31.038168,5.603054,-4.793893,1444915342.157857,0
0.113281,0.173096,0.054932,5.206107,0.809160,-15.328244,1444915342.187716,0
0.103271,0.162598,0.841553,5.801527,9.511451,17.893129,1444915342.217712,0
0.004150,0.197021,0.810303,-12.854961,-3.694656,15.923664,1444915342.247716,0
0.150146,0.235352,1.395752,-20.580153,58.335876,4.503817,1444915342.277801,0
0.027832,0.111328,0.705078,-0.137405,46.015266,2.442748,1444915342.307724,0
0.042480,0.163574,0.055420,5.816794,-1.053435,9.022901,1444915342.337722,0
0.033203,0.137695,0.839355,1.419847,25.557251,2.305344,1444915342.367697,0
0.010254,0.116455,0.770996,8.167939,-15.343512,-0.839695,1444915342.397771,0
0.183105,0.314453,2.144287,-20.763359,-19.160305,23.969465,1444915342.427789,0
1.252686,0.557373,3.999878,1.145038,250.129776,14.412213,1444915342.457903,0
2.794434,1.146729,2.246826,77.969467,250.129776,-119.358780,1444915342.487724,0
1.698975,-1.014404,-0.611328,17.801527,250.129776,-6.488550,1444915342.517847,0
1.220947,-0.582031,0.457764,5.572519,110.610687,90.442749,1444915342.547867,0
0.056885,-0.565186,-0.566162,90.427483,22.839695,79.007637,1444915342.577831,0
0.826904,-0.360596,-0.063477,53.603054,15.633588,46.106869,1444915342.607827,0
0.716064,-0.085449,0.776367,20.656488,15.633588,12.885496,1444915342.637697,0
0.194580,-0.054688,0.775879,-63.465649,-210.290070,10.793893,1444915342.667713,0
-0.001465,0.303223,0.820801,-82.305344,-202.366409,26.748091,1444915342.697802,0
0.004395,0.340820,1.052979,-73.389313,15.633588,53.633587,1444915342.727696,0
-0.398682,0.015625,1.702881,-53.404579,15.633588,77.816795,1444915342.787052,0
-0.545654,0.676270,1.935547,-66.122139,-248.061066,-4.580153,1444915342.790237,0
-1.294922,0.572510,1.650391,25.435114,-167.816788,-130.946564,1444915342.817841,0
-1.696045,0.664307,1.320801,-36.061069,-87.374046,-94.076332,1444915342.847730,0
-1.094482,0.593262,0.187500,34.748093,139.587784,-140.793900,1444915342.907685,0
-2.150391,0.325195,0.177734,-44.335876,226.679382,26.167938,1444915342.937846,0
0.134766,0.255371,0.775635,-73.984734,184.900757,7.435114,1444915342.967841,0
0.102539,0.174072,0.859375,2.244275,-6.931298,-17.450382,1444915342.997827,0
0.005127,0.186523,0.858398,1.190840,2.076336,2.885496,1444915343.027848,0
0.080566,0.195801,0.850830,-4.122138,5.496183,7.679389,1444915343.057975,0
0.079346,0.192139,0.852783,-6.183206,6.183206,6.625954,1444915343.087728,0
0.082764,0.192871,0.848633,-7.923664,5.022901,-0.916031,1444915343.117878,0
0.077881,0.183350,0.867676,-7.954198,7.450382,-5.694656,1444915343.147897,0
0.077881,0.177979,0.857422,-8.519084,6.580153,0.992366,1444915343.207193,0
0.067871,0.174072,0.053955,-1.480916,4.610687,31.099237,1444915343.210338,0
0.068604,0.181641,0.846436,0.366412,-2.809160,0.473282,1444915343.267070,0
0.079834,0.180664,0.859619,7.786260,15.190840,-4.763359,1444915343.270239,0
0.067139,0.187256,0.900391,30.992367,21.938931,0.717557,1444915343.297778,0
0.054443,0.173828,0.796631,-16.625954,-8.992367,4.671756,1444915343.327828,0
0.008301,0.169678,1.013184,-29.343512,61.480915,-9.954199,1444915343.357891,0
0.009033,0.112549,0.726074,-17.923664,34.488548,-5.160306,1444915343.387802,0
0.016846,0.131104,0.928955,-1.694656,20.091602,-8.106871,1444915343.447957,0
-0.005127,0.127930,0.787109,31.251909,5.496183,-6.916030,1444915343.477904,0
0.008301,0.138916,0.882812,1.282443,2.763359,3.648855,1444915343.507913,0
0.003418,0.132812,0.058350,-8.320611,1.007634,5.786260,1444915343.537893,0
0.076416,0.202881,1.654541,-20.320610,-2.229008,10.167939,1444915343.567854,0
0.527100,-0.147705,3.999878,47.862595,237.938934,32.946564,1444915343.597883,0
1.852051,0.049316,0.219727,32.641220,250.129776,-55.633587,1444915343.627764,0
3.999878,-0.422119,1.712402,30.992367,250.129776,-57.679390,1444915343.657961,0
2.307373,-0.543945,0.210693,4.442748,250.129776,144.366409,1444915343.687709,0
1.828125,-0.493896,-0.523438,250.129776,101.007637,112.595421,1444915343.747076,0
1.341553,-0.562988,0.204834,6.870229,15.633588,58.412212,1444915343.750285,0
1.174805,-0.360352,0.590088,29.786259,15.633588,-6.610687,1444915343.778061,0
0.796631,-0.057617,1.081055,-32.641220,15.633588,-16.000000,1444915343.808018,0
0.102539,-0.328857,0.895508,-92.183205,15.633588,-12.641221,1444915343.837870,0
0.279053,-0.029297,1.311035,-105.145035,15.633588,10.381680,1444915343.867834,0
-0.177246,-0.117432,1.793213,-119.770996,15.633588,15.465649,1444915343.898088,0
0.334473,0.184570,1.264648,15.633588,-104.381676,-161.160309,1444915343.927879,0
-1.952881,-0.101318,1.088867,33.083969,-73.664124,19.419847,1444915343.957835,0
-2.364258,0.077393,1.480469,-29.755726,-106.152672,-86.732826,1444915343.987815,0
-2.595947,0.133545,0.821533,84.732826,57.938931,19.221375,1444915344.017793,0
-2.565918,1.010010,1.056641,15.328244,97.679390,-29.694656,1444915344.047997,0
0.058105,0.337158,0.791992,17.267176,39.389313,-35.801525,1444915344.077982,0
0.118652,0.215088,0.050781,9.480916,4.229008,-5.053435,1444915344.107902,0
0.062256,0.199951,0.865723,-2.885496,5.984733,1.648855,1444915344.137839,0
0.085205,0.213623,0.842773,4.366412,3.557252,7.190840,1444915344.167878,0
0.081299,0.209229,0.852783,-1.770992,2.854962,-2.106870,1444915344.197898,0
0.080322,0.206787,0.854736,-13.221375,9.603053,-5.557252,1444915344.227859,0
0.085205,0.206055,0.852051,-12.885496,0.519084,1.801527,1444915344.287180,0
0.084473,0.199951,0.858887,-2.137405,2.671756,3.068702,1444915344.290370,0
0.093262,0.195312,0.879395,-2.916031,-5.954198,-2.625954,1444915344.317871,0
0.073486,0.199463,0.810547,-7.053435,9.221375,-3.694656,1444915344.347875,0
0.060791,0.187012,0.820557,-7.893130,16.946566,1.816794,1444915344.377896,0
0.119629,0.272217,1.105469,-23.954199,36.137405,-3.358779,1444915344.437939,0
0.019531,0.153809,0.752197,-15.450381,53.358780,0.854962,1444915344.467988,0
0.035889,0.162109,0.877686,-1.038168,3.847328,-1.541985,1444915344.497954,0
0.010986,0.151367,0.051270,-7.435114,29.190840,-2.519084,1444915344.527959,0
0.000244,0.140869,0.788818,2.488550,-0.458015,2.229008,1444915344.557987,0
0.013428,0.172607,0.902832,3.099237,-1.450382,8.870229,1444915344.587788,0
0.018555,0.164795,0.898682,30.687023,6.290076,-3.984733,1444915344.617842,0
0.022949,0.139160,1.268555,-30.274809,9.419847,4.152672,1444915344.647885,0
0.229980,-0.291260,3.171631,31.603054,152.396942,11.022901,1444915344.677899,0
1.433350,0.869141,3.999878,-30.931297,250.129776,38.091602,1444915344.707889,0
2.716309,0.333740,2.510498,31.709923,250.129776,-29.633587,1444915344.737841,0
1.616943,-0.544678,-0.207764,9.450381,250.129776,96.656487,1444915344.767890,0
1.364014,0.494385,-1.180176,23.343512,121.068703,3.923664,1444915344.797998,0
1.097656,-0.426025,-1.229004,12.687023,15.633588,47.893131,1444915344.827905,0
1.085449,-0.389160,0.529541,4.610687,15.633588,9.954199,1444915344.858042,0
0.952881,-0.282959,1.043701,-9.038168,15.633588,18.656488,1444915344.887830,0
0.130371,-0.167236,1.037354,-76.656487,15.633588,-4.671756,1444915344.948034,0
0.176270,-0.175537,1.536865,-99.465652,15.633588,36.534351,1444915344.977971,0
0.020264,-0.111816,2.023438,-88.412216,15.633588,102.916031,1444915345.007995,0
-3.771484,0.329590,3.999878,75.984734,-228.137405,249.847336,1444915345.037938,0
-1.119873,0.966309,2.189941,-0.198473,-3.587786,-63.572517,1444915345.067972,0
-2.539307,1.039795,0.947021,-10.351145,-34.229008,-14.641221,1444915345.098006,0
-2.765625,1.429932,0.698486,51.511452,63.847328,4.091603,1444915345.127994,0
-1.796143,1.716797,3.999878,198.335876,250.129776,-3.755725,1444915345.158025,0
0.170654,0.302002,0.867676,20.091602,39.664124,-19.786259,1444915345.187849,0
0.086670,0.237305,0.816650,1.190840,13.526717,-16.503817,1444915345.217964,0
0.088379,0.208008,0.855957,6.595420,-1.343511,-6.473282,1444915345.247922,0
0.007324,0.217285,0.836182,0.641221,6.870229,5.267176,1444915345.277726,0
0.099121,0.215576,0.846436,-8.381680,1.389313,0.442748,1444915345.307906,0
0.101562,0.211914,0.053955,30.809160,9.404580,-3.511450,1444915345.337964,0
0.101807,0.201904,0.854736,-3.190840,3.541985,-2.748092,1444915345.367852,0
0.095703,0.197266,0.849609,-3.572519,3.053435,-0.137405,1444915345.397971,0
0.006104,0.200439,0.852295,-1.328244,5.801527,5.374046,1444915345.428122,0
0.093506,0.194336,0.054443,2.961832,3.450382,-5.435114,1444915345.458046,0
0.127930,0.180420,0.934326,-6.274809,-0.167939,-9.190840,1444915345.487884,0
0.091797,0.190918,0.860352,-4.946565,14.977099,-13.404580,1444915345.517954,0
0.066650,0.210693,0.827881,-11.557252,5.511450,7.221374,1444915345.547999,0
0.146484,0.329102,1.429932,-15.480916,47.083969,0.198473,1444915345.577941,0
0.020752,0.147461,0.041504,-20.885496,59.618320,-1.022901,1444915345.607921,0
0.008057,0.150635,0.764893,-3.374046,-24.244274,1.893130,1444915345.637927,0
0.041260,0.169189,0.909912,-3.923664,30.656488,1.358779,1444915345.668024,0
0.001221,0.137695,0.803955,-4.824428,-13.083969,13.435115,1444915345.697932,0
-0.009277,-0.002930,1.673340,-63.175571,29.633587,32.961834,1444915345.727907,0
0.703125,-1.820557,3.999878,-45.175571,245.267181,213.221375,1444915345.757950,0
3.544678,1.081299,2.667480,-14.595420,250.129776,160.671753,1444915345.787865,0
2.259033,0.087402,-0.235596,9.022901,250.129776,250.129776,1444915345.817672,0
1.072998,-0.314697,-1.421875,-15.664123,134.778625,133.236649,1444915345.847671,0
0.882080,-0.770752,-0.896240,-18.625954,-165.862595,89.618324,1444915345.877670,0
0.983154,0.255371,0.498047,-18.488550,15.633588,173.053436,1444915345.938206,0
0.790527,0.785889,0.068848,-85.358780,-238.580154,159.618317,1444915345.967960,0
0.633545,1.280273,1.202148,-78.824425,-111.450378,164.961838,1444915346.027382,0
0.487793,0.694336,1.075684,-79.358780,-118.580154,168.381683,1444915346.031293,0
0.428223,0.627930,0.076660,-97.938934,-223.496185,129.145035,1444915346.058104,0
1.690918,1.460938,3.999878,9.297709,-206.641220,78.427483,1444915346.087876,0
-0.606201,0.629883,-0.163818,-16.351145,27.099237,-39.725189,1444915346.118012,0
-1.141602,0.897949,2.110840,25.541985,-87.450378,35.618320,1444915346.148013,0
0.399170,0.096924,0.925293,-55.679390,-50.183205,124.656487,1444915346.177986,0
-1.701416,1.551025,0.867920,1.755725,29.297710,150.961838,1444915346.207978,0
-1.387695,0.884277,0.730469,115.938934,159.450378,39.236641,1444915346.237820,0
0.026611,0.176270,2.559570,57.572517,-114.061066,47.175571,1444915346.297252,0
0.122070,0.207764,1.062256,43.343510,33.770992,-0.992366,1444915346.300464,0
0.066650,0.211670,0.812256,13.633588,-2.809160,-6.809160,1444915346.328207,0
0.101807,0.012451,0.849609,4.152672,4.931298,1.862595,1444915346.358029,0
0.104980,0.187012,0.846436,1.053435,8.045801,9.267176,1444915346.387845,0
0.106445,0.186768,0.846680,-3.114504,9.603053,5.648855,1444915346.448629,0
0.107178,0.011719,0.850342,-2.351145,6.381680,4.748092,1444915346.478088,0
0.099365,0.183838,0.853271,-4.702290,2.854962,6.167939,1444915346.508053,0
0.099854,0.180908,0.852051,-5.465649,6.870229,-2.259542,1444915346.538099,0
0.098389,0.177490,0.849609,-0.030534,9.709924,4.519084,1444915346.567955,0
0.092529,0.179932,0.839111,1.557252,2.076336,4.335878,1444915346.598298,0
0.007324,0.186768,0.856201,0.320611,9.312977,5.603054,1444915346.628026,0
0.007080,0.185791,0.054443,4.641222,6.778626,-6.854962,1444915346.658072,0
0.093506,0.186279,0.832275,0.366412,-7.603054,-5.587786,1444915346.687865,0
0.102539,0.010010,0.841309,30.885496,-3.297710,-17.893129,1444915346.718261,0
0.089355,0.160645,0.808838,-6.702290,21.053434,-12.183207,1444915346.748050,0
0.053955,0.181396,0.725586,-10.152672,12.839695,11.694656,1444915346.778033,0
0.056641,0.197021,0.775391,-26.045801,70.183205,30.931297,1444915346.808029,0
0.023682,0.149902,0.814941,-12.167939,7.267176,6.717557,1444915346.838260,0
0.023193,0.151123,0.879639,-6.274809,23.709923,-6.290076,1444915346.867967,0
0.009277,0.136475,0.792480,-1.572519,2.961832,-5.877862,1444915346.897992,0
0.026123,0.096680,0.817627,30.305344,-5.465649,11.679389,1444915346.928007,0
0.099609,-0.279297,2.152588,-118.702293,-19.954199,42.839695,1444915346.958441,0
2.588867,-1.296631,3.999878,15.633588,233.908401,250.129776,1444915346.987950,0
2.674561,2.962646,1.620117,-244.839691,250.129776,250.129776,1444915347.018055,0
1.183838,1.366943,-0.159180,8.045801,240.564880,229.557251,1444915347.048148,0
0.707275,-0.486084,-0.496338,155.175568,-10.152672,231.694656,1444915347.078287,0
0.893066,-0.408203,-0.336182,4.595420,-149.908401,250.129776,1444915347.107991,0
0.058350,0.847900,0.005127,55.801525,-228.503815,247.282440,1444915347.138079,0
0.739746,1.150391,0.681641,51.465649,-231.526718,183.099243,1444915347.168009,0
0.480225,0.622803,0.726074,-2.000000,-137.679382,189.480911,1444915347.198294,0
0.160645,0.693115,0.788330,-19.725191,-152.946564,216.839691,1444915347.228012,0
-2.301025,-1.833496,0.250000,15.633588,-8.916031,24.778625,1444915347.258061,0
-0.380859,0.603271,3.999878,39.587788,191.938934,-45.435116,1444915347.287964,0
-1.834961,0.511963,1.013916,-181.221375,-21.129770,48.351147,1444915347.318473,0
-2.179688,1.335693,1.244873,91.190842,-15.709924,90.656487,1444915347.347933,0
-0.564697,0.102295,3.493652,250.129776,184.290070,133.832062,1444915347.378059,0
0.007080,0.172607,0.895264,26.167938,12.839695,1.007634,1444915347.438115,0
0.097412,0.207031,0.828857,-3.251908,-11.816793,-2.473282,1444915347.467984,0
0.007568,0.012451,0.851074,-4.381680,-3.221374,6.412214,1444915347.498113,0
0.101074,0.190674,0.860107,7.801527,-3.694656,2.793893,1444915347.528038,0
0.102295,0.195801,0.052734,5.389313,-47.954197,33.709923,1444915347.558278,0
0.105713,0.198730,0.855469,1.541985,-5.450382,-0.015267,1444915347.587961,0
0.109375,0.196533,0.848389,-1.343511,-2.229008,31.068703,1444915347.617988,0
0.106934,0.194824,0.842285,0.916031,-2.030534,-1.129771,1444915347.648066,0
0.108398,0.193359,0.849121,0.000000,5.786260,8.473283,1444915347.678053,0
0.104492,0.199707,0.846680,0.809160,6.671756,4.503817,1444915347.708091,0
0.106689,0.198486,0.848389,2.335878,15.877863,0.458015,1444915347.737981,0
0.101074,0.197266,0.847412,3.572519,5.404580,0.274809,1444915347.768041,0
0.093018,0.203125,0.850342,-0.076336,7.755725,-4.809160,1444915347.797942,0
0.102295,0.186035,0.056396,-9.511451,-0.763359,-3.969466,1444915347.828042,0
0.098633,0.225098,0.957031,-7.038168,17.541985,-2.854962,1444915347.857999,0
0.084961,0.229004,0.900391,-10.671756,-0.671756,-3.053435,1444915347.887933,0
0.018311,0.128418,0.597412,-10.030535,42.473282,2.396947,1444915347.948140,0
0.050049,0.166260,0.935303,1.206107,-15.236641,9.969465,1444915347.978089,0
0.052734,0.155762,0.846680,3.419847,25.664122,-4.595420,1444915348.008037,0
0.123535,0.256348,2.487061,-22.061069,-50.564884,18.534351,1444915348.038139,0
0.120117,1.149902,3.999878,9.450381,217.770996,-31.297710,1444915348.068091,0
3.999878,1.341064,2.080078,109.083969,250.129776,-222.320618,1444915348.098185,0
1.155029,-1.688965,-1.841553,-10.274809,250.129776,3.267176,1444915348.128104,0
1.210693,-1.495605,0.250000,250.129776,82.030533,95.404579,1444915348.158254,0
1.669678,-0.575928,0.047363,95.526718,15.633588,63.389313,1444915348.187981,0
1.209961,-0.143799,0.484619,16.274809,15.633588,16.259542,1444915348.218075,0
0.766846,0.109619,1.414551,-13.526717,-241.511444,13.801527,1444915348.248095,0
0.135010,-0.231445,0.817871,-78.549622,-133.572525,29.206106,1444915348.278074,0
0.353760,0.006836,0.802246,-124.305344,-185.038162,31.480917,1444915348.337357,0
0.104492,-0.140869,1.289307,-139.343506,15.633588,1.679389,1444915348.340620,0
-0.316162,0.489502,2.728760,-129.022903,15.633588,-39.847328,1444915348.368095,0
-3.084961,1.144287,0.947510,-209.755722,-102.137405,-134.534348,1444915348.398002,0
-2.601562,0.430908,1.734619,-53.404579,-45.389313,-76.503815,1444915348.428038,0
-2.674805,0.386230,0.120605,10.229008,124.000000,-28.137405,1444915348.458224,0
-3.315918,1.026367,3.437256,148.320618,124.702293,-13.145039,1444915348.487947,0
0.146484,0.242188,0.869629,17.770992,1.297710,2.320611,1444915348.518158,0
0.084229,0.208496,0.833008,2.320611,1.389313,5.755725,1444915348.548199,0
0.089355,0.183350,0.866455,4.961832,-4.580153,-5.694656,1444915348.578098,0
0.091064,0.196533,0.843018,5.801527,9.511451,2.931298,1444915348.608031,0
0.089844,0.197266,0.835693,-7.328244,4.427481,3.572519,1444915348.667360,0
0.089844,0.191895,0.834229,-10.656488,-2.809160,-9.633588,1444915348.670613,0
0.093018,0.180176,0.858398,-7.190840,2.183206,-4.167939,1444915348.698103,0
0.079346,0.184570,0.856445,-5.389313,-1.343511,0.259542,1444915348.728096,0
0.080811,0.184570,0.859863,-10.931297,-1.160305,-3.694656,1444915348.758227,0
0.072266,0.165527,0.861328,-5.618320,-0.763359,1.312977,1444915348.817353,0
0.099854,0.176025,0.928711,4.351145,-1.740458,-13.053435,1444915348.820545,0
0.088867,0.194824,0.902344,-3.374046,4.916030,1.312977,1444915348.848088,0
0.117432,0.189697,0.889404,-8.793893,3.435115,7.160306,1444915348.878332,0
0.048828,0.141113,0.788818,-20.656488,73.419846,31.053434,1444915348.938155,0
0.031006,0.136719,0.808350,-1.480916,7.557252,30.931297,1444915348.997361,0
0.029541,0.155029,0.055908,-1.419847,18.519083,-8.000000,1444915349.001326,0
0.003906,0.123047,0.771484,3.374046,7.938931,5.206107,1444915349.057401,0
0.016357,0.146973,0.052979,5.832061,-11.328244,-1.465649,1444915349.060726,0
0.024414,0.151367,0.942627,-6.809160,-12.106871,23.572519,1444915349.087989,0
0.060059,0.010986,1.505615,-31.328245,-2.610687,20.900763,1444915349.117947,0
0.176758,-0.991943,3.690918,-3.236641,174.229004,58.839695,1444915349.148185,0
1.525879,1.024658,3.700928,-20.091602,250.129776,59.419846,1444915349.178108,0
2.833984,-0.672852,1.747314,12.015267,250.129776,76.732826,1444915349.208170,0
2.130615,0.162842,1.958008,99.847328,250.129776,190.625961,1444915349.238155,0
0.943848,-0.289551,-1.126221,54.641220,99.648857,6.152672,1444915349.268051,0
1.163574,-0.743896,-0.584229,-0.595420,-227.603058,77.297707,1444915349.298164,0
0.987305,-0.147949,0.300537,13.389313,15.633588,98.503815,1444915349.328124,0
0.056641,0.285400,0.976074,1.541985,15.633588,147.328247,1444915349.358232,0
0.570068,0.355713,1.325928,-125.328247,-212.641220,140.167938,1444915349.387925,0
0.103760,0.942871,1.337158,-155.847336,-150.000000,138.702286,1444915349.448278,0
-0.211914,0.805420,1.529541,-147.664124,15.633588,74.946564,1444915349.478165,0
-0.173340,1.487305,3.810547,91.038170,13.938931,-114.580154,1444915349.508152,0
