Label,Axis1,Axis2,Axis3,time
3,12.392239,-3.7428854,-0.6500258,63692
3,3.1865327,-2.658312,2.5342624,63692
3,1.158644,-4.5186067,-3.4344823,63692
3,10.244639,-0.2665046,-1.3275849,63693
3,10.084228,-1.1691186,-1.8255788,63693
3,8.6117935,-3.5417726,-0.9780314,63693
3,19.718496,19.519178,-15.960946,63694
3,16.740108,-0.62084645,-1.3108255,63694
3,6.275053,-2.9264627,0.5398925,63694
3,1.7835306,-2.6367643,-3.6044707,63694
3,10.680384,0.13332711,-5.2899885,63694
3,19.718496,-6.194548,0.16639702,63694
3,11.460894,-3.5082536,-3.3435028,63694
3,11.010784,0.035164837,-1.1288661,63694
3,9.887903,-1.0446202,-1.3874398,63694
3,9.473706,-3.4699464,-1.6843209,63694
3,8.018032,-1.3486837,-2.409764,63694
3,4.838532,-5.9886465,-6.7241154,63694
3,15.861437,-19.706823,19.092562,63694
3,19.718496,19.519178,-2.7281928,63694
3,13.73778,-3.9439983,-0.029927522,63694
3,3.8569093,-2.5122657,2.4983494,63694
3,3.3086371,-3.4603696,-1.483208,63694
3,15.387384,-1.0613796,-3.7217865,63694
3,18.92841,-7.652617,-1.3634979,63694
3,11.621305,-1.4779706,-2.4384944,63694
3,10.6181345,-0.8435072,-0.91099375,63694
3,-0.052822076,-1.5761329,0.46806642,63695
3,1.0796354,-0.5633856,-7.109582,63695
3,12.274922,-0.106093064,-4.4520183,63695
3,16.060156,-5.605574,-5.187038,63695
3,11.118523,-2.6846483,-3.0059202,63695
3,10.395474,-1.5761329,-1.1025299,63695
3,9.875933,-1.707814,-1.9213469,63695
3,11.638064,-1.4755764,-3.918111,63695
3,9.459341,-3.6279638,-2.505532,63695
3,7.7307277,-3.1491234,-6.467936,63695
3,19.165436,-3.297564,-2.067393,63695
3,-0.99374336,-1.9639935,0.075417355,63696
3,5.3197665,-3.1539118,-7.0784574,63696
3,11.934946,-3.8578072,0.2645593,63696
3,13.792847,-3.0078654,-3.2477345,63696
3,10.704327,-0.53704935,-1.5023615,63696
