Axis1,Axis2,Axis3,Axis4,Axis5,Axis6,Timestamp,Label
-0.110596,-0.055908,-1.099854,-7.603054,5.679389,-2.641221,1443687673.386302,1
-0.157471,0.023926,0.428711,0.351145,6.213740,-5.038168,1443687673.416206,1
-1.036377,2.209473,-1.589600,-204.274811,36.778625,-164.213745,1443687673.446132,1
2.166016,0.178955,0.250000,-85.267174,15.633588,-166.595413,1443687673.476138,1
3.005859,-0.445068,-1.406738,-142.946564,15.633588,-149.633591,1443687673.506183,1
3.470947,-0.271973,-0.907227,-78.824425,15.633588,-145.221375,1443687673.536253,1
1.085693,-0.381348,0.425781,15.175572,-159.679382,-146.442749,1443687673.566143,1
0.947266,0.233887,1.572998,18.137405,250.129776,-162.717560,1443687673.596199,1
0.767334,0.183105,-0.708984,-4.137404,250.129776,-139.175568,1443687673.626047,1
0.043945,-0.003662,-0.933105,-35.984734,250.129776,-72.381676,1443687673.656145,1
0.541504,-0.072266,-1.517578,-73.664124,250.129776,-81.893127,1443687673.686090,1
0.470703,-0.338867,-1.506348,-104.305344,244.793900,-90.076332,1443687673.716173,1
0.127686,0.470215,-1.416992,-128.656494,250.129776,23.847328,1443687673.746183,1
-0.144287,-0.784668,-2.132080,-94.824425,250.129776,-172.625961,1443687673.776275,1
-1.536865,-0.825195,-2.132080,0.854962,50.946564,23.694656,1443687673.806258,1
-2.074951,-1.150391,-1.065186,-30.381680,63.068703,-207.541992,1443687673.836169,1
-2.149414,-1.296387,-1.078125,102.213737,-84.793892,1.190840,1443687673.896439,1
-1.143555,-1.812988,-1.051025,199.969467,-32.595421,36.427483,1443687673.926154,1
-0.178223,-0.156982,-1.122314,15.282443,-0.122137,18.564886,1443687673.956246,1
-0.060303,-0.106934,-1.066895,9.511451,30.763359,-4.595420,1443687673.986256,1
-0.073486,-0.113281,-1.121094,-6.870229,-4.152672,-43.328243,1443687674.016117,1
-0.070801,-0.109863,-1.110352,7.114504,-2.442748,-4.366412,1443687674.046192,1
-0.068115,-0.118164,-1.108154,-2.564885,1.526718,-4.549618,1443687674.076187,1
-0.076416,-0.122070,-1.109375,6.274809,-21.862595,31.709923,1443687674.106203,1
-0.078857,-0.114990,-1.120850,-10.137404,6.290076,0.137405,1443687674.136184,1
-0.079590,0.493896,-1.112305,-14.076336,-0.045802,32.396946,1443687674.166152,1
-0.080811,-0.120361,-1.114502,0.702290,-3.358779,8.793893,1443687674.196242,1
-0.084961,-0.122070,-1.110352,-1.389313,-7.526718,31.068703,1443687674.226089,1
-0.090576,-0.126221,-1.108398,-4.900764,-3.740458,31.221375,1443687674.256241,1
0.495605,-0.119873,-1.104004,-1.282443,-10.671756,3.038168,1443687674.286204,1
-0.097900,-0.116211,-1.101807,-5.969466,31.068703,25.755726,1443687674.316221,1
-0.101318,-0.115234,-1.108643,-18.045801,16.519083,-90.916031,1443687674.346174,1
-0.101807,-0.117432,-1.109619,-6.580153,-3.358779,-3.404580,1443687674.376432,1
-0.103516,-0.113281,-1.107666,1.312977,-0.595420,4.458015,1443687674.406356,1
-0.103760,-0.113525,-1.111572,-2.641221,2.641221,-2.671756,1443687674.436184,1
-0.101807,-0.117432,-1.112549,0.122137,-0.824427,0.167939,1443687674.466217,1
-0.102051,-0.116943,-1.108887,31.145039,0.366412,3.328244,1443687674.496255,1
-0.098633,-0.115723,-1.128418,1.175573,1.038168,8.473283,1443687674.526095,1
-0.097168,-0.113525,-1.122314,36.366413,0.549618,-53.740459,1443687674.556289,1
-0.091309,-0.126953,-1.150635,-11.083969,-13.145039,-8.885496,1443687674.586236,1
-0.068359,-0.104980,-1.066650,-45.404579,11.053435,1.587786,1443687674.616105,1
-0.088867,-0.072510,-1.056885,-15.480916,2.137405,-9.404580,1443687674.646169,1
-0.237793,0.346680,-1.111816,-14.137404,6.778626,-33.648853,1443687674.676109,1
-0.042725,0.028809,-1.120117,-17.083969,7.419847,-78.885498,1443687674.706193,1
-0.068115,0.071045,-1.145508,-8.274809,-6.916030,-108.152672,1443687674.736238,1
0.057861,-0.138428,-1.257568,-25.419847,-3.068702,-96.625954,1443687674.766272,1
0.198730,-0.307861,-1.427734,35.938931,-18.534351,-37.908398,1443687674.796323,1
0.020264,0.038086,-0.978271,51.297710,-26.977098,45.908398,1443687674.826236,1
-0.239746,0.047363,-0.684082,-10.549619,20.854961,27.740458,1443687674.886254,1
-0.166748,-0.310547,-1.096924,2.916031,87.114502,1.938931,1443687674.916200,1
-0.168701,0.128418,0.471436,73.465652,-17.190840,1.755725,1443687674.946240,1
-0.240723,-0.114014,-1.046387,0.961832,11.862596,-25.969465,1443687674.976452,1
-0.125488,-0.408203,-1.127441,-23.847328,23.908398,-26.778625,1443687675.006242,1
-0.210693,-0.394775,-1.160400,0.702290,15.145039,-38.305344,1443687675.036310,1
-0.084229,-0.358887,-1.056641,7.618320,9.190840,-45.083969,1443687675.066195,1
-0.069336,-0.307617,-1.082275,-0.320611,10.702291,-52.519085,1443687675.096557,1
-0.070312,0.480225,-1.057617,8.519084,7.251908,-40.839695,1443687675.126116,1
0.071533,-0.254150,-1.119141,11.664123,0.122137,-25.114504,1443687675.156256,1
0.115234,-0.231445,-0.971436,4.122138,3.251908,-0.015267,1443687675.186220,1
0.003906,-0.205566,-1.089355,3.129771,12.396947,-4.992366,1443687675.216274,1
-0.007080,-0.262939,-1.112305,0.305344,4.977099,10.961832,1443687675.246236,1
0.170654,-0.304688,-1.220947,17.557251,8.000000,18.961832,1443687675.276380,1
0.131348,-0.237305,-1.032227,18.763359,9.404580,8.625955,1443687675.306326,1
0.324463,-0.189697,-1.117920,20.625954,1.251908,5.022901,1443687675.336296,1
0.109863,-0.039795,-0.973389,4.229008,5.160306,36.916031,1443687675.396354,1
0.010498,0.499512,-1.010986,-6.152672,-14.839695,60.977100,1443687675.426126,1
-0.168457,0.131836,-0.935059,-16.290077,-26.167938,84.824425,1443687675.456302,1
-0.256348,0.306885,-1.130859,-67.770996,-52.870228,75.160309,1443687675.486244,1
-0.654297,0.777100,0.437012,-221.099243,-38.687023,21.709923,1443687675.516166,1
-0.031494,-0.177490,-0.262451,2.778626,14.503817,-2.427481,1443687675.546279,1
-0.050049,-0.079102,-1.175293,-5.511450,1.312977,-46.427483,1443687675.576241,1
-0.079834,-0.075684,-1.109863,-14.320611,-0.870229,28.900763,1443687675.606290,1
-0.088379,-0.068359,-1.107178,-14.167939,-7.648855,-51.190838,1443687675.636235,1
-0.088379,-0.055908,-1.143555,5.374046,21.832062,55.557251,1443687675.666281,1
-0.087402,-0.051025,-1.132080,-8.396947,-2.870229,7.358778,1443687675.696347,1
-0.087402,-0.057617,-1.126953,4.229008,5.694656,0.396947,1443687675.726230,1
-0.085205,0.497803,-1.119141,10.381680,0.763359,5.725191,1443687675.756286,1
-0.082275,-0.071289,-1.105225,6.977099,3.083969,-7.404580,1443687675.786411,1
-0.079102,-0.073486,-1.106934,5.480916,5.068702,31.129770,1443687675.816303,1
-0.079834,-0.079102,-1.115234,1.251908,4.961832,6.503817,1443687675.846440,1
-0.077637,-0.080078,-1.113037,6.152672,4.809160,9.450381,1443687675.876413,1
-0.077393,-0.082764,-1.114258,1.923664,3.328244,1.511450,1443687675.906373,1
-0.069092,-0.082275,-1.112793,-0.061069,6.412214,-6.015267,1443687675.936212,1
-0.063477,-0.081787,-1.111816,-3.267176,7.358778,0.213740,1443687675.966335,1
-0.063965,-0.081299,-1.103027,-16.564886,6.396946,77.496185,1443687675.996403,1
-0.060547,-0.078857,-1.108154,-1.770992,0.580153,-5.053435,1443687676.026168,1
0.497559,-0.076172,-1.113281,-1.832061,2.213740,11.618320,1443687676.056280,1
-0.059326,-0.074951,-1.121826,3.450382,3.633588,-3.114504,1443687676.086430,1
-0.056641,-0.073730,-1.111816,1.206107,0.396947,3.541985,1443687676.116318,1
-0.053711,-0.053711,0.430420,1.114504,5.190840,1.282443,1443687676.146227,1
-0.047607,0.496094,-1.104004,7.358778,18.259542,24.809160,1443687676.176224,1
-0.020020,-0.025391,-1.138184,-8.244275,20.305344,-3.618321,1443687676.206280,1
0.107422,0.227539,-1.110596,-25.664122,40.000000,66.259544,1443687676.236274,1
0.014404,-0.037842,-1.216064,-30.061069,30.167938,116.793892,1443687676.266349,1
0.018555,-0.573486,-1.313965,-16.824427,69.679390,172.335876,1443687676.296415,1
0.101318,-0.160156,-1.040771,21.908398,43.908398,100.122139,1443687676.326302,1
0.113770,0.320068,-1.130371,41.587788,16.274809,7.496183,1443687676.386268,1
0.214355,0.242432,-1.091797,21.404581,4.030534,116.717560,1443687676.416321,1
0.269531,0.318359,-1.299316,29.984734,11.694656,122.824425,1443687676.446278,1
0.210693,0.109131,-1.184326,29.282442,-29.587786,124.229004,1443687676.476416,1
0.260254,0.017822,-1.137451,-8.076336,-30.442749,115.816795,1443687676.506237,1
0.107910,0.065186,-0.925537,-4.687023,-2.152672,100.900764,1443687676.536363,1
0.099854,0.037842,-0.963623,-8.106871,19.022902,72.641220,1443687676.566302,1
0.116943,0.103760,-1.147217,-32.427483,22.458015,71.969467,1443687676.596417,1
0.052490,0.109619,0.414307,-46.473282,13.496183,52.381680,1443687676.626170,1
0.033447,-0.105469,-1.252441,-29.541985,-14.519084,3.190840,1443687676.656890,1
0.084717,-0.125488,-1.106201,-2.793893,2.992366,37.068703,1443687676.686358,1
-0.017334,-0.005127,-0.897217,31.053434,23.251909,39.740459,1443687676.716274,1
0.072998,-0.058594,-1.084717,-6.122138,50.122139,20.045801,1443687676.746338,1
0.217529,-0.122314,-1.130371,5.251908,60.549618,31.648855,1443687676.776429,1
0.202881,-0.000732,-1.090332,-0.641221,45.969467,29.114504,1443687676.806443,1
0.051025,-0.172119,-1.166260,0.122137,52.900764,36.198475,1443687676.836306,1
-0.214111,0.000488,-1.110840,15.221375,0.763359,13.480916,1443687676.896432,1
-0.526855,0.015625,-0.709961,-17.145039,-11.022901,-67.450378,1443687676.956408,1
-0.494873,-0.078125,0.229004,-13.083969,-72.793892,-112.625954,1443687676.986457,1
-0.258789,-0.197021,-1.613037,26.580153,-143.832062,44.702290,1443687677.016432,1
-0.008545,-0.136719,-1.229980,23.282442,-131.648849,7.175572,1443687677.046254,1
-0.018799,-0.094482,0.434326,1.435115,28.030535,-16.198473,1443687677.076346,1
-0.041016,-0.068359,0.429932,13.908397,-4.045802,0.641221,1443687677.106308,1
-0.063965,-0.087646,0.430908,10.274809,2.503817,30.274809,1443687677.136252,1
-0.063965,-0.088623,-1.125732,4.641222,-2.458015,18.992367,1443687677.166660,1
-0.065430,-0.094482,-1.111572,25.297710,-7.664122,-2.793893,1443687677.196465,1
-0.067383,-0.095215,-1.109375,-11.572519,15.465649,-30.412214,1443687677.226212,1
-0.066406,-0.104980,-1.110107,10.366412,-6.595420,-1.786260,1443687677.256367,1
-0.072510,-0.104980,-1.113770,-1.541985,-20.091602,-17.206106,1443687677.286394,1
-0.072998,-0.103271,-1.106934,-6.473282,-13.954199,21.984734,1443687677.316366,1
-0.080566,-0.104980,-1.104736,0.671756,-4.335878,5.343512,1443687677.346483,1
-0.084473,-0.104736,-1.116943,-3.083969,-16.809160,9.465649,1443687677.376507,1
0.494141,-0.105957,-1.109619,-0.870229,-12.335877,8.305344,1443687677.406454,1
-0.100830,-0.103027,-1.108398,6.106870,-15.511451,-32.427483,1443687677.436363,1
-0.109375,-0.106689,-1.113281,-2.916031,-7.511450,1.297710,1443687677.466338,1
-0.114502,-0.107666,-1.109863,18.061069,7.679389,57.450382,1443687677.496414,1
-0.115234,-0.110107,-1.113770,8.030535,-24.732824,-23.877863,1443687677.526242,1
-0.117676,-0.106934,0.430664,0.244275,-5.297710,6.427481,1443687677.556506,1
-0.122559,-0.109863,-1.115479,-34.290077,-8.320611,43.114502,1443687677.586640,1
-0.118164,-0.116455,-1.114502,-2.030534,7.022901,27.572519,1443687677.616396,1
-0.118164,-0.087158,-1.128906,-29.908398,8.931297,22.183207,1443687677.646233,1
-0.098389,-0.073486,-1.047119,-26.992367,-30.290077,44.931297,1443687677.676611,1
-0.101562,-0.062988,-1.059082,-0.870229,14.473283,11.221375,1443687677.706669,1
-0.102295,-0.075684,-1.122070,-2.824427,-1.832061,-6.763359,1443687677.736354,1
-0.108154,-0.058594,-1.119385,-3.206107,8.534351,5.847328,1443687677.766441,1
-0.119629,-0.036621,-1.106201,5.053435,7.511450,-6.732824,1443687677.796539,1
0.443115,0.072510,-2.568359,48.122139,79.175575,-71.190842,1443687677.826764,1
3.999878,-0.184570,-3.290527,2.366412,15.633588,-17.862595,1443687677.886395,1
2.015381,0.024414,0.444092,-18.809160,15.633588,-59.740459,1443687677.916449,1
1.535156,0.496338,-0.213135,19.923664,15.633588,-61.984734,1443687677.946728,1
0.034668,0.323730,1.474121,-7.022901,10.427481,-73.877861,1443687677.976445,1
0.851318,0.191406,0.434814,-33.236641,250.129776,-46.961834,1443687678.036389,1
0.044678,-0.205078,-1.226807,27.343512,250.129776,-65.312981,1443687678.066385,1
0.509521,-0.379395,-1.547119,-83.801529,250.129776,-70.396950,1443687678.096488,1
0.385498,-0.363770,-1.476807,-103.587784,250.129776,-101.022903,1443687678.126291,1
0.283447,-0.494141,-1.703125,-112.946564,250.129776,-97.251907,1443687678.156416,1
-0.860840,-0.715576,-0.286377,-167.374039,159.572525,15.633588,1443687678.186737,1
-1.494385,-1.228760,-2.581543,-91.908394,118.656487,-168.335876,1443687678.216417,1
-2.675537,-0.744385,-1.650879,-80.625954,57.358780,15.633588,1443687678.246430,1
-3.034180,-0.926514,-0.896729,-69.755722,-12.274809,68.106873,1443687678.276475,1
-3.522461,-1.713623,-0.548828,219.709930,-188.458008,224.320618,1443687678.306436,1
-0.209717,-0.461182,-1.667969,97.694656,-173.984726,-60.732826,1443687678.336441,1
-0.156982,-0.117920,-1.031982,-17.374046,-20.992367,129.801529,1443687678.396418,1
-0.088379,-0.103516,-1.106445,21.007633,0.580153,68.671753,1443687678.426256,1
-0.107422,-0.115723,-1.118652,4.351145,-7.328244,-21.175573,1443687678.456404,1
-0.100830,-0.111816,-1.118408,-3.206107,4.320611,0.442748,1443687678.486366,1
-0.100342,-0.115479,-1.104248,-5.068702,5.526718,6.610687,1443687678.516373,1
-0.094482,-0.115234,-1.107910,0.213740,1.847328,-5.938931,1443687678.546391,1
-0.095947,-0.112793,-1.104492,-5.587786,4.473282,3.832061,1443687678.576395,1
0.495850,-0.110596,-1.105469,-2.824427,1.908397,-0.702290,1443687678.606446,1
-0.098877,-0.105469,-1.108643,-7.572519,5.374046,3.221374,1443687678.636395,1
-0.098145,-0.104980,-1.112793,-5.129771,2.335878,3.603053,1443687678.666367,1
0.494873,-0.104004,-1.108887,-3.587786,1.419847,11.862596,1443687678.696866,1
-0.091064,-0.098389,-1.116699,0.854962,-3.709924,2.564885,1443687678.726313,1
-0.089111,-0.103271,-1.110596,-0.045802,-0.503817,9.328244,1443687678.756416,1
0.494873,-0.105713,-1.109619,-2.305344,-6.183206,3.633588,1443687678.786755,1
-0.100098,-0.104004,-1.108643,-2.061069,-5.496183,10.335877,1443687678.816410,1
-0.103027,-0.099365,-1.113037,1.053435,-7.419847,-9.221375,1443687678.846425,1
-0.106689,-0.102783,-1.119629,0.595420,-8.167939,-5.541985,1443687678.876502,1
-0.114502,-0.100586,-1.111572,6.717557,-5.267176,-6.854962,1443687678.906453,1
-0.121338,-0.102295,-1.111084,1.496183,-0.030534,-4.427481,1443687678.936385,1
0.493652,-0.109375,-1.112305,25.938931,29.847328,40.458015,1443687678.966484,1
-0.128418,-0.112549,-1.140137,-5.022901,23.251909,36.549618,1443687678.996522,1
-0.139893,-0.129395,-1.181885,29.496183,34.015266,59.190838,1443687679.026317,1
-0.138916,-0.043701,-0.918213,-15.862596,36.458015,19.022902,1443687679.056665,1
-0.145996,-0.048828,-1.137939,-6.763359,7.419847,30.137405,1443687679.086460,1
-0.242676,0.079346,-1.143555,0.290076,4.442748,-14.122137,1443687679.116462,1
-0.600342,0.841064,-1.930664,49.297710,59.801525,-91.450378,1443687679.146311,1
1.566895,0.335205,0.250000,19.694656,-196.549622,-164.687027,1443687679.176456,1
0.183350,-0.398682,-2.303467,72.503815,15.633588,-57.664124,1443687679.206697,1
1.575684,0.632324,-0.195557,1.770992,15.633588,-69.816795,1443687679.236488,1
0.864502,0.428223,0.463867,-12.045801,16.549618,-105.404579,1443687679.266499,1
0.286133,0.189697,-0.882080,-68.152672,250.129776,-124.427483,1443687679.296584,1
0.040771,0.391602,-1.229004,-46.534351,250.129776,-72.732826,1443687679.326419,1
0.036621,-0.197754,-1.559326,-122.564888,148.183212,-3.297710,1443687679.386467,1
0.385986,-0.416016,-1.218994,-131.022903,151.954193,15.587787,1443687679.416480,1
0.185059,-0.359619,-1.276123,-106.641220,237.083969,12.137404,1443687679.446461,1
0.214844,-0.508545,-1.680176,-69.725189,250.129776,6.183206,1443687679.476341,1
-0.095947,-1.619385,0.250000,13.374045,70.030533,250.129776,1443687679.506608,1
-1.022461,-0.450195,0.470459,20.076336,185.343506,-68.244278,1443687679.536456,1
-1.210205,-0.629639,-1.608398,126.381676,65.083969,7.450382,1443687679.566421,1
-1.862061,-0.430664,-0.872314,28.396946,4.839694,-75.374046,1443687679.596565,1
-3.138184,-0.819824,-0.475342,44.763359,-61.587788,59.893131,1443687679.626361,1
-0.232666,0.473877,-0.194580,137.068695,-222.977097,146.503815,1443687679.656619,1
0.040527,0.068115,-1.002441,9.312977,-189.679382,13.908397,1443687679.686646,1
-0.228516,-0.277588,-1.235352,42.610687,-40.381680,-6.229008,1443687679.716424,1
-0.089111,-0.098145,0.430908,22.992367,-13.816793,-20.106871,1443687679.746549,1
-0.084717,-0.098633,-1.126953,9.709924,-8.916031,-13.038168,1443687679.776613,1
-0.088135,-0.109131,-1.099609,9.709924,-5.175572,21.877863,1443687679.806493,1
-0.087158,-0.114990,-1.110840,3.480916,1.267176,-25.770992,1443687679.836521,1
-0.090820,-0.116943,-1.117676,0.946565,0.503817,0.381679,1443687679.896592,1
-0.087158,-0.112549,-1.114014,-1.511450,-3.282443,4.183206,1443687679.926522,1
0.495361,-0.112305,-1.107910,31.145039,-1.145038,-6.167939,1443687679.956497,1
-0.090576,-0.112061,-1.107666,0.641221,1.587786,5.496183,1443687679.986582,1
-0.090332,-0.111572,-1.104736,5.496183,-4.595420,31.083969,1443687680.016591,1
-0.096924,-0.116699,-1.111084,-0.809160,-8.458015,-26.519083,1443687680.076508,1
-0.100586,-0.114014,-1.111572,2.916031,-12.885496,7.374046,1443687680.106536,1
-0.106201,-0.121338,-1.114258,5.053435,-6.687023,-1.786260,1443687680.136444,1
-0.111572,-0.121338,-1.110352,5.343512,-6.900764,34.412212,1443687680.166499,1
-0.115479,-0.120605,-1.113281,0.366412,0.290076,-51.358780,1443687680.196560,1
-0.116455,-0.130371,-1.118896,4.519084,31.251909,-78.824425,1443687680.226344,1
-0.119629,-0.127930,-1.144287,-21.923664,0.229008,24.442749,1443687680.256620,1
-0.114990,-0.114990,-1.184082,-54.793892,16.305344,74.442749,1443687680.316071,1
