Axis1,Axis2,Axis3,Axis4,Axis5,Axis6,Timestamp,Label
-0.099365,-0.219238,-1.084229,-1.419847,-6.122138,-0.412214,1443757171.530162,1
-0.104980,-0.227539,-1.079590,3.160305,-1.160305,-1.022901,1443757171.560260,1
-0.105957,-0.225586,-1.091553,2.152672,1.145038,0.274809,1443757171.590258,1
-0.108154,-0.225586,-1.084717,-0.961832,-4.687023,-11.893129,1443757171.650444,1
-0.075439,-0.247559,-1.111572,5.816794,-0.458015,-41.923664,1443757171.680268,1
-0.098633,-0.235107,-1.076660,1.022901,7.740458,31.160305,1443757171.710287,1
-0.102539,-0.236572,-1.081787,-0.778626,1.923664,-2.167939,1443757171.740265,1
-0.096680,-0.235352,-1.086670,-1.312977,0.992366,-3.129771,1443757171.770293,1
-0.101562,-0.238770,-1.082520,1.312977,2.183206,-5.206107,1443757171.800278,1
-0.096680,-0.235840,-1.084473,1.694656,4.931298,-3.160305,1443757171.830334,1
-0.093994,-0.234375,-1.086426,0.641221,-1.557252,0.534351,1443757171.860170,1
-0.096680,-0.237061,-1.077637,-0.137405,2.671756,-0.106870,1443757171.890325,1
-0.094238,-0.239746,-1.085693,-3.435115,2.259542,-4.259542,1443757171.920261,1
0.494141,-0.237549,-1.078125,1.114504,-2.427481,-6.625954,1443757171.950330,1
-0.095703,-0.239502,-1.087158,1.496183,1.908397,8.183207,1443757171.980316,1
-0.095703,-0.238770,-1.083740,-2.412214,-1.312977,3.007634,1443757172.010337,1
-0.097168,-0.237793,-1.083252,0.534351,-1.160305,-0.748092,1443757172.040305,1
-0.097412,-0.235840,-1.085693,-0.458015,-0.381679,1.038168,1443757172.070319,1
-0.103027,-0.233887,-1.079102,-6.061069,-6.687023,-2.687023,1443757172.100556,1
-0.102539,-0.228271,-1.088867,-10.549619,-15.755725,-22.793894,1443757172.130359,1
-0.104980,-0.221436,-1.114014,-50.473282,-9.312977,-19.816793,1443757172.160625,1
-0.131836,-0.199951,0.433350,-45.145039,-25.587786,4.381680,1443757172.190314,1
-0.153076,-0.171387,-1.116943,-59.923664,-30.809160,-0.244275,1443757172.220386,1
-0.169189,-0.163574,-1.078613,-102.809158,-43.190838,-79.221375,1443757172.250433,1
-0.189941,-0.027100,-1.055664,-6.900764,10.488549,-28.549618,1443757172.280304,1
-0.183105,-0.090088,-1.098633,-4.763359,4.748092,-1.419847,1443757172.310341,1
-0.165771,-0.094971,-1.077148,-1.541985,18.671755,3.694656,1443757172.340324,1
-0.172363,-0.112549,-1.075439,4.931298,40.244274,-9.206107,1443757172.370311,1
-0.135742,-0.198975,-2.148926,59.496181,148.503815,-19.160305,1443757172.400290,1
0.441406,-0.505127,0.250000,-1.603053,-233.160309,14.793893,1443757172.430334,1
0.766113,-0.185059,0.357666,-37.404579,15.633588,60.992367,1443757172.460281,1
0.591064,0.049316,-1.278564,27.557251,15.633588,4.106870,1443757172.490366,1
2.528076,0.178223,-1.402588,17.297710,15.633588,-5.053435,1443757172.520292,1
1.305420,-0.246094,-0.073730,65.511452,-198.137405,9.633588,1443757172.550669,1
0.340332,-0.102295,0.234375,3.068702,-16.015266,46.717556,1443757172.580313,1
0.561768,-0.122070,-0.192139,6.213740,250.129776,-23.465649,1443757172.640296,1
0.571045,-0.191895,-0.728516,38.564884,250.129776,-40.824429,1443757172.670439,1
0.485596,-0.243164,-1.146729,27.709923,250.129776,-99.389313,1443757172.700296,1
0.482422,-0.284180,-1.611084,24.213741,250.129776,-61.221375,1443757172.730315,1
0.411865,0.480469,-1.631348,0.671756,250.129776,-61.954197,1443757172.760397,1
0.231201,-0.170898,-1.769043,-63.893131,214.045807,-23.587786,1443757172.790233,1
-0.595703,-0.015625,-2.825195,-61.038166,-65.816795,2.564885,1443757172.820370,1
-0.627930,-0.304199,-0.813477,-100.961830,79.114502,71.557251,1443757172.850289,1
-1.400391,-0.371826,-1.116455,55.816795,81.480919,48.839695,1443757172.880503,1
-1.784180,0.212158,-1.208252,118.839691,92.106873,29.725191,1443757172.910365,1
-1.722168,0.728760,-0.581543,-36.793892,37.954197,20.641222,1443757172.940366,1
-1.577393,0.082031,-0.645752,27.007633,-51.832062,-15.786260,1443757172.970370,1
0.306396,-0.133301,-0.367676,-65.053436,-150.564880,10.351145,1443757173.000373,1
0.035889,-0.115967,0.423096,55.465649,-147.969467,-6.625954,1443757173.030367,1
-0.104980,-0.159912,-1.392578,28.732824,-82.931297,3.343511,1443757173.060332,1
-0.052734,-0.169678,-0.948730,0.916031,-24.992367,0.167939,1443757173.090366,1
-0.046631,-0.127686,-1.128174,-6.061069,3.648855,-2.961832,1443757173.150316,1
-0.043457,0.493164,-1.123047,-0.412214,0.534351,-11.816793,1443757173.180392,1
-0.043213,-0.131836,-1.108154,-0.320611,-1.190840,-6.977099,1443757173.210322,1
