Axis1,Axis2,Axis3,Axis4,Axis5,Axis6,Timestamp,Label
-1.664307,-0.678955,-1.340088,134.977097,-193.603058,79.160309,1443757705.030274,1
0.197266,-0.096436,-1.250244,82.610687,-118.854965,22.763359,1443757705.060246,1
-0.080322,-0.210205,-1.121094,36.305344,-49.419846,1.923664,1443757705.090311,1
-0.107910,-0.191650,-1.113037,38.076336,-6.992366,15.786260,1443757705.120291,1
-0.032471,-0.184082,-1.099609,9.694656,-2.534351,-0.916031,1443757705.180196,1
-0.027588,-0.194092,-1.094238,7.511450,-8.259542,-0.793893,1443757705.210410,1
-0.032471,-0.197998,-1.091553,14.946565,-10.167939,-30.076336,1443757705.240276,1
-0.028076,-0.199707,-1.103516,-2.961832,0.427481,-0.137405,1443757705.270333,1
-0.028076,-0.193115,-1.108154,-2.015267,-1.679389,-1.511450,1443757705.300340,1
-0.027832,-0.199463,-1.095215,31.129770,-1.343511,-2.916031,1443757705.330380,1
-0.032227,-0.198486,-1.100342,-4.992366,-1.114504,7.709924,1443757705.360295,1
-0.031982,-0.189941,-1.105713,-5.083970,-3.618321,1.541985,1443757705.390333,1
0.498047,0.488281,-1.103271,-6.015267,1.603053,10.885496,1443757705.420333,1
-0.024902,-0.184082,-1.103760,-2.656489,-5.328244,-13.251908,1443757705.450217,1
0.499268,-0.181152,-1.096191,-14.305344,2.503817,9.114504,1443757705.480287,1
-0.031494,-0.175049,-1.103516,-12.000000,2.671756,-10.824428,1443757705.510264,1
-0.032227,-0.173096,-1.104248,-12.259542,-0.564885,6.641222,1443757705.540321,1
0.499756,-0.165527,-1.095215,-12.580153,0.244275,6.778626,1443757705.570343,1
-0.035645,-0.143799,-1.105469,-19.083969,3.404580,10.183207,1443757705.600301,1
0.498535,-0.145508,-1.094238,30.045801,-4.503817,0.320611,1443757705.630181,1
0.499268,-0.132812,-1.116211,-19.083969,4.366412,0.732824,1443757705.690409,1
-0.025391,-0.130371,-1.101562,1.358779,5.801527,-4.061069,1443757705.720666,1
-0.029053,-0.126465,-1.104736,-0.793893,3.694656,3.832061,1443757705.750294,1
-0.024658,-0.119629,-1.087402,-12.030535,13.908397,30.595419,1443757705.780309,1
-0.017090,-0.129150,-1.189941,-39.404579,6.259542,3.893130,1443757705.810243,1
0.104736,-0.251465,-2.934570,-39.877861,-38.137405,0.503817,1443757705.840380,1
0.679932,-0.585693,-3.828613,-110.396950,15.633588,25.068703,1443757705.870230,1
0.841309,-0.384766,-1.960938,-63.557251,15.633588,53.969467,1443757705.900328,1
0.078369,0.199219,-1.867188,-130.458008,15.633588,11.374045,1443757705.930299,1
0.546631,0.566650,-1.303223,-2.580153,15.633588,-162.687027,1443757705.960325,1
1.213867,0.046387,3.053711,21.923664,250.129776,15.633588,1443757705.990392,1
0.504883,0.515869,-1.596436,64.091606,248.946564,-134.977097,1443757706.020353,1
0.619629,-0.073242,-0.938965,-77.374046,155.954193,-15.419847,1443757706.050263,1
0.191406,-0.221436,-1.038574,-33.282444,149.114502,18.458015,1443757706.080342,1
-0.246094,0.014893,-0.629883,-61.160305,148.824432,10.687023,1443757706.139824,1
0.116699,0.105469,-0.826660,-116.106873,250.129776,-29.038168,1443757706.144444,1
-0.168457,0.037109,-1.583008,-146.641220,213.496185,-30.824427,1443757706.170529,1
-0.276123,-0.070801,-2.210205,-143.633591,157.022903,6.992366,1443757706.200432,1
-0.227295,-0.488037,-1.471436,-36.427483,200.610687,3.603053,1443757706.230296,1
-0.915527,-0.336182,-2.004883,-58.687023,249.145035,110.396950,1443757706.260347,1
-0.984375,-0.448730,-2.137451,28.396946,196.793900,98.595421,1443757706.290377,1
