Axis1,Axis2,Axis3,Axis4,Axis5,Axis6,Label,Timestamp
0.112793,0.146729,0.055176,0.198473,6.274809,10.244275,0,1445409700.457987
0.104492,0.151123,0.870850,2.076336,4.824428,-4.122138,0,1445409700.488066
0.103516,0.147705,0.869141,3.053435,2.656489,0.763359,0,1445409700.518089
0.102539,0.155762,0.863525,2.900763,3.053435,31.160305,0,1445409700.547974
0.101074,0.149414,0.860840,-0.061069,3.343511,0.961832,0,1445409700.578051
0.100830,0.154785,0.863037,0.000000,7.267176,5.786260,0,1445409700.608183
0.091309,0.155518,0.866455,31.099237,9.297709,-2.564885,0,1445409700.668023
0.088867,0.153320,0.864746,-2.106870,4.809160,-9.022901,0,1445409700.698046
0.088623,0.152588,0.863281,-0.717557,11.450381,18.000000,0,1445409700.727963
0.091797,0.147705,0.865967,1.282443,4.305344,14.717557,0,1445409700.757939
0.083252,0.151367,0.866455,0.763359,16.366413,-24.442749,0,1445409700.788104
0.084229,0.150879,0.870361,-2.778626,6.763359,-8.213740,0,1445409700.818123
0.077637,0.146484,0.862549,-2.167939,11.358779,8.076336,0,1445409700.848017
0.082764,0.144287,0.867432,-5.465649,4.519084,-6.854962,0,1445409700.878075
0.079102,0.144287,0.871338,-11.145039,0.977099,2.656489,0,1445409700.907934
0.073730,0.129639,0.895752,-7.160306,4.824428,-13.954199,0,1445409700.938360
0.056396,0.121826,0.887451,-10.244275,5.587786,-0.488550,0,1445409700.967990
0.108887,0.163574,0.951660,-13.755725,6.961832,-7.984733,0,1445409700.998050
0.086182,0.129150,0.918457,-14.290076,33.175571,-9.847328,0,1445409701.027955
0.020752,0.064941,0.737793,3.694656,43.847328,-11.465649,0,1445409701.058011
0.016113,0.081055,0.785156,5.984733,-41.083969,2.610687,0,1445409701.088143
0.071289,0.161621,0.996582,8.656488,-15.358779,-2.671756,0,1445409701.118069
0.445557,-0.860840,0.243652,-34.030533,-180.061066,85.221375,0,1445409701.148046
2.410400,0.113525,3.635254,-22.503817,250.129776,96.000000,0,1445409701.178034
1.549316,0.287109,0.179199,12.229008,250.129776,209.358780,0,1445409701.208026
0.567627,0.460449,-1.713135,12.809160,38.076336,55.465649,0,1445409701.238167
0.831055,-0.241943,-0.307861,33.954197,15.633588,45.893131,0,1445409701.268020
1.287598,0.070068,2.223145,45.328243,-241.236649,4.931298,0,1445409701.298015
1.051270,0.380859,1.297119,11.908397,66.656487,60.198475,0,1445409701.328006
0.790771,0.310059,0.058594,-31.068703,117.450378,25.618320,0,1445409701.358065
0.705322,0.225342,-0.251465,-41.572517,-59.679390,41.358780,0,1445409701.388563
0.836426,0.198486,0.023926,-0.473282,-237.893127,49.343510,0,1445409701.418071
0.711182,0.025146,0.593018,-26.961832,15.633588,52.305344,0,1445409701.447983
0.699219,0.476807,1.363770,-37.267174,15.633588,21.236641,0,1445409701.478114
0.164062,1.949951,3.999878,69.297707,250.129776,23.083969,0,1445409701.508055
0.075195,-0.290771,-0.376465,-235.893127,7.114504,-41.541985,0,1445409701.538096
-1.803711,0.119385,0.250000,193.343506,99.618324,-54.244274,0,1445409701.568058
-0.138428,0.662354,-1.057129,227.709930,-93.969467,70.977097,0,1445409701.598354
-0.926514,-0.435303,3.999878,128.366409,55.465649,-33.068703,0,1445409701.658087
-2.270020,0.450928,0.223145,40.625954,23.984734,31.007633,0,1445409701.688087
-0.020264,0.427002,0.229492,-10.610687,-28.961832,2.839695,0,1445409701.718106
0.178467,0.114990,0.785645,1.572519,-6.656488,-8.931297,0,1445409701.748105
0.120850,0.166992,0.900879,0.198473,-11.435115,-8.000000,0,1445409701.778068
0.123535,0.141846,0.865479,-8.274809,1.480916,-0.396947,0,1445409701.808410
0.124023,0.134033,0.867676,-6.763359,9.312977,6.061069,0,1445409701.838171
0.123779,0.132568,0.865479,-8.458015,11.358779,24.396946,0,1445409701.868075
0.113770,0.122559,0.867676,-1.801527,7.648855,-2.549618,0,1445409701.898056
0.113770,0.009033,0.864502,4.931298,-0.854962,10.122137,0,1445409701.927990
0.111816,0.129395,0.874756,5.694656,8.519084,-4.687023,0,1445409701.958192
0.108887,0.133301,0.874023,1.862595,9.114504,-5.480916,0,1445409701.988177
0.102783,0.134033,0.868896,1.816794,8.412213,16.580153,0,1445409702.107486
0.003906,0.123047,0.864258,1.526718,6.183206,-0.320611,0,1445409702.197377
0.085205,0.128662,0.866211,-0.320611,4.610687,5.740458,0,1445409702.227474
0.083740,0.127197,0.870850,3.206107,10.870229,7.404580,0,1445409702.257391
0.077393,0.008789,0.867676,0.519084,5.282443,8.167939,0,1445409702.287433
0.079102,0.152344,0.882812,0.229008,4.992366,5.160306,0,1445409702.317463
0.077393,0.140381,0.878906,-19.618320,-0.778626,2.977099,0,1445409702.347385
0.093506,0.155029,1.048828,-7.679389,36.503819,-1.236641,0,1445409702.377709
0.078857,0.115234,0.943359,5.419847,22.992367,-2.442748,0,1445409702.381788
0.008057,0.054932,0.777100,12.961832,16.061069,1.038168,0,1445409702.408064
0.002441,0.105469,0.800537,22.381680,-32.366413,8.381680,0,1445409702.438158
0.111328,0.224609,1.145020,35.343510,-18.885496,9.648855,0,1445409702.468115
0.035156,0.475586,3.999878,-5.022901,-157.053436,70.076332,0,1445409702.498074
3.066406,0.020752,3.211670,83.801529,250.129776,20.183207,0,1445409702.528011
1.705811,-0.082275,-1.371094,-25.755726,250.129776,57.679390,0,1445409702.558168
0.881836,-0.290283,-2.113525,21.389313,3.908397,6.656488,0,1445409702.588179
0.973389,-0.568604,-1.043213,38.320610,15.633588,9.938931,0,1445409702.618221
0.982178,0.030518,2.091064,-45.389313,15.633588,-20.687023,0,1445409702.648130
0.410400,0.128662,0.096191,-56.015266,-32.671757,-36.961834,0,1445409702.678141
0.236328,0.025391,0.673584,-72.748093,-22.702290,-53.786259,0,1445409702.708122
0.087402,0.015381,0.565918,-51.862595,-112.732826,-62.656490,0,1445409702.738285
0.510498,0.046875,0.942383,-19.618320,-191.725189,-108.793892,0,1445409702.768101
-0.133301,-0.152344,0.104736,-52.625954,-158.534348,-249.282440,0,1445409702.798089
0.256836,-0.506348,-0.679443,-151.618317,-2.519084,-181.969467,0,1445409702.828062
0.462891,-0.326660,0.153076,-106.702293,-92.183205,21.175573,0,1445409702.858273
-1.393066,0.013916,-0.333008,17.679390,-66.244278,-46.763359,0,1445409702.888222
-1.461670,0.550781,3.973877,45.374046,80.564888,-93.312981,0,1445409702.918138
-1.463379,0.804932,2.285889,-50.870228,89.221375,152.885498,0,1445409702.948142
-1.461914,0.431641,-1.667236,66.274811,-26.961832,-22.854961,0,1445409702.978159
-2.352539,0.475342,0.058838,25.938931,-60.778625,-20.977098,0,1445409703.008063
0.000977,0.166260,0.901123,5.083970,6.488550,5.343512,0,1445409703.038180
0.171143,0.161865,0.051758,-0.274809,-9.984733,29.541985,0,1445409703.068213
0.101562,0.148682,0.880371,-2.061069,9.496183,-4.473282,0,1445409703.098118
0.114990,0.135742,0.880371,2.732824,16.152672,6.473282,0,1445409703.158134
0.116455,0.145020,0.851562,-3.206107,-12.106871,20.183207,0,1445409703.188367
0.112305,0.145264,0.868896,7.389313,12.137404,-6.503817,0,1445409703.218030
0.109619,0.145752,0.864502,6.549618,3.343511,-1.664122,0,1445409703.248143
0.110107,0.146240,0.054932,-1.160305,4.900764,3.725191,0,1445409703.278111
0.110107,0.151123,0.872314,0.595420,1.572519,4.473282,0,1445409703.308129
0.106201,0.148438,0.864746,-2.625954,4.305344,-2.442748,0,1445409703.338354
0.101807,0.152832,0.866211,-5.068702,10.381680,7.954198,0,1445409703.368137
0.098389,0.150635,0.863525,-3.206107,2.748092,-2.702290,0,1445409703.398105
0.102539,0.146729,0.862793,-1.053435,7.435114,30.412214,0,1445409703.428193
0.093018,0.143066,0.864014,-3.175573,3.526718,0.183206,0,1445409703.458195
0.007080,0.144531,0.879883,-1.541985,10.473283,-4.671756,0,1445409703.488244
0.093018,0.144043,0.863281,-1.206107,8.229008,-11.541985,0,1445409703.518197
0.086670,0.140137,0.839355,-1.129771,8.320611,-0.580153,0,1445409703.548174
0.086914,0.139160,0.856934,-4.625954,0.213740,-2.213740,0,1445409703.578139
0.083740,0.142334,0.880615,-3.664122,-0.091603,1.526718,0,1445409703.608155
0.087158,0.140869,0.864502,-3.068702,5.389313,-6.839694,0,1445409703.668136
0.084229,0.133301,0.895020,-7.251908,13.801527,-1.450382,0,1445409703.698428
0.068604,0.132080,0.894287,-14.381680,1.175573,-1.022901,0,1445409703.728053
0.087891,0.120850,0.951416,-6.335878,19.480917,-4.396946,0,1445409703.758164
0.056396,0.096924,0.050781,-1.068702,57.664124,-8.656488,0,1445409703.788338
