Axis1,Axis2,Axis3,Axis4,Axis5,Axis6,Label,Timestamp
0.114746,0.176758,0.856934,-0.885496,1.862595,0.290076,0,1445409218.030061
0.115723,0.175049,0.863281,-0.091603,1.282443,4.076336,0,1445409218.060098
0.114990,0.176025,0.868896,-3.129771,7.648855,-6.641222,0,1445409218.090028
0.116943,0.175049,0.864258,-2.045802,3.343511,-6.442748,0,1445409218.120463
0.106201,0.174316,0.869385,-4.152672,9.297709,3.847328,0,1445409218.150232
0.097900,0.170166,0.872559,-4.793893,-4.381680,-9.312977,0,1445409218.180089
0.113037,0.169434,0.873779,-16.183207,-3.618321,3.404580,0,1445409218.210131
0.111572,0.159424,0.874512,-23.297710,0.305344,0.580153,0,1445409218.240007
0.154785,0.146973,0.913330,-22.732824,5.786260,31.160305,0,1445409218.270074
0.151611,0.181641,1.114258,30.015266,26.122137,0.244275,0,1445409218.300053
0.119629,0.127930,0.842529,-8.045801,67.923668,-7.618320,0,1445409218.330086
0.017822,0.078613,0.641113,3.847328,7.633588,3.389313,0,1445409218.360076
0.034668,0.006592,0.877686,5.251908,-33.267174,12.488549,0,1445409218.389983
0.144531,0.114258,1.418945,-19.694656,-37.770992,6.625954,0,1445409218.420138
0.041748,0.482178,3.999878,38.167938,58.167938,26.687023,0,1445409218.450088
1.901367,0.031494,3.301514,75.679390,250.129776,-11.022901,0,1445409218.480084
1.730469,0.327881,1.216309,65.786263,250.129776,-63.526718,0,1445409218.510056
2.710938,-1.476074,-1.854248,-36.290077,250.129776,58.763359,0,1445409218.539999
0.837646,0.744385,-1.344238,114.763359,250.129776,85.832062,0,1445409218.570083
0.993408,-0.108154,0.508301,39.709923,15.633588,72.458015,0,1445409218.630410
0.980469,0.020264,0.044189,-54.839695,15.633588,45.816795,0,1445409218.660101
0.718262,0.015625,0.838867,-46.946564,-248.763351,50.580154,0,1445409218.690351
0.319336,0.080566,0.632080,-80.305344,-206.595413,36.015266,0,1445409218.720081
0.234131,-0.110107,0.799561,-108.122139,-215.984726,47.587788,0,1445409218.750299
0.742188,0.103516,1.305420,-101.847328,15.633588,92.290077,0,1445409218.780098
0.320801,0.392334,2.048096,-106.045799,15.633588,55.099236,0,1445409218.809987
0.122314,-0.015869,-0.131836,15.633588,120.763359,-25.221375,0,1445409218.840034
0.809082,0.812012,-1.328857,216.885498,-17.312977,29.221375,0,1445409218.870112
-0.645752,0.752197,-0.662354,-219.908401,-135.328247,24.870230,0,1445409218.900186
-2.114990,1.104492,1.824707,-37.923664,5.038168,119.022903,0,1445409218.930141
0.181885,0.159424,0.062012,116.106873,-1.541985,-22.106871,0,1445409218.960077
0.210449,0.192383,0.056152,40.320610,26.824427,-6.732824,0,1445409218.990124
0.129639,0.198730,0.843262,-4.290076,6.656488,-2.061069,0,1445409219.020137
0.105713,0.177490,0.853027,-2.717557,-1.267176,-5.068702,0,1445409219.050154
