Axis1,Axis2,Axis3,Axis4,Axis5,Axis6,Label,Timestamp
1.436768,-0.384521,1.254150,-47.480915,15.633588,47.984734,0,1445409488.585661
0.238281,-0.166992,1.224365,-96.091606,16.137405,5.816794,0,1445409488.645624
0.238281,1.574219,-0.168701,-220.244278,-25.694656,-162.503815,0,1445409488.675896
-0.424072,0.900146,-0.001221,-77.694656,250.129776,-72.167938,0,1445409488.705779
-2.174561,0.436035,0.250000,26.290077,-94.763359,-214.015274,0,1445409488.735724
-0.321289,-0.573486,2.350098,16.259542,-32.549618,96.381676,0,1445409488.765636
-2.147949,0.628174,-2.630371,-35.862595,29.786259,-59.664124,0,1445409488.795699
-1.853027,0.651611,2.372314,-118.610687,-52.061069,16.564886,0,1445409488.825672
-1.819580,0.841797,0.083740,7.770992,28.977098,49.618320,0,1445409488.855792
-2.645264,-0.028076,1.177002,78.610687,78.488548,68.366409,0,1445409488.885806
-1.565918,0.581055,2.338379,250.129776,102.580154,62.488548,0,1445409488.915557
0.058594,0.217041,1.098877,108.809158,-7.526718,199.206100,0,1445409488.945616
0.101562,0.226807,1.053467,67.984734,46.488548,-46.412212,0,1445409488.975710
0.090332,0.205811,0.867188,11.022901,-3.709924,-39.847328,0,1445409489.005866
0.100342,0.186035,0.829834,4.259542,10.870229,5.190840,0,1445409489.035586
0.083984,0.191406,0.870361,11.633588,12.335877,30.809160,0,1445409489.065742
0.080566,0.197266,0.859863,4.641222,10.183207,12.061069,0,1445409489.095668
0.079590,0.200195,0.864990,-2.916031,8.030535,-9.312977,0,1445409489.155641
0.073975,0.197510,0.854736,-4.351145,3.053435,-6.351145,0,1445409489.185748
0.065430,0.189697,0.866455,-3.633588,8.320611,-16.778625,0,1445409489.215615
0.066650,0.190186,0.855469,1.374046,5.587786,-4.442748,0,1445409489.245728
0.061035,0.190430,0.863037,-2.473282,3.450382,-2.824427,0,1445409489.305759
0.059082,0.013184,0.055908,-6.412214,-0.183206,24.198473,0,1445409489.309746
0.051270,0.176514,0.857178,-16.091602,5.083970,12.229008,0,1445409489.335670
0.047119,0.173096,0.877441,-0.213740,12.519084,-3.312977,0,1445409489.365763
0.033203,0.182373,0.849609,5.099236,-4.885496,36.931297,0,1445409489.395682
0.038818,0.151123,0.878662,-2.809160,-3.404580,4.793893,0,1445409489.425732
0.060547,0.160889,0.895020,-3.328244,6.473282,4.335878,0,1445409489.455805
0.033203,0.192871,0.855469,-23.801527,-10.946565,4.503817,0,1445409489.485733
0.070801,0.172119,0.992432,-26.076336,21.038168,11.465649,0,1445409489.515788
0.038574,0.135254,0.872314,-22.351145,3.511450,-13.297709,0,1445409489.575125
-0.013184,0.100342,0.776855,2.595420,-12.412213,6.045802,0,1445409489.579459
0.055176,0.144043,0.920166,17.450382,-8.809160,-0.488550,0,1445409489.605919
0.070557,0.203613,0.695801,6.381680,-21.129770,-8.427481,0,1445409489.635791
0.039062,-1.282959,2.223633,-184.702286,-144.152664,92.946564,0,1445409489.665890
3.999878,-1.895996,1.459473,84.854965,250.129776,250.129776,0,1445409489.695686
1.304443,0.215820,0.310303,27.175573,250.129776,227.206100,0,1445409489.725804
2.038086,2.368164,-1.340088,15.633588,102.473282,7.908397,0,1445409489.755862
1.165771,1.295166,-0.423828,-58.335876,15.633588,128.793900,0,1445409489.785254
1.136475,0.472168,1.054932,28.045801,15.633588,128.580154,0,1445409489.815570
0.765381,0.476318,0.106445,-50.351147,-215.007629,105.083969,0,1445409489.845752
0.803223,0.800537,1.648438,3.435115,-144.244278,137.282440,0,1445409489.875677
0.645752,-0.040527,3.077637,179.404587,-6.137404,116.854965,0,1445409489.905835
-0.214600,0.116943,-0.579346,-249.603058,207.083969,58.977100,0,1445409489.936072
-0.723389,0.651123,1.496582,249.709930,-247.801529,84.656487,0,1445409489.965758
0.641357,-0.500244,-0.702881,146.198471,-100.610687,49.022900,0,1445409489.995740
0.300049,0.514404,3.999878,-201.099243,122.595421,155.190842,0,1445409490.025742
-0.557617,1.627197,3.999878,24.320610,-80.412216,87.740456,0,1445409490.055763
-0.692871,-0.703857,0.460938,101.129768,-57.251907,84.763359,0,1445409490.085778
-2.265137,0.454346,1.173584,31.419847,109.022903,-144.244278,0,1445409490.145971
-0.048584,0.317627,0.987305,92.916031,32.625954,-215.984726,0,1445409490.175766
0.004883,0.201660,0.924316,35.007633,19.862595,-86.045799,0,1445409490.205892
0.092041,0.011719,0.848145,8.458015,12.732824,1.419847,0,1445409490.235778
0.066650,0.185303,0.855225,0.809160,23.587786,-19.877863,0,1445409490.265831
0.005127,0.012939,0.054932,-2.106870,8.427481,-8.702291,0,1445409490.295770
0.070557,0.186768,0.868408,-3.022901,0.259542,4.671756,0,1445409490.325733
0.066162,0.183594,0.855957,30.931297,6.961832,-7.862596,0,1445409490.356324
0.058350,0.181152,0.854492,-4.778626,6.656488,4.641222,0,1445409490.385683
0.058838,0.179443,0.864258,1.572519,0.381679,-9.465649,0,1445409490.415684
0.056641,0.180664,0.854492,-2.412214,12.534351,-10.213740,0,1445409490.445726
0.053467,0.176758,0.857666,-9.267176,10.473283,-5.480916,0,1445409490.475775
0.047119,0.174561,0.863281,-13.709924,5.007634,1.511450,0,1445409490.535319
0.039062,0.168945,0.863770,-4.259542,14.000000,-1.679389,0,1445409490.539713
0.038330,0.172607,0.873779,-2.793893,9.114504,-5.251908,0,1445409490.566121
0.021729,0.160889,0.866699,-6.977099,6.687023,-12.183207,0,1445409490.595825
0.021729,0.172363,0.862793,-3.099237,10.977099,-10.320611,0,1445409490.655902
0.011719,0.159668,0.860352,-5.709924,6.778626,-3.404580,0,1445409490.685742
0.007324,0.148193,0.887939,-0.030534,0.641221,-8.809160,0,1445409490.715696
0.005371,0.136475,0.888672,-14.488549,-20.732824,12.442748,0,1445409490.745763
0.004395,0.136719,0.867920,-2.656489,-22.992367,8.152672,0,1445409490.775828
0.045654,0.146973,0.898438,-17.038168,-17.801527,19.740458,0,1445409490.805883
0.037109,0.187256,0.774170,-17.236641,34.748093,-1.480916,0,1445409490.836206
-0.018066,0.075439,0.691895,11.572519,14.488549,7.190840,0,1445409490.865796
0.044922,0.097168,0.842285,27.709923,-61.938931,-0.687023,0,1445409490.895754
0.033691,0.091553,0.805664,-30.320610,-44.030533,13.374045,0,1445409490.925780
3.952881,-3.196777,3.999878,-118.396950,-119.862595,84.022903,0,1445409490.955925
1.904541,0.735352,0.321289,-139.511444,250.129776,169.725189,0,1445409490.985801
1.591064,1.317871,-0.106689,-129.557251,239.480911,113.022903,0,1445409491.015818
0.957031,0.643066,-1.265137,-63.587788,15.984733,64.885498,0,1445409491.045834
1.005371,0.095947,0.145752,-117.022903,15.633588,100.335876,0,1445409491.075752
1.121094,0.307129,1.178467,106.854965,15.633588,108.106873,0,1445409491.105885
-2.273193,3.182861,0.248047,217.862595,42.274811,250.129776,0,1445409491.135826
0.579590,0.692627,-0.106689,-49.236641,223.053436,40.366413,0,1445409491.165907
0.004395,-0.136719,0.159180,70.656487,-235.053436,15.862596,0,1445409491.195815
-1.944580,0.216309,-3.977539,23.099237,-99.206108,56.106869,0,1445409491.225758
-0.783936,1.216064,0.760742,247.297714,30.778625,-58.748093,0,1445409491.255950
-1.285645,0.338867,1.503418,-60.625954,-89.435112,-127.374046,0,1445409491.285800
-1.759766,-0.301758,2.248535,-13.938931,-79.450378,-98.305344,0,1445409491.315758
-0.833984,-0.611328,0.567383,-55.862595,1.770992,-74.564888,0,1445409491.345838
0.400635,-0.591553,0.619141,71.679390,162.961838,-29.389313,0,1445409491.375788
-0.012207,0.485840,2.309326,1.801527,3.022901,71.969467,0,1445409491.405946
0.041260,0.257080,1.027344,-20.900763,5.099236,-1.145038,0,1445409491.435859
0.092041,0.145752,0.935547,12.305344,8.122137,-28.152672,0,1445409491.465806
0.082764,0.128174,0.888916,-4.167939,14.274809,-32.732826,0,1445409491.495790
0.068604,0.127197,0.858154,6.274809,0.687023,9.145039,0,1445409491.525797
0.071289,0.140869,0.868164,7.770992,19.374046,-9.358779,0,1445409491.555872
0.075928,0.138428,0.866699,-2.748092,11.847328,12.061069,0,1445409491.585827
0.071045,0.137207,0.860352,-4.503817,2.366412,-5.526718,0,1445409491.645831
0.067871,0.135498,0.872314,-6.458015,2.274809,1.740458,0,1445409491.675915
0.065918,0.132568,0.860840,-4.290076,4.122138,-2.412214,0,1445409491.705935
0.070312,0.129395,0.864258,31.251909,31.145039,26.809160,0,1445409491.735839
0.073975,0.135254,0.841797,5.587786,-0.473282,0.503817,0,1445409491.765759
0.069580,0.134521,0.861572,1.893130,1.862595,-4.687023,0,1445409491.825218
0.072021,0.139893,0.866211,3.175573,2.152672,0.549618,0,1445409491.829842
0.071289,0.139404,0.871338,3.725191,-0.381679,7.297710,0,1445409491.855910
0.072998,0.141846,0.828369,3.053435,1.282443,11.435115,0,1445409491.885828
0.073242,0.144043,0.876953,3.603053,9.893129,11.389313,0,1445409491.915741
0.067383,0.146729,0.866455,-0.473282,7.938931,-0.961832,0,1445409491.975531
0.004150,0.148682,0.886230,-10.198473,13.908397,0.366412,0,1445409491.979697
0.065674,0.143799,0.939941,-7.496183,24.091602,-13.862596,0,1445409492.005953
0.114014,0.234619,0.850342,37.694656,2.656489,6.427481,0,1445409492.035868
0.054932,-0.000244,0.049072,1.816794,-45.374046,-0.839695,0,1445409492.065880
0.302490,0.204346,1.061768,-24.809160,-56.748093,5.633588,0,1445409492.095820
1.181641,-0.193359,0.023438,-114.763359,59.511452,197.893127,0,1445409492.156030
0.557129,1.064941,0.240723,-7.893130,-8.122137,250.129776,0,1445409492.185825
1.325439,1.328369,0.472656,86.458015,-148.748093,250.129776,0,1445409492.215772
0.019043,1.393311,-3.265869,9.511451,-15.679389,250.129776,0,1445409492.246034
-0.056152,0.973877,0.055420,-51.007633,-7.358778,236.167938,0,1445409492.275819
0.276123,0.339844,2.988525,111.511452,-16.045801,250.129776,0,1445409492.306307
0.524902,-0.334717,-0.738525,145.267181,18.213741,250.129776,0,1445409492.335915
-0.476562,-0.191650,0.250000,5.038168,-65.190842,248.305344,0,1445409492.365877
0.126953,0.583984,-0.839600,62.748093,-35.496181,200.061066,0,1445409492.395859
-0.395508,0.957031,0.133057,27.007633,-43.908398,206.625961,0,1445409492.425899
-0.231201,0.546387,2.244873,136.503815,-15.847328,228.396942,0,1445409492.456113
-0.230225,0.482910,1.516357,120.000000,-3.114504,237.908401,0,1445409492.485861
-0.089600,-0.008789,1.574707,67.267174,45.526718,165.099243,0,1445409492.515821
-0.108154,0.268311,0.584717,51.877861,34.732826,113.297707,0,1445409492.545855
-0.922852,0.302246,0.924805,47.908398,32.274811,75.267174,0,1445409492.575894
-0.012207,0.026123,0.717529,-3.541985,-24.458015,2.809160,0,1445409492.605914
0.107178,0.009766,0.878418,18.717558,17.038168,-4.442748,0,1445409492.635858
0.079102,0.148193,0.864502,11.404580,10.763359,-1.358779,0,1445409492.665987
0.074219,0.151123,0.864258,15.282443,10.091603,22.015266,0,1445409492.696061
0.081299,0.165039,0.865723,0.732824,7.938931,3.587786,0,1445409492.725864
0.071777,0.168945,0.873291,0.580153,8.213740,-4.595420,0,1445409492.755984
0.067139,0.168701,0.870117,2.824427,5.679389,16.396946,0,1445409492.785835
0.068359,0.168213,0.862793,3.282443,-4.687023,-5.068702,0,1445409492.815922
0.069336,0.168701,0.861572,-3.755725,-1.175573,1.160305,0,1445409492.845855
0.070801,0.164551,0.866943,-1.755725,-3.312977,6.045802,0,1445409492.875928
0.072266,0.165283,0.861328,-7.435114,6.748092,1.862595,0,1445409492.905962
0.072021,0.164551,0.868652,3.404580,-2.641221,7.389313,0,1445409492.935880
0.079590,0.167969,0.861572,-1.389313,-5.083970,4.992366,0,1445409492.965912
0.071045,0.168945,0.870850,2.564885,3.328244,-2.076336,0,1445409492.995943
0.070557,0.166016,0.863281,-3.389313,1.770992,-3.786260,0,1445409493.025914
0.073730,0.163330,0.872070,0.885496,0.259542,-5.328244,0,1445409493.115307
0.067139,0.163330,0.857422,-1.083969,3.129771,-1.755725,0,1445409493.119992
0.005371,0.166748,0.055420,0.473282,9.511451,-9.923664,0,1445409493.145909
0.059814,0.160400,0.868896,-5.557252,5.389313,-3.190840,0,1445409493.175964
0.052002,0.153809,0.870850,-2.488550,2.748092,-18.045801,0,1445409493.206142
0.085693,0.173584,0.980957,-34.625954,0.381679,0.183206,0,1445409493.236183
0.002930,0.080811,0.803955,-19.328245,-45.114502,6.229008,0,1445409493.265904
0.096436,0.204834,0.932861,-2.763359,-14.183207,7.954198,0,1445409493.295827
2.174805,-3.090332,2.481689,-156.916031,-68.198471,235.694656,0,1445409493.325954
2.195557,0.494141,0.173096,-160.000000,134.564880,250.129776,0,1445409493.355989
1.184570,1.151123,-0.338623,-133.954193,-193.572525,235.068695,0,1445409493.385954
0.189697,2.246582,3.999878,250.129776,250.129776,248.381683,0,1445409493.415839
1.139160,0.380859,-0.081787,-80.687019,66.351143,250.129776,0,1445409493.446274
1.024902,0.052979,0.858154,144.381683,-46.381680,250.129776,0,1445409493.475901
1.439453,1.853760,-0.546143,-122.091606,86.381676,250.129776,0,1445409493.506008
1.121826,0.161865,3.999878,56.167938,67.694656,250.129776,0,1445409493.535934
-0.305420,-0.301514,0.250000,0.320611,-220.534348,188.427475,0,1445409493.565904
1.394043,-0.278809,0.250000,-207.679382,250.129776,-19.893129,0,1445409493.595952
-0.158447,0.459473,0.117920,-113.190842,31.053434,69.908394,0,1445409493.656277
-0.727783,0.227539,-0.601562,123.618324,-35.786259,43.648853,0,1445409493.685984
0.233643,0.322510,3.246582,86.809158,-29.465649,78.473282,0,1445409493.715912
-0.423096,0.015625,2.208740,23.770992,-63.984734,119.954201,0,1445409493.745929
-0.864746,-0.024170,0.959961,38.610687,28.671755,93.923668,0,1445409493.775971
-1.192627,-0.039307,1.229980,2.335878,40.427483,0.839695,0,1445409493.806016
0.423584,0.537598,0.882324,-7.923664,80.931297,-49.954197,0,1445409493.835948
0.308838,0.015381,0.810791,-45.007633,-49.221375,200.763351,0,1445409493.866220
0.105469,0.116455,0.888428,23.114504,29.160305,-63.312977,0,1445409493.895873
0.084473,0.143555,0.054932,4.778626,8.335877,25.770992,0,1445409493.925987
0.077637,0.122314,0.874756,-2.213740,1.572519,6.900764,0,1445409493.956016
0.080566,0.122070,0.874756,2.137405,2.167939,14.778625,0,1445409493.985981
0.073242,0.009521,0.882324,-4.595420,11.664123,-7.404580,0,1445409494.015912
0.071533,0.122070,0.870850,-1.297710,7.435114,18.183207,0,1445409494.045962
0.073242,0.009277,0.055420,-7.022901,12.137404,-1.038168,0,1445409494.077257
0.059326,0.120361,0.882080,4.793893,11.068703,-24.290077,0,1445409494.105998
0.043701,0.119873,0.873779,5.801527,15.572519,2.381679,0,1445409494.136032
0.039307,0.127197,0.872803,0.183206,15.465649,0.244275,0,1445409494.165996
0.035889,0.119629,0.881104,-1.282443,9.114504,0.183206,0,1445409494.195976
0.024658,0.120605,0.872803,2.809160,10.473283,-69.893127,0,1445409494.225913
0.020996,0.138672,0.869385,-12.351145,-4.992366,6.259542,0,1445409494.256007
0.022217,0.120605,0.877441,-18.473282,-11.053435,6.229008,0,1445409494.286354
0.015381,0.121338,0.842041,-9.954199,-18.977098,11.175572,0,1445409494.316042
0.029785,0.096680,0.885742,-19.404581,-1.465649,4.992366,0,1445409494.345940
0.056152,0.139648,0.980225,-19.969465,2.000000,-0.748092,0,1445409494.376019
-0.000732,0.095947,0.730469,-8.503817,35.526718,-8.946565,0,1445409494.406003
0.009521,0.100342,0.854004,9.755725,2.167939,0.564885,0,1445409494.436043
0.008301,0.107666,0.860840,12.656488,11.160305,2.458015,0,1445409494.466043
0.002197,0.128418,0.821289,1.282443,-9.786260,0.229008,0,1445409494.496299
0.000244,0.123047,0.818359,12.625955,-26.412214,-1.206107,0,1445409494.555763
0.053223,0.093262,0.952637,11.007633,-66.946564,10.641221,0,1445409494.560080
2.432861,0.091309,3.999878,-49.175571,15.633588,250.129776,0,1445409494.585947
2.970947,-0.112549,-2.004639,-126.900764,250.129776,-188.992371,0,1445409494.646050
0.855713,0.198242,-1.793945,-41.541985,-54.015266,-98.564888,0,1445409494.676017
0.943604,0.459473,-0.543457,72.106873,15.633588,20.045801,0,1445409494.706270
1.848389,0.557861,1.163086,126.183205,15.633588,-36.473282,0,1445409494.736203
1.616455,-0.880859,0.123291,-71.435112,-211.099243,-230.259537,0,1445409494.766063
1.005859,-1.455078,1.326172,-92.320610,-32.778625,15.633588,0,1445409494.796001
1.004639,-1.464111,0.488281,-106.717560,-122.717560,15.633588,0,1445409494.826028
0.177490,-1.669189,3.999878,-95.114502,149.175568,15.633588,0,1445409494.855990
0.401855,1.978516,0.250000,-89.190842,119.190842,17.221375,0,1445409494.885964
1.879150,-1.168213,3.999878,15.633588,-44.305344,15.633588,0,1445409494.915942
-0.849854,-0.536133,0.250000,250.129776,-76.717560,18.931297,0,1445409494.946065
-0.664795,0.018066,-2.727783,-8.717557,-82.519081,95.618324,0,1445409494.975958
-0.878418,-1.868408,2.137939,109.419846,10.122137,-28.702290,0,1445409495.005981
-3.437744,0.454834,-1.390381,25.297710,-60.778625,-54.473282,0,1445409495.036083
-3.713867,-0.835938,3.660889,172.366409,79.664124,-93.404579,0,1445409495.066321
-0.903564,-0.313965,1.924072,230.778625,250.129776,-4.595420,0,1445409495.096350
0.097412,0.139648,0.892334,8.885496,22.916031,-24.183207,0,1445409495.156125
0.074707,0.011475,0.859131,4.839694,20.152672,-5.557252,0,1445409495.186023
0.069824,0.163086,0.857178,-0.442748,27.694656,8.702291,0,1445409495.215910
0.052979,0.010986,0.877441,-0.183206,10.091603,-13.801527,0,1445409495.246260
0.059082,0.160645,0.886230,-6.351145,10.381680,-3.038168,0,1445409495.276116
0.054932,0.160400,0.863525,-4.473282,10.366412,30.931297,0,1445409495.306028
0.050781,0.161621,0.054932,-18.213741,2.656489,2.778626,0,1445409495.336148
0.048828,0.145508,0.882080,-18.992367,2.854962,18.564886,0,1445409495.365934
0.033936,0.120117,0.878174,30.274809,0.717557,7.190840,0,1445409495.395977
0.048340,0.121338,0.890869,-22.763359,-1.175573,-0.442748,0,1445409495.426081
0.044678,0.104492,0.891113,-13.740458,-1.267176,2.488550,0,1445409495.456032
0.057129,0.115234,0.887939,-2.641221,-2.717557,1.877863,0,1445409495.486012
0.022705,0.116455,0.879150,-4.000000,-1.374046,-2.412214,0,1445409495.515997
0.055908,0.115479,0.940430,0.290076,18.412214,2.778626,0,1445409495.546022
0.034668,0.106689,0.899414,-0.534351,29.160305,-5.145038,0,1445409495.576006
0.008301,0.086914,0.777344,-3.267176,28.488550,0.396947,0,1445409495.606202
0.018311,0.092773,0.935303,9.664123,4.793893,6.122138,0,1445409495.636112
0.009766,0.104980,0.897705,13.893129,-5.374046,0.564885,0,1445409495.666084
0.009033,0.009521,0.874512,14.152672,-0.687023,-0.076336,0,1445409495.696144
0.003662,0.092041,0.879883,16.198473,-9.480916,6.458015,0,1445409495.726029
0.026855,0.117432,0.880127,25.893129,-27.893129,2.458015,0,1445409495.756290
0.639648,0.255127,3.514160,44.900764,-236.732819,71.938934,0,1445409495.786063
3.999878,-0.110107,3.986328,94.091606,250.129776,-91.129768,0,1445409495.815971
0.734131,0.121582,1.196289,93.129768,250.129776,-208.900757,0,1445409495.875452
0.840088,-0.385742,-0.419434,-95.969467,250.129776,-230.000000,0,1445409495.879823
1.569580,-0.366455,0.149658,-82.778625,15.633588,45.725189,0,1445409495.906241
2.126953,0.475586,-0.613770,-186.091599,15.633588,72.030533,0,1445409495.936057
0.097168,-0.291748,3.009766,-28.992367,15.633588,66.748093,0,1445409495.966599
0.677734,0.034180,2.382812,-82.167938,19.969465,-46.106869,0,1445409495.996037
0.283936,-0.192871,0.840088,-140.290070,0.198473,-148.778625,0,1445409496.026072
0.144531,-0.882812,0.331543,31.114504,-106.580154,-181.160309,0,1445409496.056291
-2.981934,0.065674,-1.060303,15.633588,250.129776,-96.656487,0,1445409496.086092
-1.500977,1.261963,0.178467,112.854965,80.931297,17.954199,0,1445409496.146113
-1.887451,0.499268,0.250000,15.633588,62.137405,247.236649,0,1445409496.176596
0.779053,0.729492,3.999878,15.633588,-99.007637,-66.885498,0,1445409496.206198
-2.486572,0.455322,1.865479,21.633587,-193.297714,-18.488550,0,1445409496.236108
-2.143799,-0.502441,0.478271,236.320618,-86.137405,-35.007633,0,1445409496.266183
-1.793213,0.154541,0.846680,90.427483,225.572525,-185.160309,0,1445409496.296099
-0.209961,0.580811,0.541504,81.694656,58.946564,29.297710,0,1445409496.326116
0.084717,0.167236,0.948730,46.137405,33.175571,-24.793894,0,1445409496.356181
0.057617,0.186768,0.836182,3.190840,9.694656,-2.381679,0,1445409496.386154
0.082764,0.179932,0.846436,7.389313,10.183207,5.633588,0,1445409496.415973
0.075684,0.185303,0.874268,7.725191,0.641221,30.900763,0,1445409496.446140
0.071289,0.186523,0.878174,-0.015267,9.893129,-5.251908,0,1445409496.476143
0.067383,0.186523,0.863281,-5.923664,9.099236,-6.702290,0,1445409496.506197
0.068359,0.179199,0.872314,-6.900764,13.908397,1.282443,0,1445409496.536046
0.061035,0.174072,0.872314,-13.374045,10.580153,-8.152672,0,1445409496.566184
0.057861,0.163330,0.874756,-9.603053,13.618320,30.809160,0,1445409496.596089
0.053955,0.155273,0.876953,-9.297709,0.595420,-4.076336,0,1445409496.656149
0.026367,0.153564,0.866699,-9.954199,6.167939,31.160305,0,1445409496.686047
0.000244,0.174072,0.799316,-13.923664,-0.580153,-0.748092,0,1445409496.716027
0.030518,0.151367,0.857910,-18.885496,-4.503817,6.045802,0,1445409496.746108
0.037598,0.010742,0.889404,-22.381680,5.770992,0.412214,0,1445409496.776167
0.005371,0.122803,1.003174,-28.183207,34.946564,-0.076336,0,1445409496.806472
0.016846,0.105957,0.879150,-2.427481,45.618320,-9.282443,0,1445409496.836203
-0.005371,0.007324,0.048828,6.702290,13.908397,-2.366412,0,1445409496.866133
-0.001465,0.006836,0.796631,9.465649,-11.923664,1.633588,0,1445409496.896019
0.007324,0.107910,0.891357,18.946566,-6.748092,-4.641222,0,1445409496.926130
0.005859,0.117188,0.836426,17.251909,-26.412214,15.312977,0,1445409496.956526
0.421631,-0.015869,3.323975,-51.206108,-169.587784,53.419846,0,1445409496.986154
3.999878,0.466309,2.744141,11.526717,250.129776,47.725189,0,1445409497.016101
2.827637,1.008301,1.279053,-26.748091,250.129776,-202.106873,0,1445409497.046158
0.059814,-0.554443,-1.587158,-72.977097,-69.770996,-79.282440,0,1445409497.076095
1.465088,-0.289551,0.066895,-18.580153,15.633588,167.984726,0,1445409497.106296
1.217773,0.762939,1.514160,14.503817,-95.312981,71.801529,0,1445409497.136326
0.611816,0.440430,0.945312,-2.015267,-23.679390,50.396946,0,1445409497.166314
0.506348,-0.214600,0.197266,-55.694656,-182.809158,46.137405,0,1445409497.196088
0.343018,-0.327148,0.898682,-44.610687,15.633588,28.274809,0,1445409497.226184
0.228760,3.069580,-0.933350,249.801529,250.129776,15.633588,0,1445409497.256265
1.081787,-1.569092,0.893066,133.847336,250.129776,-191.175568,0,1445409497.286275
-3.725586,-0.012695,0.250000,15.633588,96.641220,32.595421,0,1445409497.316109
-1.038330,0.072510,0.655518,36.320610,-8.122137,-54.793892,0,1445409497.346123
-0.885254,-1.286133,0.846191,172.931305,-92.290077,-79.984734,0,1445409497.376514
-1.723877,0.899902,3.999878,23.022902,-170.473282,52.366413,0,1445409497.406301
-2.595459,0.347168,1.495605,130.778625,29.450382,56.931297,0,1445409497.436137
-1.389893,-0.294678,-0.205078,97.893127,183.297714,-39.496181,0,1445409497.466215
-0.145020,0.883545,1.256592,113.572517,4.366412,-109.175575,0,1445409497.496190
0.039795,0.013916,0.898926,37.725189,63.129772,46.458015,0,1445409497.526142
0.046631,0.195801,0.853760,14.870229,17.725191,-12.870229,0,1445409497.556301
0.062256,0.194092,0.864990,0.519084,25.160305,-3.328244,0,1445409497.586609
0.049316,0.197998,0.869873,0.061069,13.801527,2.595420,0,1445409497.646155
